HR_Mean,QRS_Mean,QR_Mean,RS_Mean,PR_Mean,TR_Mean,PP_Mean,QQ_Mean,SS_Mean,TT_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,VLF_Peak,VLF_Rel,LF_Peak,LF_Rel,HF_Peak,HF_Rel,LF_Norm,HF_Norm,fft_ratio,fft_total
83.75691180313443,0.0728780487804878,0.02626829268292698,0.0728780487804878,0.16536585365853662,0.159051282051282,0.718625,0.71675,0.71665,0.7162702702702702,716.525,57.94116711073264,,,,,,,26.431333387012177,26.257702423711784,0.08086412492339087,0.03688822216532874,705.5,61.527899999999995,0.08721176470588235,84.75,668.4,772.0,7.5,47.5,625.0,839.0,10.0,54.6875,0.0390625,9.635962659458041,0.1494140625,27.027504001499647,0.3994140625,63.33653333904231,29.90957995783763,70.09042004216236,0.42672850212405267,16.932482611891757
80.81152533210077,0.07302499999999978,0.0266829268292683,0.07302499999999978,0.15995121951219546,0.16822499999999985,0.741225,0.7409000000000001,0.7436410256410257,0.741897435897436,741.125,52.04740812286134,,,,,,,35.27183811630128,35.68663282635574,0.0702275704137107,0.04759229295503631,750.0,58.5627,0.0780836,79.5,690.4,790.8,7.5,42.5,644.0,817.0,10.0,15.625,0.0390625,9.672534062023695,0.1494140625,27.11051266703971,0.3994140625,63.21695327093659,30.01358710279246,69.98641289720753,0.42884877021594014,18.19777399190305
84.11829630581013,0.07214634146341474,0.02742857142857138,0.07214634146341474,0.13880952380952363,0.16041463414634158,0.7134878048780487,0.711829268292683,0.7144,0.7159500000000001,712.1463414634146,60.65293108152719,,,,,,,37.21760336185016,37.64762395880501,0.08516919564157185,0.05226117329391933,718.0,54.856199999999994,0.07640139275766016,89.0,642.0,755.0,7.317073170731707,41.46341463414634,619.0,858.0,6.833333333333333,0.0,0.0390625,9.679127331086299,0.1494140625,27.125474286970842,0.3994140625,63.195398381942844,30.032343007140575,69.96765699285942,0.42923179505933057,17.332573747548253
84.43748355406781,0.07147619047619062,0.025904761904761833,0.07147619047619062,0.160142857142857,0.19821951219512213,0.7125853658536586,0.7109268292682926,0.7108780487804878,0.7089000000000001,710.9268292682926,40.81077691241766,,,,,,,26.36854186336438,26.69365621362653,0.057405031336939895,0.03709037383003773,710.0,40.0302,0.05638056338028169,49.0,677.0,745.0,7.317073170731707,36.58536585365854,633.0,796.0,6.833333333333333,85.9375,0.0390625,9.667960682167095,0.1494140625,27.100133951517098,0.3994140625,63.23190536631581,30.00057804093782,69.99942195906218,0.42858322542267685,17.19236961387489
87.79320922247186,0.071395348837209,0.025909090909090937,0.071395348837209,0.13536363636363652,0.16228571428571417,0.6816046511627907,0.6817209302325581,0.6843333333333333,0.6828000000000001,681.9302325581396,36.277630093250636,,,,,,,24.36918428788996,24.405355365153348,0.05319844811273667,0.03573559746203554,685.0,37.065,0.05410948905109489,51.0,651.4,713.0,2.3255813953488373,34.883720930232556,580.0,754.0,7.166666666666667,140.625,0.0390625,9.669306155858012,0.1494140625,27.103187393213684,0.3994140625,63.2275064509283,30.004405191415838,69.99559480858416,0.42866133609505574,16.58188044516533
90.60635088050982,0.07097777777777761,0.027444444444444605,0.07097777777777761,0.16195555555555563,0.17368181818181794,0.6617045454545454,0.663409090909091,0.6633636363636364,0.6608604651162792,663.3863636363636,48.71760863507678,,,,,,,22.511495771282394,22.499070978728643,0.07343776011317203,0.033934215421440456,667.0,57.8214,0.0866887556221889,71.5,619.0,705.2,0.0,40.909090909090914,581.0,779.0,8.8,109.375,0.0390625,9.67703614223614,0.1494140625,27.120729033948265,0.3994140625,63.202234823815594,30.026394037131737,69.97360596286826,0.42911028557061004,15.828886764140698
86.7564001918467,0.07109302325581379,0.025720930232558115,0.07109302325581379,0.1717209302325582,0.18313953488372103,0.6915,0.6915238095238097,0.6914761904761905,0.6932142857142858,691.547619047619,40.35404436524081,,,,,,,24.531214560328603,24.804012263951247,0.058353240259601105,0.03547292172607338,691.0,42.2541,0.06114920405209841,57.0,657.2,724.8000000000001,7.142857142857142,38.095238095238095,614.0,778.0,6.0,85.9375,0.0390625,9.659219588202433,0.1494140625,27.080295632896195,0.3994140625,63.26048477890137,29.97571584998151,70.02428415001849,0.42807600554347963,16.765835276526172
85.19737245675945,0.07138095238095239,0.027761904761904637,0.07138095238095239,0.1610952380952381,0.1954523809523811,0.7060975609756097,0.7041219512195122,0.7041951219512195,0.7041951219512195,704.219512195122,35.13297040894916,,,,,,,22.39698640442504,22.677208144539513,0.04988923169628773,0.03180398443464228,709.0,34.099799999999995,0.04809562764456981,46.0,665.0,733.0,4.878048780487805,36.58536585365854,630.0,771.0,6.833333333333333,101.5625,0.0390625,9.668264139192164,0.1494140625,27.100822626342435,0.3994140625,63.23091323446541,30.00144120788522,69.99855879211478,0.4286008415828246,17.31547363316905
85.91953219934,0.071714285714286,0.02837209302325601,0.071714285714286,0.1750697674418604,0.16942857142857137,0.6982857142857144,0.695595238095238,0.6999268292682927,0.6993902439024391,696.2619047619048,45.59046729831263,,,,,,,31.201938651464527,31.201117866152824,0.06547890526037446,0.04481350830494511,703.5,46.701899999999995,0.06638507462686566,61.5,663.4,734.8,9.523809523809524,42.857142857142854,548.0,763.0,7.0,171.875,0.0390625,9.658088227529001,0.1494140625,27.07772781760393,0.3994140625,63.26418395486707,29.972498131100053,70.02750186889995,0.4280103863652346,16.706669010599803
87.61630484402816,0.07137209302325578,0.027465116279069845,0.07137209302325578,0.16918604651162802,0.17995348837209296,0.6849047619047619,0.6847857142857142,0.6848333333333334,0.6862619047619047,684.8095238095239,43.39340069823931,,,,,,,24.709038535844602,24.992389085382012,0.06336565013997814,0.03608162222743457,699.5,52.632299999999994,0.07524274481772694,67.5,646.4,721.8,2.380952380952381,38.095238095238095,592.0,758.0,7.0,132.8125,0.0390625,9.658295547159309,0.1494140625,27.078198367087335,0.3994140625,63.26350608575334,29.97308776836554,70.02691223163447,0.4280224104301615,16.444746988892966
