HR_Mean,QRS_Mean,QR_Mean,RS_Mean,PR_Mean,TR_Mean,PP_Mean,QQ_Mean,SS_Mean,TT_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,VLF_Peak,VLF_Rel,LF_Peak,LF_Rel,HF_Peak,HF_Rel,LF_Norm,HF_Norm,fft_ratio,fft_total
71.21698494236497,0.06641666666666693,0.027777777777777974,0.06641666666666693,0.12438888888888894,0.15628571428571447,0.8416,0.8416285714285715,0.8410285714285715,0.8440882352941177,841.6285714285714,78.49731569568841,,,,,,,41.293070206256445,41.838966391802785,0.0932683589418167,0.04906329419896716,818.0,56.3388,0.06887383863080684,76.0,786.4,883.0,14.285714285714285,54.285714285714285,748.0,1073.0,8.75,70.3125,0.0390625,9.672830523676772,0.1494140625,27.111185430777564,0.3994140625,63.21598404554566,30.01443041773163,69.98556958226835,0.42886598761548306,21.11091806136961
75.89657221075781,0.06368421052631562,0.02768421052631584,0.06368421052631562,0.1251578947368423,0.1659999999999997,0.7888648648648648,0.7892162162162163,0.7893513513513514,0.7919166666666668,789.0,37.518143758868334,,,,,,,28.31764271419655,28.526289740329123,0.04755151300236798,0.03589054843370919,791.0,40.0302,0.0506070796460177,54.0,760.0,826.2,2.7027027027027026,43.24324324324324,678.0,853.0,7.4,85.9375,0.0390625,9.658079901511348,0.1494140625,27.077708920175535,0.3994140625,63.264211178313126,29.972474451125287,70.02752554887472,0.4280099034801169,18.946760214328187
73.3524647701601,0.0628333333333332,0.027083333333333133,0.0628333333333332,0.12402777777777757,0.1610277777777778,0.8182571428571428,0.8182,0.8181428571428571,0.8186857142857142,818.2,40.067443142781144,,,,,,,23.716462388714177,24.02301332765029,0.048970231169373185,0.028986143227467828,813.0,45.9606,0.05653210332103321,52.5,781.2,855.8000000000001,2.857142857142857,45.714285714285715,732.0,886.0,8.75,78.125,0.0390625,9.663327994382868,0.1494140625,27.089620091860617,0.3994140625,63.24705191375652,29.987401008281758,70.01259899171825,0.4283143525614433,19.586463209322723
75.18189554618516,0.06318918918918917,0.02764864864864864,0.06318918918918917,0.12445945945945949,0.14900000000000008,0.798138888888889,0.7981111111111112,0.7986388888888888,0.7971388888888888,798.0555555555555,72.8010770895378,,,,,,,32.92111784250346,33.40163031295067,0.09122306909931642,0.041251661758793065,784.5,82.2843,0.10488757170172085,113.0,733.0,861.0,13.88888888888889,44.44444444444444,697.0,955.0,9.0,62.5,0.0390625,9.63366025886779,0.1494140625,27.022277043785614,0.3994140625,63.344062697346594,29.903033719408068,70.09696628059194,0.4265952623357318,18.78333731906911
77.485887556605,0.06210256410256417,0.02761538461538458,0.06210256410256417,0.12515384615384606,0.16184210526315798,0.7722105263157895,0.7733947368421052,0.7735,0.7754864864864864,773.1578947368421,38.53992406322865,,,,,,,26.672690761009328,26.978219443179057,0.049847417100159594,0.03449837470790859,768.5,37.8063,0.049194925178919977,49.5,740.4,795.6,7.894736842105263,21.052631578947366,688.0,874.0,6.333333333333333,101.5625,0.0390625,9.676266392945115,0.1494140625,27.11898231550467,0.3994140625,63.20475129155021,30.02420430657054,69.97579569342948,0.42906556487202224,19.013548076669856
74.57840365604237,0.05843243243243237,0.02878378378378359,0.05843243243243237,0.1254594594594597,0.15952777777777793,0.8041944444444444,0.8041666666666667,0.8041944444444444,0.8058571428571428,804.1944444444445,51.73990968264492,,,,,,,23.811761799581316,24.106730466438467,0.06433756169304056,0.029609458215085052,798.5,53.373599999999996,0.06684232936756418,65.25,757.0,844.0,5.555555555555555,41.66666666666667,717.0,918.0,7.2,109.375,0.0390625,9.637560351856157,0.1494140625,27.03113104803418,0.3994140625,63.33130860010967,29.914122674519255,70.08587732548074,0.4268209775786533,19.010944825814224
74.62535375323264,0.06383783783783792,0.028189189189189296,0.06383783783783792,0.12197297297297306,0.15251351351351344,0.8041388888888888,0.8041666666666667,0.8046666666666665,0.8040833333333333,804.1111111111111,59.51747775847158,,,,,,,27.673607849873342,28.03065548749839,0.07401648470723286,0.03441515415902447,801.5,67.4583,0.0841650655021834,86.5,749.0,850.0,11.11111111111111,47.22222222222222,699.0,913.0,9.0,85.9375,0.0390625,9.661813735252954,0.1494140625,27.086183370907612,0.3994140625,63.252002893839446,29.983094072232372,70.01690592776762,0.4282264929439211,19.6065301033421
71.67111123190625,0.06377777777777799,0.02730555555555576,0.06377777777777799,0.1215833333333334,0.15697222222222212,0.8369428571428572,0.8370000000000001,0.8369428571428572,0.837342857142857,836.9714285714285,45.60281577625102,,,,,,,27.758411549739403,28.153006950528503,0.05448551075881702,0.03316530361988391,840.0,56.3388,0.06707,67.5,793.6,878.6,5.714285714285714,37.142857142857146,731.0,920.0,7.0,117.1875,0.0390625,9.659054251728637,0.1494140625,27.079920375639865,0.3994140625,63.26102537263149,29.975245611326834,70.02475438867317,0.42806641555568914,20.814810644484155
73.64890367932472,0.06518918918918941,0.02670270270270269,0.06518918918918941,0.12299999999999991,0.1553055555555559,0.8148055555555556,0.8148055555555556,0.8153055555555555,0.8151428571428571,814.7777777777778,52.964738194986786,,,,,,,28.02957621615323,28.437843173661186,0.06500513347264163,0.03440149815155858,806.0,40.0302,0.049665260545905705,54.75,773.0,852.0,8.333333333333332,33.33333333333333,739.0,944.0,9.0,46.875,0.0390625,9.682183608393453,0.1494140625,27.13240926748003,0.3994140625,63.18540712412653,30.041037694974108,69.95896230502589,0.42940942382754504,20.19565636965478
71.62528298616034,0.06636111111111131,0.026361111111111113,0.06636111111111131,0.12086111111111096,0.1563611111111112,0.8383428571428572,0.8384,0.8389142857142857,0.8380571428571427,838.3428571428572,103.99545885366761,,,,,,,44.775912642191635,45.36255218591614,0.12404883988406948,0.053410024622612885,799.0,131.9514,0.16514568210262828,191.0,726.6,947.4000000000001,25.71428571428571,57.14285714285714,690.0,1008.0,11.666666666666666,23.4375,0.0390625,9.632480025955267,0.1494140625,27.01959761000989,0.3994140625,63.34792236403485,29.89967813410219,70.10032186589781,0.4265269736036362,20.724208339951804
