0,1,2
0.31370974,9.2562,6.6918716
0.028797371,8.824766,6.587321
8.5085,9.860259,8.572683
0.84504366,11.027171,9.478117
-1.1397622,8.51897,10.101633
1.6635178,9.830645,5.13948
-0.129423,8.383233,5.9972253
3.85437,12.388763,7.008623
7.0551395,10.94656,8.376956
-1.7812405,9.459367,9.813185
3.463852,11.583752,6.15766
0.006817836,8.388479,5.867232
3.1707788,12.233821,6.909079
7.10591,10.594805,8.406904
-0.94416803,9.7714405,6.9712324
-0.2389122,9.40398,8.014601
2.3923953,10.990591,12.624077
3.7968302,11.690024,6.341449
-1.08771,8.335481,7.3411956
-0.5867247,8.519192,9.307832
9.771125,9.6253,8.582756
3.9620767,11.081802,10.616258
7.375001,11.642629,7.3718076
-1.0124104,8.416427,7.307392
0.53279513,11.091498,8.248147
9.705979,9.575357,8.636314
11.931006,11.499543,10.30936
9.727459,9.56056,8.654728
3.193413,12.460752,7.174132
-0.018709142,8.708056,7.458425
0.029629089,8.880814,6.6396346
-1.6379808,9.3541975,9.900621
6.955078,10.894082,8.4701395
0.5783849,8.574067,7.318062
-0.877238,9.724606,6.864857
7.621405,10.745124,8.318613
3.6459787,9.044943,5.723126
-0.17503998,9.758826,7.7427444
-0.28438523,10.372025,9.5873165
0.60721165,10.954477,9.504292
2.8110409,8.926039,5.06458
-0.8044315,9.001571,9.925604
4.8296647,10.55671,9.943492
2.318551,12.343473,7.3157425
1.3186009,8.3689,4.478251
4.076917,11.141953,10.59435
0.5361626,11.080274,8.523725
0.28391865,8.201577,7.3836555
-1.1529605,8.514889,10.087886
4.472975,11.557615,8.01195
6.922244,11.427729,7.5903635
0.5629652,8.64442,7.251862
7.831025,10.804723,8.292588
4.8161488,12.120207,7.1089625
2.7841794,11.125039,12.448142
1.8284745,8.45729,4.4660583
1.5690645,10.189396,12.258792
4.5294027,11.380355,9.269006
-0.00052305264,8.704394,7.3870864
3.8535707,11.158507,10.706601
11.759793,11.346355,8.9488535
9.689079,9.585944,8.636154
3.9005597,12.398513,7.013965
7.2255664,10.406299,8.404623
0.64253056,11.147091,8.530442
5.709521,11.807577,7.408737
0.8809179,10.066593,11.536407
-0.70971566,9.668768,6.5835457
3.2759435,12.254397,6.915923
3.9365294,11.117526,10.643153
7.1287174,11.5489645,7.4624047
1.1834693,9.745438,9.403268
4.091339,12.786354,10.651946
3.6841311,11.041031,10.6933775
3.942825,12.290597,6.919943
15.606256,11.555227,7.478181
2.5613418,8.905664,5.2071753
1.8473686,8.467713,4.4355154
14.785591,12.267335,7.853935
12.076398,11.251942,8.453977
8.301315,10.058222,8.707072
1.7959782,10.610573,12.581621
4.1841464,12.466935,10.721589
2.147335,10.835488,12.636027
0.81996137,10.029202,11.47484
15.68573,11.985153,7.431735
0.7085103,8.425516,7.4370227
1.4304386,10.683076,10.082431
1.6534564,10.394386,12.444292
15.163177,12.279969,7.6707964
0.5697465,11.093347,8.211631
10.46251,11.341475,8.682626
2.7556407,11.104155,12.427428
-0.01622384,8.612676,7.590103
7.2347355,10.749427,8.218404
6.9996967,11.050338,8.424548
0.09229481,8.790385,6.559043
0.50221664,7.6738987,7.0149393
2.425133,12.563232,7.511416
6.651058,12.005873,7.074822
11.706235,11.326174,8.965212
5.0866194,11.853967,7.145124
0.65452933,9.323015,9.092546
2.6036415,8.982295,4.4668794
3.7049837,11.437868,6.087567
0.78805876,9.0733795,6.4986267
10.995917,11.004592,8.920539
1.8248538,8.431321,4.4800653
3.8574271,12.191025,10.711203
-0.78996426,9.673116,6.7686234
2.6222522,12.293079,7.0190387
7.1227307,10.33831,8.538674
1.0324899,9.209715,8.139793
8.670484,11.96096,6.9257097
1.3686066,9.175664,7.6199055
2.9234495,9.070192,6.89959
4.3853736,11.439887,9.093368
6.5332646,12.141883,6.956638
14.274565,11.456925,7.7997212
-0.2588775,9.740904,7.795219
11.245884,10.806136,8.747077
-1.0552657,9.770283,8.591823
8.728018,12.027816,6.9261546
5.061835,11.933048,7.0459037
-0.60354745,8.303953,6.540025
3.5631049,10.614275,5.5473275
-0.56223446,9.68323,8.299253
0.62542206,9.322624,9.137381
0.37849617,8.520962,5.7080255
11.714479,11.853652,10.648497
-1.0601226,9.145358,9.524926
1.7993534,9.490068,5.577534
-0.55253917,8.545919,9.124437
4.239969,12.425968,10.687648
0.9892409,11.162803,9.0817175
11.765961,11.673399,10.475215
1.6885282,9.805562,5.1301894
2.8288715,9.392366,5.612161
6.8296833,11.443802,7.588866
0.29987103,8.512864,5.7610264
1.6860641,9.145263,7.290919
-0.89837956,9.6933565,6.8851547
1.7859921,10.602503,12.589206
8.400243,11.834839,7.1125975
-1.2199231,8.411626,7.804784
3.7629297,11.603562,6.232908
7.480645,10.288109,8.497025
1.1050544,10.147026,11.771362
11.847517,11.573053,10.359113
8.10169,9.919677,8.53317
4.125891,11.434036,9.076835
0.5064652,8.757466,7.0863905
0.34568465,9.281075,9.236396
4.281989,12.501531,10.694967
-0.11916992,9.6107435,7.6041155
15.086413,12.32039,7.6709676
3.6415205,10.672395,5.597586
1.5272144,9.969663,5.202775
-1.1711633,8.503973,10.097451
0.16304524,9.647494,10.800709
0.5032867,9.363645,6.5906377
4.2081995,12.838773,10.750678
-0.78564346,9.04902,9.901045
1.3711364,10.627241,10.079432
-0.25096017,10.397703,9.562236
4.2233915,12.457988,10.792478
-0.79294366,8.416539,9.651836
7.5669127,10.124617,8.669403
9.040116,9.787176,8.635731
6.712213,11.612803,7.420322
-0.76910716,8.372389,6.796746
-0.0014861333,9.2550535,7.5815334
14.821613,11.603929,7.671491
15.635635,12.05797,7.451515
7.873205,10.818023,8.293137
-1.2907659,8.393888,7.954216
6.601981,11.647271,7.4025497
1.5120071,10.3963375,12.368424
14.830239,12.161883,7.7918305
1.1903155,9.5739975,9.184228
-0.053778183,8.56645,7.711283
15.389964,11.596346,7.5242214
11.879416,11.61295,10.477435
-0.70104116,8.413179,6.731961
4.6763678,12.261548,7.247247
-0.5484015,9.500053,8.939657
2.3494563,12.400594,7.3492055
10.263152,9.822375,8.602186
4.103081,12.129916,6.858223
3.4469361,11.138159,5.700608
0.17518319,8.449852,5.7951484
4.8249345,11.410325,9.123342
6.9009914,12.130229,6.959209
3.9978848,12.051635,6.7500625
2.6042318,8.747105,4.6600685
-1.0457247,9.774213,8.590147
6.824866,12.168556,6.927718
5.7150035,12.102585,7.054518
1.3409897,8.340482,4.484836
0.6929652,8.402861,7.439817
11.988447,11.48015,10.4198475
15.675029,11.51624,7.4336004
4.258928,12.133583,6.931773
14.859125,12.099055,7.758043
2.0181718,10.765496,12.613566
11.7666445,11.343198,8.956053
2.686426,9.051249,6.771248
0.14715692,9.2569065,9.370951
11.689153,11.843954,10.651172
1.3365545,8.36869,4.469662
-1.3106838,8.399082,8.034846
1.4757056,8.379052,4.458768
3.6702416,11.030185,10.681748
3.2414358,9.03802,5.414376
0.73936605,11.189546,8.148694
8.2990265,11.794959,7.176918
-0.3846041,8.480397,6.321836
2.5655332,8.925002,4.267317
11.78656,11.606391,10.370713
6.9074607,10.999999,8.504624
3.3555975,11.286395,5.7753134
5.054464,12.071226,7.0538697
2.213579,8.866348,3.734797
7.0948453,12.002942,7.067472
2.5957487,8.760177,4.6700735
-0.5693866,9.691976,8.315261
4.2383776,12.451823,10.698651
-0.42100698,9.708121,8.082259
-0.048524972,8.352643,5.9284177
15.6077175,12.064222,7.4678254
14.917973,12.266803,7.78449
14.506887,11.929299,7.87057
3.7317646,10.892384,5.7596483
2.0870297,10.826528,12.65794
0.969811,10.178267,6.1530075
1.4937307,10.134991,9.688731
-1.6090598,9.320524,9.874978
6.9173555,12.115718,6.972495
5.0091004,12.052864,7.0910816
-0.069384046,8.904628,6.6837635
-1.1363487,8.520358,10.087553
3.176246,11.790151,6.3894644
-0.79306996,8.964211,9.884085
6.8599043,11.495552,7.5247383
3.7045708,10.923495,5.755938
1.7544938,9.7618,5.131156
2.2250483,10.900415,12.664939
3.5198689,11.774144,6.3682723
4.0096,12.356845,6.9627686
-1.0602255,9.775824,8.596653
-0.7781759,8.452849,9.62119
15.702647,12.022381,7.42373
4.4841833,12.025635,6.9305015
2.50217,9.059496,6.114161
2.5355687,9.053224,6.3903522
2.781977,11.907025,6.5541573
14.757755,11.55718,7.679625
8.356358,9.868505,8.575449
11.023814,10.991398,8.939375
-0.4669955,8.451866,6.4284906
1.0093317,11.0943165,9.400243
7.403163,11.936331,7.1209106
2.6429524,8.697024,5.443999
-0.59461224,9.621999,6.5120397
-0.47919413,8.631052,8.774287
-0.79966587,9.740671,6.6667113
7.1901507,10.373975,8.46982
1.10845,11.159659,9.098521
1.4387963,10.142748,12.10035
3.722879,11.109088,5.868191
3.9118133,12.46029,10.819731
7.043159,10.320486,8.578094
2.3962665,12.589404,7.549169
0.43393615,8.810394,6.9686785
-1.0421948,9.772637,8.60073
2.418808,12.5471,7.4753184
0.44791988,8.763634,7.1565986
0.100579396,10.78861,8.978849
9.74295,9.579345,8.611889
-0.7108571,9.669343,6.5941353
8.71032,11.57157,8.588015
-0.36996835,8.63631,8.707306
0.51929885,8.417092,5.5332837
0.43824798,9.847132,11.121292
15.086643,11.601635,7.6117296
3.7635896,11.044431,5.9112825
15.328467,12.2657795,7.5643754
0.4587592,8.765034,7.1232057
-1.0762361,8.372364,7.391953
5.1279593,12.011552,7.290577
11.694979,11.845975,10.664741
3.1832845,11.848603,6.45271
6.9937973,10.299882,8.602076
0.9595315,10.079109,11.586937
1.3982674,10.141719,12.060015
6.8148813,11.641941,7.38777
1.639816,10.238974,12.360695
4.560494,10.5039,9.984421
7.05314,10.973919,8.384143
14.929023,12.2599535,7.7502556
0.681314,8.423123,7.4156613
0.54934937,11.094837,8.534227
3.5872958,11.032043,5.8306623
2.7360404,9.06339,5.314159
1.1918783,9.612117,9.214666
3.787322,11.314535,6.000465
5.1133075,11.772922,7.1562424
11.40575,10.832954,8.686574
0.5065821,7.664923,7.0101013
0.7098565,8.4472685,5.4149785
7.442758,11.625964,7.379852
12.071596,11.252714,8.461602
-1.6263567,9.377331,9.884432
4.685974,12.219459,7.2264204
0.008050044,8.396071,5.8726525
5.9985304,11.817565,7.124928
0.79663277,10.023717,11.476802
7.445177,10.247296,8.555436
4.778366,11.413742,9.118167
