patient,HR_Mean,QRS_Mean,QR_Mean,RS_Mean,PR_Mean,TR_Mean,PP_Mean,QQ_Mean,SS_Mean,TT_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,VLF_Peak,VLF_Rel,LF_Peak,LF_Rel,HF_Peak,HF_Rel,LF_Norm,HF_Norm,fft_ratio,fft_total,meanEda,stdEda,kurtEda,skewEda,meanDerivative,meanNegativeDerivative,activity,mobility,complexity,peaksCount,meanPeakAmplitude,meanRiseTime,sumPeakAmplitude,sumRiseTime,sma,energy,varSpectralPower,totalEnergyWavelet,energyWavelet_0,energyWavelet_1,energyWavelet_2,energyWavelet_3,distributionEnergy_0,distributionEnergy_1,distributionEnergy_2,distributionEnergy_3,entropyWavelet_0,entropyWavelet_1,entropyWavelet_2,entropyWavelet_3,meanMFCCS_0,meanMFCCS_1,meanMFCCS_2,meanMFCCS_3,meanMFCCS_4,meanMFCCS_5,meanMFCCS_6,meanMFCCS_7,meanMFCCS_8,meanMFCCS_9,meanMFCCS_10,meanMFCCS_11,meanMFCCS_12,meanMFCCS_13,meanMFCCS_14,meanMFCCS_15,meanMFCCS_16,meanMFCCS_17,meanMFCCS_18,meanMFCCS_19,stdMFCCS_0,stdMFCCS_1,stdMFCCS_2,stdMFCCS_3,stdMFCCS_4,stdMFCCS_5,stdMFCCS_6,stdMFCCS_7,stdMFCCS_8,stdMFCCS_9,stdMFCCS_10,stdMFCCS_11,stdMFCCS_12,stdMFCCS_13,stdMFCCS_14,stdMFCCS_15,stdMFCCS_16,stdMFCCS_17,stdMFCCS_18,stdMFCCS_19,medianMFCCS_0,medianMFCCS_1,medianMFCCS_2,medianMFCCS_3,medianMFCCS_4,medianMFCCS_5,medianMFCCS_6,medianMFCCS_7,medianMFCCS_8,medianMFCCS_9,medianMFCCS_10,medianMFCCS_11,medianMFCCS_12,medianMFCCS_13,medianMFCCS_14,medianMFCCS_15,medianMFCCS_16,medianMFCCS_17,medianMFCCS_18,medianMFCCS_19,kurtMFCCS_0,kurtMFCCS_1,kurtMFCCS_2,kurtMFCCS_3,kurtMFCCS_4,kurtMFCCS_5,kurtMFCCS_6,kurtMFCCS_7,kurtMFCCS_8,kurtMFCCS_9,kurtMFCCS_10,kurtMFCCS_11,kurtMFCCS_12,kurtMFCCS_13,kurtMFCCS_14,kurtMFCCS_15,kurtMFCCS_16,kurtMFCCS_17,kurtMFCCS_18,kurtMFCCS_19,skewMFCCS_0,skewMFCCS_1,skewMFCCS_2,skewMFCCS_3,skewMFCCS_4,skewMFCCS_5,skewMFCCS_6,skewMFCCS_7,skewMFCCS_8,skewMFCCS_9,skewMFCCS_10,skewMFCCS_11,skewMFCCS_12,skewMFCCS_13,skewMFCCS_14,skewMFCCS_15,skewMFCCS_16,skewMFCCS_17,skewMFCCS_18,skewMFCCS_19,rmse,mav,var,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3,filename
2.0,73.7197610362972,0.0636111111111113,0.0271944444444444,0.0636111111111113,0.1225833333333332,0.1623333333333336,0.8143428571428573,0.8144,0.8138857142857144,0.8142857142857144,814.4285714285714,59.27269270785946,,,,,,,27.32484325341189,27.68166378316017,0.0727782580170174,0.0335509389184148,820.0,40.0302,0.0488173170731707,51.0,790.6,856.2,5.714285714285714,42.85714285714285,678.0,928.0,7.0,148.4375,0.0390625,9.664955995205592,0.1494140625,27.093314893283825,0.3994140625,63.24172911151058,29.99203154408812,70.00796845591188,0.4284088255321373,19.54018928380165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,70.00371462198154,0.063911764705882,0.0278235294117646,0.063911764705882,0.1243235294117647,0.1703823529411764,0.8576363636363636,0.8575757575757575,0.8575757575757575,0.8578484848484849,857.5454545454545,29.91455635335717,,,,,,,19.41246377974728,19.586424487219418,0.034883930868963,0.0226372417658454,864.0,25.2042,0.0291715277777777,43.0,829.0,880.6,3.0303030303030303,24.24242424242424,779.0,916.0,6.6,101.5625,0.0390625,9.65796051416364,0.1494140625,27.07743794844508,0.3994140625,63.26460153739127,29.97213490258898,70.02786509741102,0.4280029793982264,20.2070894555182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,72.26186252112629,0.0634285714285713,0.0277714285714285,0.0634285714285713,0.1245142857142856,0.1775999999999996,0.8301764705882353,0.8301176470588234,0.8301176470588235,0.8300882352941176,830.1176470588235,34.21214094784619,,,,,,,17.8300053535912,18.106429880854567,0.0412136051667648,0.0214788896691503,835.5,34.8411,0.0417008976660682,51.25,795.6,855.8,2.941176470588235,20.588235294117645,769.0,894.0,8.5,93.75,0.0390625,9.664737408434194,0.1494140625,27.092818807324043,0.3994140625,63.242443784241765,29.991409810606537,70.00859018939346,0.4283961400946813,19.274011430098035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,75.96150499159249,0.0624594594594595,0.0265135135135134,0.0624594594594595,0.1233783783783781,0.1743243243243243,0.79025,0.7902222222222223,0.7907222222222221,0.79025,790.1666666666666,47.71193321831103,,,,,,,24.664607378648,25.007494674916288,0.060382113332602,0.0312144366740957,786.0,47.4432,0.0603603053435114,65.0,757.0,825.0,5.555555555555555,38.88888888888889,700.0,893.0,9.0,78.125,0.0390625,9.641671742287498,0.1494140625,27.04046437762373,0.3994140625,63.31786388008878,29.92581303684722,70.07418696315278,0.4270590117953585,18.69186624578524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,72.0446274250121,0.0620285714285713,0.0274285714285711,0.0620285714285713,0.1241428571428569,0.1612285714285716,0.8330000000000001,0.8330000000000001,0.8330588235294119,0.8330294117647059,833.0588235294117,27.77391535832769,,,,,,,21.513209472744457,21.806657309874502,0.0333396809131175,0.0258243582147052,834.5,31.8759,0.0381976033553025,42.5,810.8,857.2,0.0,38.23529411764706,782.0,876.0,6.8,85.9375,0.0390625,9.66292708871552,0.1494140625,27.088710212974703,0.3994140625,63.248362698309776,29.98626072329924,70.01373927670075,0.4282910901928945,19.89414662852505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,73.73773118515673,0.0613055555555556,0.0276388888888889,0.0613055555555556,0.1244166666666669,0.1616666666666666,0.8138857142857143,0.8139142857142857,0.8139142857142858,0.8142,813.9142857142857,32.8788967080633,,,,,,,22.0820661863609,22.41364891654214,0.0403960187026438,0.0271307023035992,812.0,31.1346,0.0383431034482758,44.0,791.0,840.2,0.0,28.57142857142857,742.0,890.0,7.0,78.125,0.0390625,9.67277972875064,0.1494140625,27.111070161450822,0.3994140625,63.21615010979853,30.014285926254857,69.98571407374514,0.4288630375997634,19.487491791445663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,77.38152732257453,0.0672894736842105,0.0263947368421054,0.0672894736842105,0.1223947368421053,0.1645789473684209,0.7750000000000001,0.7750270270270271,0.7750270270270271,0.775054054054054,775.027027027027,39.16807549699293,,,,,,,21.21582218795941,21.3163622972425,0.0505376898238505,0.0273742997961535,773.0,42.9954,0.0556214747736093,57.0,740.4,802.8,2.702702702702702,27.027027027027028,724.0,877.0,7.4,23.4375,0.0390625,9.646427296593192,0.1494140625,27.05125955873095,0.3994140625,63.30231314467587,29.93933582187057,70.06066417812943,0.4273344561186251,17.86812477912443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7880421873377246,0.528477303882094,2.895071177853933,0.1573377755792378,1.6607839176937472e-05,-0.2528009553101992,8378.647821554614,0.6523959145808526,1.2884650396080726,19.0,0.3833484272579705,0.6036842105263158,7.28362011790144,11.47,53705.55280845822,104291.49373253886,2.824307763670478e-05,7421.831148632284,939.7484502467112,2975.0827348912208,1978.922474167333,1528.0774893270186,12.661948667747456,40.085562111440346,26.66353403273011,20.58895518808208,-6433.15348726238,-23794.79242063489,-15020.630633066148,-11203.506094692775,284.9983056937332,20.94812381490016,10.813574283969531,2.336754674570402,1.1929414550105146,1.811319610281928,1.8028506142826075,2.7518479795556248,1.7609703414701134,0.853651646735658,2.2850804472515427,2.5281712003878343,2.505013639747653,2.3313030180026324,1.7731031572043443,2.23768577739113,2.410136764668652,1.4290035782933317,2.952930607522416,1.5239728245561512,23.830640149398423,9.324323093105804,5.145902718056036,3.387279475717375,2.278022474323688,2.9921085652091417,2.20553241640343,2.486001745668363,2.163694459389206,2.6527385335753264,2.1443178066137603,2.436452904652565,1.8825136420015915,2.096800846778549,2.4209688143195893,1.901669601973497,2.001093420856166,2.3023415730111507,1.8756868673479907,2.580303069741898,284.19191289301034,20.770152302282067,11.338081916903509,1.9544497425796603,0.888018443113208,2.0525874253873866,1.956531449872052,2.6375806597397493,1.8137336163428583,0.5989811683809513,1.969839050253697,2.1110145470393724,2.72078777841672,2.639557390439612,1.772113916619516,2.439889287256041,2.711562433618929,1.3350177109689798,2.803705797558447,1.58892456741382,-0.1465266807737033,-0.7430001887367528,-0.394119029229901,1.1851203710167209,0.9111715056495572,-0.3111904102589307,0.3587643636022286,-0.8090037757559081,-0.3947480483879197,0.0772487854296914,-0.2577319912490052,-0.2988087960336227,-0.3563037135172626,-0.3541516809286285,-0.2688907737384021,0.0769405954902375,-0.2267323397091396,-0.4733581021732185,1.437015975320285,-0.70075723686272,-0.0594358868810937,-0.1860350842497663,-0.4206323709215984,0.6774885747113198,0.822956076402259,0.0707096843673728,0.3294767084110483,0.0363343737866154,-0.0155642611598688,0.2378389208437528,0.1307470070264702,0.588266885771194,-0.2630704174257881,-0.4491737447064189,0.0878386988708391,-0.039146218083127,-0.2881571715315565,0.2585295142444124,0.8502206848198205,-0.3058826952227274,,,,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3408782249388581,1.419725303540502,-1.0426243051221242,-0.5687714349096079,7.002872259444996e-05,-0.2270809522632264,60468.59812539512,0.2200666340875174,3.790441102164568,8.0,0.7525092867608281,0.6732499999999999,6.0200742940866245,5.385999999999999,40399.506229704806,63954.537052519125,0.3483621253989036,6424.073677001577,775.8237525429668,2873.81158487076,1513.7067701304225,1260.731569457428,12.076819033387562,44.7350346425682,23.563035641224804,19.62511068281944,-5162.273350761193,-22885.295386209746,-11083.840416820987,-9000.926778784018,283.73679635608966,13.55451520782211,14.24462241102381,3.0187850662438005,1.9184100175531875,1.6486999539750595,1.2293079470234296,1.907229585809763,1.124157335579317,2.360596367073642,1.1464437469589062,2.255357882300808,1.7231574853905822,1.490172335875046,2.231305444093539,1.6269952139290895,1.23207950157443,2.4443749626699254,2.400943656072336,2.152146964671449,6.468398876553278,8.78985337930401,5.702257438273531,3.303163470125053,3.0753685055086164,2.804699574650689,2.147299069194794,2.560294844751728,2.02184169986896,2.359700655071568,2.451054272345258,1.6736163529590191,1.7807730956052978,2.195811277639752,2.654090642704019,2.039738940561336,1.906520841559712,2.586222414218684,2.278302837750096,2.133631806806168,284.2695507846393,13.997718058252245,15.770768110234917,2.17784140889969,2.199133129727086,1.2813218168847489,1.481310183648507,2.0199344661326126,1.2470537857876558,2.5467292439681675,1.230823319669292,2.301069827095886,1.7000593973238614,1.1322881082781666,2.56248364779714,1.5315652446421657,1.1210219898185096,2.2241125069130376,2.263999770610165,2.3333063973289736,3.634571057662362,0.7094264760708802,-0.4301378125476089,-0.6424117721441265,0.2753892718384034,-0.764888739867168,-0.358036531038342,-0.1206914749415504,0.1920172353911873,0.7421454947858983,0.694763696603808,0.6023289912697525,1.4818573327315292,-0.311480163596197,0.9086800526613774,-0.8375714118281579,-0.4543885355300374,-0.4262316249744122,-0.1594917617269229,-0.0754476342167005,-0.9013259182324216,-0.7461034323856345,-0.5974147776881095,0.1201831990774539,-0.3724046385217265,0.3362669855272757,-0.4153295161410122,-0.0522645518526697,0.2862390021941339,0.1915051309708699,-0.3965365627735392,0.5036170781027918,0.6484873178730629,0.4765057877495353,0.004074038099392,0.2374883868885751,0.2585710981624994,-0.1268123114567529,0.2466459323874612,-0.4139674798465826,,,,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7157779506458144,0.5819083248197099,0.7056831305142635,0.1264008087277764,-5.857710785511754e-05,-0.2552749834691976,10158.518954834431,0.5971262699107014,1.4414706946954514,12.0,0.20631526260494,1.3011666666666664,2.4757831512592805,15.613999999999995,23105.727029033675,25528.661193756085,0.0015928191193524,6850.763688687786,454.2464353246202,3642.9768458064336,1801.1528584387222,952.3875491180096,6.630595594396102,53.1762152564369,26.291271167517383,13.901917981649612,-2779.3703453760177,-29874.43723796385,-13501.770025323998,-6532.399571942303,286.70807768393723,0.902858704557176,1.4778988720852693,1.845986260704227,-0.8105163951108908,0.8994530820800369,1.4106073474175638,1.2736128804204403,1.110435972928199,1.889222831863105,0.8278902162160051,1.6034482309273324,0.8737397940888978,0.6302682399242158,0.9283004169893924,0.9935187475775088,1.5012066039683103,2.5299748998261533,1.0381549339110538,1.4816976766009484,7.059141021076017,7.759555693043467,5.967935507582679,4.45283901393212,2.4777829918392102,3.325768927079421,2.9418907648845263,2.3848992993241627,2.6857928831234927,2.261952324157498,2.214878030880672,2.5021979319320184,2.5140075536216644,2.479992145079295,2.283464446073753,2.5645958495039234,1.954579481022404,2.3992615650210665,2.3378217937830192,2.703297792055566,288.17168509300825,-0.2428046450223941,0.6607148809173815,1.7882498186173414,-1.2160224491490648,0.8105328473436044,0.827472547804474,1.4743372716934733,0.8402395972749339,2.1093098923022806,1.2712147304593289,1.3797802375493198,1.063359619394021,0.4234909434262008,0.7129416951708891,0.801227280458678,1.2755226151637835,2.3821203801688022,0.8377763462811469,1.5568466172520643,10.982850463664038,-1.0139336576766704,-0.733989737617669,-0.1411803020221067,-0.5990022659253311,-0.2130290538173538,-0.2482442783440852,0.0719160494061683,-0.6279598139359521,-0.947836938301882,-0.4676433416086913,-0.1136282015854344,-0.3438870257818336,0.1646998024600727,1.5219095434894143,-0.3875096088737275,-0.4340239892127253,0.2840518214309799,-0.5788348648473178,3.667652333133233,-2.444476480461764,0.1340690837206107,0.3543160696525442,0.1051639125415262,0.4161264252577674,0.3953419644910198,0.434179357717367,-0.3934298525097232,0.2125266356419113,-0.2080474686417706,0.034713938031864,0.3010730611262077,-0.0508790282893948,0.51284490023499,0.7369921988503547,0.2304615142969744,0.3240009749154086,0.5530124108526404,0.221430693595699,-1.37778988989712,,,,,,,,,,,,,,,,
