HR_Mean,QRS_Mean,QR_Mean,RS_Mean,PR_Mean,TR_Mean,PP_Mean,QQ_Mean,SS_Mean,TT_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,VLF_Peak,VLF_Rel,LF_Peak,LF_Rel,HF_Peak,HF_Rel,LF_Norm,HF_Norm,fft_ratio,fft_total
82.26188321326144,0.054414634146341415,0.01739024390243907,0.054414634146341415,0.1491219512195123,0.08324390243902437,0.72965,0.729675,0.7295750000000001,0.729575,729.65,30.369139194001125,,,,,,,17.56307314969503,17.745197597850936,0.04162151606112674,0.02407054498690472,733.0,35.5824,0.04854351978171896,47.0,702.0,757.0,2.5,20.0,675.0,801.0,8.0,93.75,0.0390625,9.667934482807217,0.1494140625,27.100074493761795,0.3994140625,63.231991023431,30.000503518436506,69.99949648156348,0.4285817045318041,17.633455769166645
81.58717455997147,0.05434999999999977,0.017574999999999764,0.05434999999999977,0.14877499999999994,0.08297499999999988,0.7345897435897436,0.7345641025641027,0.7345384615384616,0.7345128205128205,734.5641025641025,44.33413492522609,,,,,,,23.502519461807314,23.791651356162745,0.0603543445295943,0.031995191950938466,733.0,47.4432,0.06472469304229195,50.5,697.8,772.0,2.564102564102564,33.33333333333333,667.0,834.0,6.5,46.875,0.0390625,9.65854562908371,0.1494140625,27.078765971945106,0.3994140625,63.2626883989712,29.973799027816618,70.02620097218337,0.4280369149216471,17.886190784661366
83.48354874869057,0.054317073170731714,0.01858536585365876,0.054317073170731714,0.14970731707317064,0.08336585365853653,0.7185,0.7184,0.7184250000000001,0.718525,718.4,53.38529519998689,,,,,,,25.436698705328116,25.754079377613056,0.07431137973272117,0.03540743138269504,711.0,51.891,0.07298312236286919,71.5,673.2,764.2,7.5,35.0,638.0,853.0,10.0,23.4375,0.0390625,9.67252761680367,0.1494140625,27.11049804080402,0.3994140625,63.21697434239232,30.013568768749693,69.98643123125031,0.42884839590660606,16.976255571398262
84.80871499577816,0.05619047619047609,0.020190476190476432,0.05619047619047609,0.146309523809524,0.0830975609756097,0.7075853658536585,0.7076341463414635,0.7076585365853658,0.70745,707.6585365853658,31.233483440130048,,,,,,,16.28803241647069,16.475623018452257,0.04413637626819232,0.023016796342293314,707.0,32.6172,0.04613465346534653,44.0,682.0,734.0,0.0,19.51219512195122,655.0,781.0,6.833333333333333,62.5,0.0390625,9.67187929060148,0.1494140625,27.109026778672558,0.3994140625,63.219093930725954,30.01172455019525,69.98827544980475,0.4288107451900214,16.920400157001758
84.85599988791299,0.0541904761904761,0.01821428571428559,0.0541904761904761,0.14692857142857138,0.08323809523809536,0.707219512195122,0.7071219512195122,0.7071219512195123,0.707048780487805,707.0975609756098,25.47626824914589,,,,,,,15.860327865463564,16.044409522418608,0.03602935387585739,0.0224301832459731,708.0,28.1694,0.03978728813559322,37.0,686.0,731.0,0.0,19.51219512195122,653.0,764.0,8.2,31.25,0.0390625,9.660282608590085,0.1494140625,27.082708309528975,0.3994140625,63.25700908188093,29.978739242883854,70.02126075711615,0.4281376673132405,17.07891948887695
87.47181738833305,0.0591590909090908,0.022113636363636235,0.0591590909090908,0.1460454545454544,0.08315909090909114,0.686046511627907,0.6860697674418604,0.6860232558139535,0.6860697674418605,686.046511627907,29.867129159130695,,,,,,,11.285262197093289,11.42142270611781,0.0435351374183939,0.016449704219491913,682.0,32.6172,0.0478258064516129,42.5,660.0,712.6,0.0,6.976744186046512,634.0,749.0,7.166666666666667,46.875,0.0390625,9.682190869402783,0.1494140625,27.132425743081818,0.3994140625,63.185383387515415,30.04105835190159,69.95894164809842,0.4294098458923464,17.017765169446797
89.24871140130858,0.05454545454545479,0.01804545454545448,0.05454545454545479,0.1436818181818181,0.08309090909090912,0.6718837209302325,0.6719302325581396,0.6719302325581397,0.6718604651162791,671.9302325581396,25.045097751320522,,,,,,,12.034672132357132,12.180337728392443,0.037273360443940834,0.01791059778117041,678.0,22.238999999999997,0.03280088495575221,35.0,646.0,692.6,0.0,2.3255813953488373,626.0,720.0,4.3,54.6875,0.0390625,9.665869792571128,0.1494140625,27.09538875693502,0.3994140625,63.23874145049386,29.994630705711664,70.00536929428833,0.42846185954137794,16.2682340707934
91.9916602966216,0.0541111111111112,0.018022222222222103,0.0541111111111112,0.14584444444444444,0.08426666666666693,0.6566136363636363,0.6566136363636363,0.656590909090909,0.6566590909090909,656.5909090909091,86.7056818453705,,,,,,,77.90348829399164,78.82545164629585,0.13205434410509873,0.11864844184616241,654.5,47.4432,0.07248770053475935,71.0,622.6,716.8,11.363636363636363,40.909090909090914,315.0,793.0,8.8,304.6875,0.0390625,9.650663439755624,0.1494140625,27.060875230080278,0.3994140625,63.288461330164104,29.951382334762638,70.04861766523736,0.4275799199621671,15.903590678522137
88.59622711238498,0.054636363636363795,0.017022727272727137,0.054636363636363795,0.14499999999999985,0.08324999999999992,0.677186046511628,0.6771162790697675,0.6771627906976745,0.6771395348837209,677.1395348837209,31.133798351285634,,,,,,,16.168016634849245,16.33969038867252,0.04597840880259925,0.02387693496234219,671.0,32.6172,0.048609836065573765,44.0,651.4,705.2,0.0,13.953488372093023,621.0,756.0,6.142857142857143,62.5,0.0390625,9.670679062522053,0.1494140625,27.10630304308939,0.3994140625,63.223017894388555,30.008310437594456,69.99168956240554,0.42874104947614733,16.792165969528376
83.11375672899624,0.05624390243902478,0.019097560975609836,0.05624390243902478,0.1460000000000001,0.0828048780487804,0.7221,0.722125,0.7221,0.7221,722.075,43.24372638655082,,,,,,,25.46087999768292,25.770632628495452,0.05988813680926609,0.035260713911550626,718.0,56.3388,0.07846629526462395,68.5,677.0,761.0,7.5,32.5,659.0,813.0,10.0,0.0,0.0390625,9.666479807502625,0.1494140625,27.096773174288053,0.3994140625,63.236747018209314,29.996365819184106,70.00363418081591,0.42849726546631833,17.16142962946154
