0,1,2
-3.0940604,13.316345,13.408155
-5.2365003,11.639664,13.408372
-3.435389,9.12265,7.9086847
0.72699785,6.677841,19.498587
-6.2264256,12.323582,13.020587
-6.2844725,11.415065,13.1282625
0.94746155,6.0119395,17.776987
0.65371907,6.985183,19.26211
-3.6605754,15.387735,13.004325
-1.3763655,11.601799,14.32451
-6.155494,12.385308,12.995125
-1.6349797,9.990186,15.326666
-3.2225616,14.552283,13.210073
-0.79151624,9.284896,16.550217
-1.2834665,10.65773,15.125469
-2.7165627,12.1995125,13.869872
0.51660377,7.707228,19.792738
-1.3372756,8.799968,7.267767
0.5046074,7.9711924,7.731593
-0.8978028,9.366028,15.73872
-2.5373213,15.92942,12.559083
-1.2163091,10.504461,15.297999
-0.5673757,8.962357,17.620996
0.16055545,7.948005,18.843487
0.7628108,7.4331107,19.971786
-3.618528,9.2041445,7.876678
-3.696081,15.421145,12.956408
0.2274879,8.403856,7.2565165
0.71978194,6.7513165,19.459654
-6.269053,11.719085,13.071518
-1.6252688,11.827407,14.226512
0.31098258,7.8955693,19.610239
-1.6476926,10.053504,15.00096
-6.1379666,12.531728,13.032116
-5.871662,13.204649,13.022332
-3.139818,13.485889,13.385266
-5.6462097,10.562598,12.435084
0.8232013,6.21884,18.40815
-5.599043,11.500274,13.288259
-1.9757857,10.673234,14.658805
-3.9425333,9.565285,6.531094
-1.0952818,10.265117,14.771979
1.128814,6.0174804,18.557083
-4.7835345,14.451648,12.993838
-5.8604236,10.242071,13.255823
-0.06617929,8.20787,18.728127
-3.9072762,15.326939,13.003143
-1.531851,11.658552,14.350372
-2.6841898,13.449543,13.471739
-5.772184,11.497634,13.243567
0.33005416,8.031234,7.76907
-0.4688865,8.787602,17.236992
-4.477059,13.576503,13.236386
-0.71592176,9.174689,15.61615
0.6774935,8.26978,7.2049656
-3.4591877,15.290705,13.006869
-5.9848313,10.613442,13.34254
-4.293584,9.428786,7.8230605
-1.024808,8.676901,7.317312
0.96638644,5.979968,17.739712
-6.382344,11.526553,13.177398
0.91332066,6.076901,18.362535
-0.26987904,8.601154,18.38004
-5.867893,11.210691,13.270481
-2.943491,15.747973,12.768219
-1.1367147,11.122758,14.80709
-4.9223404,14.262406,13.080601
-1.4074627,11.514728,14.431895
-5.866205,13.516355,12.997371
0.7295214,6.778194,19.404188
-5.3823166,12.016089,13.298427
-4.0821896,9.054837,8.622437
-6.130907,10.792902,13.219174
-1.1204844,11.310065,14.518439
-1.7226635,12.297683,13.949909
-2.7148302,15.807848,12.500562
-6.1333976,10.802598,13.174766
-3.2255576,15.246713,12.62194
-0.8924998,9.3255,16.435696
-1.1317863,11.458966,14.419714
-2.4464886,13.34943,13.522512
-6.2254324,12.414721,13.08192
-5.8720093,13.369141,12.911176
-5.4089303,13.854939,12.939525
-3.5425642,9.325616,5.990587
-2.6984208,15.843144,12.460945
