meanEda,stdEda,kurtEda,skewEda,meanDerivative,meanNegativeDerivative,activity,mobility,complexity,peaksCount,meanPeakAmplitude,meanRiseTime,sumPeakAmplitude,sumRiseTime,sma,energy,varSpectralPower,totalEnergyWavelet,energyWavelet_0,energyWavelet_1,energyWavelet_2,energyWavelet_3,distributionEnergy_0,distributionEnergy_1,distributionEnergy_2,distributionEnergy_3,entropyWavelet_0,entropyWavelet_1,entropyWavelet_2,entropyWavelet_3,meanMFCCS_0,meanMFCCS_1,meanMFCCS_2,meanMFCCS_3,meanMFCCS_4,meanMFCCS_5,meanMFCCS_6,meanMFCCS_7,meanMFCCS_8,meanMFCCS_9,meanMFCCS_10,meanMFCCS_11,meanMFCCS_12,meanMFCCS_13,meanMFCCS_14,meanMFCCS_15,meanMFCCS_16,meanMFCCS_17,meanMFCCS_18,meanMFCCS_19,stdMFCCS_0,stdMFCCS_1,stdMFCCS_2,stdMFCCS_3,stdMFCCS_4,stdMFCCS_5,stdMFCCS_6,stdMFCCS_7,stdMFCCS_8,stdMFCCS_9,stdMFCCS_10,stdMFCCS_11,stdMFCCS_12,stdMFCCS_13,stdMFCCS_14,stdMFCCS_15,stdMFCCS_16,stdMFCCS_17,stdMFCCS_18,stdMFCCS_19,medianMFCCS_0,medianMFCCS_1,medianMFCCS_2,medianMFCCS_3,medianMFCCS_4,medianMFCCS_5,medianMFCCS_6,medianMFCCS_7,medianMFCCS_8,medianMFCCS_9,medianMFCCS_10,medianMFCCS_11,medianMFCCS_12,medianMFCCS_13,medianMFCCS_14,medianMFCCS_15,medianMFCCS_16,medianMFCCS_17,medianMFCCS_18,medianMFCCS_19,kurtMFCCS_0,kurtMFCCS_1,kurtMFCCS_2,kurtMFCCS_3,kurtMFCCS_4,kurtMFCCS_5,kurtMFCCS_6,kurtMFCCS_7,kurtMFCCS_8,kurtMFCCS_9,kurtMFCCS_10,kurtMFCCS_11,kurtMFCCS_12,kurtMFCCS_13,kurtMFCCS_14,kurtMFCCS_15,kurtMFCCS_16,kurtMFCCS_17,kurtMFCCS_18,kurtMFCCS_19,skewMFCCS_0,skewMFCCS_1,skewMFCCS_2,skewMFCCS_3,skewMFCCS_4,skewMFCCS_5,skewMFCCS_6,skewMFCCS_7,skewMFCCS_8,skewMFCCS_9,skewMFCCS_10,skewMFCCS_11,skewMFCCS_12,skewMFCCS_13,skewMFCCS_14,skewMFCCS_15,skewMFCCS_16,skewMFCCS_17,skewMFCCS_18,skewMFCCS_19
-0.14740348216100754,1.1029207822349263,4.520961896275049,-0.5881049590442756,0.00013177896693387914,-0.5520152893187986,36493.02755657105,0.6536307230485198,1.3450195866718007,12.0,0.617499944803489,0.631,7.409999337641868,7.572,25261.39931071389,37144.861153166756,0.04833314252640915,27015.009987782996,1589.287573555727,13423.285562820263,8411.680524523877,3590.756326883128,5.882979774112433,49.68824949126681,31.13706242688007,13.291708307740684,-11714.704068670055,-127584.92253069687,-76019.52438203013,-29394.35548696009,349.9513102796043,3.738908576542168,-6.3466159007301925,-1.935224267034516,1.10583371253726,1.184737627731299,0.005969794380651045,0.7920783807173142,0.6499188998005403,0.3558884887224715,0.4829496967192094,0.3504663995668968,-0.24234688029891982,0.2664682940240543,0.3162641470082587,0.7365167732601003,0.07880468041613617,0.4857661920774717,0.4309450193464123,-0.1896353613134968,20.053744669745313,7.300903194295387,4.394069717677,4.375632098170118,3.1771438888108285,2.6340840802221233,1.8779293052267645,2.7444430435474083,2.429811020102485,2.0529295362657667,1.9970133988742629,2.203114623377649,2.16514096741837,2.680792934980188,1.8417469197278096,2.2726588450809997,2.167353586911521,1.8025792471624464,2.463742527442874,2.397289963105532,342.0357743543183,4.803004144488976,-6.137058800701876,-1.8512811187152556,0.903901380094128,1.6294094704390005,-0.1290717791198437,0.6650851947235962,0.38030092579219266,0.6745187499435605,0.5750651892264331,0.41631328043953497,-0.3174571987587823,0.10499929234132561,0.43659496527443376,0.5402167421399777,-0.0466561747844918,0.4864941229891322,0.2430567199741563,-0.442644485529954,-0.6945165266743163,0.5698955645982169,0.8300004083844188,-0.14713482776095876,0.24356057986126833,0.35312614332138814,0.24295374048800777,-0.38089605412020067,0.2515755473269037,-0.24803982247312728,-0.3390274582885153,-0.7466472282237291,-0.418239769363296,2.425691524266057,-0.15118408153814666,1.5680634155268312,-0.8047414847803935,-0.43743853302740643,-0.3344756539542795,-0.5425223363841969,0.019043434915527298,-0.6777899831795595,0.09323057021187975,0.18836804404873556,0.3816725174131373,-0.6642552458756239,0.5114453855439463,-0.0006377843694848393,0.45187707178529657,-0.47352938194041644,-0.4172107257030346,-0.10701449934278803,-0.10004690970808879,-0.5554071891245169,-0.04682701243253712,0.26376834670728155,0.3176494586868747,-0.27107730517817674,0.035290488259851996,0.06445384932208788
-0.04177421138501296,0.9158208130384807,0.7328999514543004,0.14257613331308808,-2.5739495604691857e-05,-0.518688131405747,25161.832847833917,0.7238884439864497,1.2035485536751866,15.0,0.5381468331700988,0.8611333333333333,8.072202497551482,12.917,21441.347616939573,25214.185389939106,1.1048867815537294e-05,23469.42718347183,1745.5701835685636,11024.927170418689,7082.880172981309,3616.04965650327,7.437634373956381,46.97569772040671,30.17917786237823,15.407490043258687,-13030.396079008779,-102619.07499966514,-62792.82021802636,-29626.791875706727,345.8500630660704,7.213070046629085,-4.5211258647882575,-1.8081219377932711,-1.2048067487285854,0.5144810554584568,-1.1909219411043341,0.8664303041817482,0.014823189324550302,-0.852219688010796,-0.17726628391578236,0.452036444658151,0.12018061649495755,-0.08856276483042898,0.4460136186877443,-0.9836266577129339,0.41863782045057263,-0.658958134179475,0.364193639734033,0.2774633559251774,6.708223853373921,10.125755248208964,4.863113508478635,3.1041469083074755,2.5392564871459133,2.4245039881563804,1.5317864155410859,2.2829074055687046,1.9575919981675458,2.0958246912023992,1.9820092542241157,2.0827039398400644,2.4611101329787766,2.23945557672503,1.7085135499946675,1.9830666328006619,2.2622655425451423,2.0493389309504932,2.1402198988042183,2.210616981481431,346.1211860313309,6.9073308169308625,-4.692877214975704,-1.9581327969165248,-0.9171634058307494,0.8874483020353345,-1.2545819883122946,0.8534870550857552,0.23393874633554618,-0.6492041694050876,-0.5261624917026028,0.31792122212135565,0.6959424706924641,-0.23958731258005592,0.31434375445113827,-0.8883878830504218,0.18345988546249825,-0.6328731157777365,0.26991719775827516,0.17821213223857812,5.31557817469006,-0.516657056409612,-0.4295483542812062,-0.8015087217337076,-0.8465388685797484,1.17841261675939,1.2256708083157255,-0.723848670575852,0.06631968263622579,-0.11244429439919479,-0.5727506254364503,-0.49131109105937476,-0.6281684180347309,-0.9550481851253942,-0.3892785283104616,0.4531990654607285,-0.7369413103514151,-0.5571120849460969,-0.5248307422279321,-0.8136188737079673,-1.0604708546676935,-0.08186548345864611,0.3899059207938782,0.04735165692885628,0.09141309838040827,-0.8372424005000572,-0.5412880437144874,0.037061178193914426,-0.4106913849354992,-0.41415427396420074,0.4821949010824782,0.3438095280272343,-0.452284473607816,-0.0735318155088757,-0.07996787028728808,-0.04207503347331412,0.2144667674064134,-0.029564846861328965,0.389425721021187,0.094508080178735
-0.2718370858527114,0.9001728879536957,0.6489116133143895,0.16606602204852908,-3.081488910420786e-06,-0.5102217790195323,24309.3368462069,0.706485409243266,1.2226128179748053,20.0,0.5801693675938909,0.5909000000000001,11.603387351877819,11.818000000000001,22279.750320845793,26526.198883553734,2.34539989904967e-05,22702.474760743506,1473.120163802451,12013.191554941004,6048.957640205515,3167.205401794533,6.488808728243715,52.91577980614644,26.644485695741007,13.95092576986883,-10746.614871871207,-112849.04576411628,-52672.15303896232,-25529.591385233587,345.75502017512713,0.6658617751725828,-0.1895969367794603,0.40486120440608125,-1.0825244293279197,0.782901403415791,-0.22803438911062995,0.5445103583187271,0.09595192682401629,0.7703306880654271,1.408799861024275,0.1720888980287156,-0.30844794950819265,-0.5707503345958121,0.5826349852266649,0.38443947832507785,0.6317949748644767,-0.10843783338617602,0.11525376501898718,-0.0031676385494535946,7.499565054745399,4.8206086450531505,4.700871996290917,3.5828314302260473,2.5940655958975114,2.016560907937557,2.2601339114051635,2.1147477306652607,1.9498572203110864,2.4159523744353177,2.0814093280060435,2.606570546452784,2.238770172192494,1.8602357073717632,2.247590660710386,2.204503609141381,2.025926065142139,2.6068595259964034,2.360439891397509,2.0135213164119845,346.6435001865693,0.6140456021103433,-0.27492597841019617,0.18817503063945984,-1.1537144270639061,0.8371626026280098,-0.10174771226158053,0.6237713373092499,-0.38986763879968844,0.623900002071069,1.4847705346523359,-0.43434243855784294,-0.37057126009066943,-0.892078386017501,0.35140340504264067,0.04106601860200573,0.9767676596759599,-0.7322827088023043,-0.10840326354626795,0.32935269409114276,7.146361338266983,-0.7560546481203687,-0.8542653299457266,-0.11152042294445375,-0.20793533095739614,-0.14356718114464773,-0.12600795946080723,0.00530268901488995,-0.34529013214982873,-0.3709939238442721,-1.0484735785453945,-0.9996291079789636,-0.5997649597780366,0.1213806831891171,-0.5205018582628944,-0.105132528827931,0.8038559247423862,-0.030139064088359202,0.08025390942798083,-0.2200605566379985,-1.5054214711223497,-0.0904000809228205,-0.12291541814855782,-0.2028706547641399,0.12532155136319434,0.09116545603008415,-0.019805318267993154,0.2950766383458546,0.40416679893223295,-0.12423195828972045,0.10385934045908833,0.26732286796540344,0.198981649482572,0.23449794297382334,0.34633137165045114,0.5462698401061892,-0.6546809399092229,0.42573927926047644,0.32306619436354994,-0.5479757086026754
-0.31276795925767076,0.9236580303332644,2.1651474086276545,0.03847026404657481,-1.7763877248307798e-05,-0.4840640485834436,25594.324709973767,0.6982690165857598,1.2308065479699501,17.0,0.6281632606448188,0.8254705882352941,10.678775430961919,14.033,22958.886534230027,28529.038600120002,2.7003454412439513e-05,23902.877825563846,1587.35763406766,12856.426168042566,6098.831595985151,3360.2624274684713,6.6408641070406995,53.78610166468227,25.51505153685939,14.057982691417642,-11698.549638119583,-121642.34969788589,-53156.516553014044,-27284.572678985223,348.11663718438325,-0.18669113726343975,2.1556520001397854,1.7053398055161775,-1.2171302548347203,0.8722416637160367,-0.4017626741832861,-0.038710518490381034,0.31135310183169246,0.04717221863161889,1.191915363643501,-0.6206246416528858,0.7360296148329388,1.3813289848925014,-0.15160152782195538,0.15849592210949826,0.17877365374228912,0.29559272643965545,0.2279478907822627,0.29461963891727494,8.459099052251517,3.180742137995296,5.608583191824623,4.209896866859982,2.450321595643427,2.6726310748617577,2.5045072312469596,1.7217667752396126,1.9950133289254823,2.8956907800898124,2.0669414757476745,2.403201465976006,2.2468302228364414,2.1754415565737353,2.0001218447298896,2.432791508991402,1.9349499847959521,1.830563107129378,1.830950397506577,1.988029391441697,347.8541451389565,-0.45893477019556617,1.369531800392219,1.8018478344325577,-1.3565978894146888,0.9496856352384407,-0.6112112888773165,0.08243210020785774,0.25885451348411187,0.1438297216975219,1.369366437915153,-0.3002415937688626,0.5354614391603035,1.6287327826002702,-0.01625239339881268,-0.06424541202745693,0.06605174684844745,0.22866979181592478,-0.20132342157317246,-0.03927805452799363,2.5464109209906107,0.2422409975920865,-0.9557298106340752,-0.3890408140475672,-0.13862514416440153,0.42111236393307294,-0.5435192787543235,-0.07885823751406384,3.3304968600746063,-0.38311647621556144,-0.7974380512396273,-0.015861134244072872,0.8140366291233936,-0.7219880527757949,-0.5567883114287491,0.03282218060750841,-0.5500789084109123,-0.8402389314711884,0.3944376209214049,-0.8358059339186847,-0.9465694544854494,0.08561834857134819,0.23659887350795633,0.06233671616402665,-0.2759213598193916,-0.10413170350264978,-0.04057995490584668,-0.016700470007846024,1.124262265725873,-0.0850275429755179,-0.11292843695304104,-0.4104539391040672,0.44947320712421596,-0.21159672564910545,-0.31214574018223334,0.21976450128284203,0.1904914909600494,0.09699668703430048,0.7910959508080891,0.26931940377921715
-0.11617440469442789,0.9676013159337529,1.2708457082427236,0.10164171964782936,8.320020058136149e-05,-0.5498975769960984,28087.569197901907,0.703687643664964,1.2265110186488082,21.0,1.1042293640138743,0.5498095238095239,23.18881664429136,11.546000000000001,22721.062248671682,28492.46396708505,2.0289828702802505e-06,25776.114201045115,2327.1758072871694,11222.261571091514,7598.579144383511,4628.09767828292,9.02841983526288,43.53744510736416,29.47914912665704,17.954985930715928,-18041.222655946935,-104654.93664356969,-67898.7494481815,-39060.68712102398,351.4921299985876,11.39721974268065,-0.4591079890783297,-0.9102710126294092,-0.8482298896075986,-0.17017657112616383,0.6258396634394326,-0.7644173022329181,-0.8711602383517422,-0.5162110784976786,0.34427081607140353,0.02020016773901127,0.7037505479795387,0.19623209699191793,0.3356198044913973,-0.1135710963269169,0.689638694350973,0.5450117479834115,-0.2364562053315296,0.18064697082641107,6.157413570889002,6.225992167760134,3.6865106709751676,3.4544021261508036,2.822302978524162,2.5800755667776922,2.0254192439926606,1.923796353535973,1.9479448962433068,1.8214543841384632,2.595580106507638,2.056092222602591,2.195444333222754,2.0413286038805927,2.1661146806274143,1.9922080152232298,2.0398199004987547,1.6399358049941086,2.2723685707100016,2.1334999647960804,351.3837989797508,13.202947037604051,-1.1222909844074942,-1.1920881266645083,-0.6912768773344679,0.18224325294046262,0.5793787138925086,-0.48269109939930077,-0.5729029069650091,-0.42596982311003617,0.40031516346173257,0.44823080978618124,0.6182107498903778,0.3010438678868044,0.339031507589443,-0.1709354437746946,0.4585128517937777,0.7616636085245347,-0.396592575220194,-0.15601611299867887,6.31585937875464,-0.4604548923798739,-0.35442140897864194,0.9339474322933352,-0.753263100887243,0.27134482654321257,-0.47794770235800277,0.5988539297172082,-0.579496168080464,-0.6152522213844911,-0.356659752381681,-0.11092978021338906,-0.37268055660953436,-0.6904046108470965,-0.35303366875470044,0.3795157319135729,-0.4801831629184634,0.3293094316140146,0.37902154715177483,-0.5828754746627647,-1.4602214750169442,-0.675803517954764,0.30127936828340507,0.5435993804158014,-0.08465370995661367,0.21110419252923854,0.4038059394293568,-0.2983520538945496,-0.22113196904043905,-0.0009930015573664176,-0.06261058313251393,-0.10864329987787362,0.06812814391984807,0.14730228640106552,-0.0016349825479192728,0.4055744981964712,0.1566758653437573,-0.02791745395435045,0.484771066160145,0.2573143058658991
0.12002552683445399,0.9775417253472006,0.8302872026192571,0.14466015657050174,-7.168993318067271e-05,-0.5055175585851017,28667.634743843453,0.6717702143461751,1.2647013583726803,18.0,2.2393869285827446,0.7718333333333331,40.308964714489406,13.892999999999997,22827.252700134537,29099.818556600098,0.0001359190890917579,25418.588942212642,2790.8927708163965,10025.757070479882,7494.134256420706,5107.8048444956585,10.979731318529494,39.44261852328911,29.48288857992113,20.094761578260268,-22143.269256687876,-92366.42531923713,-66861.7357716178,-43613.119413827364,350.18679770059504,16.885209179994167,4.150911302553345,0.03910613508267474,-1.4170796828183378,-0.25619905998993314,-0.18570101537134484,0.24368290363970876,0.04933560707640237,-0.027612752900369762,1.3333112037509012,-0.5995340891926554,-0.0647274164853827,0.6281830866565994,-0.3681976304443096,0.12626134881233156,-0.013624421749805752,-0.23593096116286116,0.8161585611049306,0.24922601784408185,7.313391158498234,4.43442018997259,4.671894191610453,3.066785009120628,2.1678474548721645,2.099492987114171,2.018371201961175,2.0837746586120587,2.285501034891219,2.1881805818666136,2.4457801121689826,2.18659447197148,2.1402524709636634,2.1600528435270534,2.0751736422788234,2.1567706169880947,2.3284064049820317,2.4365776865743505,2.0503212327500955,2.339482976531165,350.59951247211393,17.382995187561036,5.457939297447137,0.09586445427986233,-1.1763634016946685,0.08835510774672539,-0.02900018108484731,0.17916694427030228,-0.025582864605230293,-0.3225209230624073,1.1491934060562161,-0.6683000005740432,-0.11286110541662779,0.898484012157218,-0.3490673087046766,0.16509900307999364,-0.10117644124882169,-0.2025827558820522,0.7916852611870151,0.07013325170783674,5.434558344780511,0.4845391257143894,0.0040415913630598155,0.8301156539385013,0.06477555641465482,-0.4292623256232755,-0.4646195941151947,-0.5277152187690848,-0.5728515349159737,-0.5389971432521179,-0.9079262591882231,-0.29968166492742565,-0.8627196964729467,-0.7941037383476641,0.6197677629798002,-0.3267721157448138,-0.09351528778446339,0.41241591422501234,-0.4787865047929567,-0.08767725045067243,-1.6325048838118754,-0.5581006051200955,-0.7301980566856567,-0.23427365588162594,-0.4199518280847866,-0.17095575189623316,0.0873436109903542,0.436877888005915,-0.20991885390332737,0.2327386360983236,0.1583703277141342,0.06774461766490761,0.06485067302336905,-0.1776066091623461,0.3602970019758882,-0.21495453941513024,0.38483091506832984,0.3191861825496394,0.37375340431972254,0.4416641478556601
0.3631910734133154,0.9190379775989534,2.419186630658859,0.08304498632585759,1.8579565489301367e-05,-0.49778912656362995,25338.924128075232,0.7072411044615007,1.2230672431465954,18.0,0.5669736478206544,0.6531111111111111,10.205525660771778,11.756,22839.422417322363,29296.15680228872,3.425691623379277e-05,23265.273148927285,1851.9540385626324,10424.95274395698,7079.342173501129,3909.024192906545,7.960164605451977,44.80907091536836,30.42879457371659,16.80196990546308,-13934.09588525567,-96451.21986945109,-62757.917194699614,-32331.707401787993,345.1813710484943,9.563168765469364,-1.6138512912866614,-0.9853884423627994,-0.699299021442474,1.1774474399702592,0.27192530162023204,0.4056892908771916,1.1482281245213792,0.20828524345721558,0.5484379285282234,0.930988326060156,0.21650194243138865,-0.17051851061881515,0.4613470330824076,-0.09559333578827468,0.8242547182479864,0.5591585150701517,0.44324810387501323,-0.2161202016259668,14.237885409706454,4.302160683609708,4.1515557235544005,3.7548308135356003,2.9053966860726796,2.4579591336320052,1.9553182376882277,2.610754850494499,2.276010802395855,2.6194668323222245,2.2894823930606827,2.2887698832935794,2.2728481924157395,2.537813737739699,2.1344582471703313,2.3149146550661386,2.1394722011245872,2.272155230820552,2.060163258631827,1.9871198080865589,345.1897639086105,9.278681707511755,-2.353652092291532,-1.2031201634914257,-0.33802468930901897,1.4789009338133996,0.46149025561953416,0.6021472616890773,0.8537375801313692,0.35573895908315717,0.9201028291672476,0.8470499880877155,0.09131135585832073,0.08907477249006335,0.6030340163927759,-0.18559572608776387,0.8940644160909808,0.8164122582391575,0.25030883197430587,-0.08728136901279404,-0.06351926667336194,-0.7472337487326257,-0.38155147875744966,0.22864984894494755,-0.3115112410639549,-0.7243340341979687,-0.5603380081259024,-0.579826390505386,-0.2548968976649575,-0.17741422649058247,-0.803557017183389,-0.7063110259952512,0.25252816844429526,0.13757785236874343,-0.33427185485334476,0.3896899848102402,0.11983042413752187,-0.4958022120728316,0.891262684416684,-0.8304919056216487,-0.27089431720515267,0.12966341712845852,0.19190793632469907,0.25532098634193245,-0.028101531120264592,-0.1503795135689161,0.12535158289679416,-0.2990585776898928,0.175200769935234,-0.419534696471987,-0.1467138329058428,0.16944522119826375,0.3619254290885325,-0.20919840407366933,-0.05955221789355233,-0.027865101444229365,0.21574946267465758,0.002395354393410254,-0.5210391909577439,-0.15348008876360025
-1.0873346991156423,0.44197787698900165,0.5136307576811507,0.04996683018197854,6.815377614929874e-06,-0.24981897922813634,5860.333312431153,0.7234563418010346,1.222957981700039,13.0,0.13308031572420193,0.8703846153846153,1.730044104414625,11.315,32749.397954768803,41329.23574945828,0.0023760004505434494,5128.653618523006,263.0280108268429,2589.6084548208687,1623.3294430525266,652.687709822768,5.1285976864741345,50.49294897725315,31.65215598085228,12.72629735542044,-1465.6606034229264,-20352.411239743287,-12000.031964006257,-4230.133517056438,272.4978884530055,4.900322674388997,-6.7584249591585035,2.5271379696462897,2.7400829804308686,2.1943944863037355,2.1579298353528826,2.0541245342653225,2.3628415887751872,2.771209518135121,2.847466890301771,2.1951521172893487,2.012862642139364,1.9130668993176096,2.4164983217881892,2.5301583059292696,1.1898460494066234,1.919340702843034,2.7619992708691994,1.5736742396792784,7.70554313514782,6.890215632153036,4.015814122773406,3.9321672473183478,2.781893729137167,2.7156569262887227,2.485226802715066,1.9193684500413553,2.106208610239532,2.004244998117714,1.8259915639729516,2.9344906025703876,2.1100085833198747,1.8728623935277624,1.9385136979117028,1.865676177980714,1.9172547464744012,1.8993908530837484,1.8441093995315474,2.1753734405306027,273.69641734988824,5.990898426676666,-6.499619679281736,2.561330290363215,2.083667825716269,2.508199174069147,1.7965674945014216,2.053386285880347,2.393470164981037,2.778213419708024,2.7401073377568417,2.084662827728688,1.7205943806312503,1.7571423511369986,2.2471424686697103,2.796934787187563,1.4961113261064343,2.1182171988837695,3.0032304167108244,1.4070029285046974,1.7252986034313045,0.7317349561602504,-0.30896843589538037,1.973485885813802,-0.6637048433693695,-0.6081664075404221,-0.5283578235393209,0.9055276001424044,-0.9449974571773949,-0.39385232288604755,0.1582489309518098,-0.06698929530154318,1.135561403255224,-0.5765323340534692,-0.1415375782055044,-0.7031462193358813,-0.22528150750109965,0.7925166908816745,-0.6714751618191008,-0.2153591022685437,-0.8161741820468185,-0.9002544741368923,-0.48811086837036205,0.6168499086758956,0.34083699489793795,-0.26710446322026016,0.03212082732149275,0.13647459154074335,0.1354424565907522,0.024505289012244986,0.5753201269477131,0.187300187955035,0.7871186056651512,0.3952155896573556,0.5462100256319198,-0.11854517001375615,-0.4966441333871266,-0.5816456105879365,-0.304625085058576,0.2907820160024377
-1.091616835525565,0.44134188277481146,0.6112556967972553,0.10372822902411465,-1.8944439472008277e-05,-0.24934154977682516,5843.479724736462,0.7219546285484368,1.222537909817361,12.0,0.222311947694968,0.80875,2.6677433723396162,9.705,32898.86501873426,41592.29919282193,0.0011601564310711426,5175.2440547969545,284.5801256627425,2657.2691411140704,1567.0009827673548,666.3938052527869,5.498873534262873,51.34577447900331,30.278784269408423,12.876567717325406,-1608.1665163314099,-20952.71129664899,-11528.299098678628,-4332.813084260254,273.18586276468807,3.91802448989974,-5.91095186875759,3.0771771368699166,2.4875288849274706,1.9579918214483791,2.39316808183115,1.749528358793589,2.4717370770841556,2.153886966805661,2.313998677559414,1.8174145682760736,2.2107268808943905,1.9659285288581088,1.7581257540475748,2.784015970512713,2.2450057869228437,2.6426489162067988,2.524456684066116,2.7692460411528037,6.928131487731107,6.516461499299641,4.288276946243997,3.77357036588735,2.6391378543746673,2.2154906450785963,2.3740566286832085,1.9936974241452528,2.3982657058997354,2.551642332545535,2.9143705997180525,2.490691331380237,1.9762466476296192,1.795397603463679,2.0169666940249247,1.9424414508208832,1.7889286722989985,2.2446673241810355,2.278562544169835,2.3544399607074413,274.3509846435585,4.361223712658151,-6.138481487011294,2.5068936172905674,2.296820045314681,1.586091618434427,2.212120686094573,1.627679090829777,2.121752611813128,2.1131331388341072,2.64401385380237,2.1028126886605953,1.91308245861557,2.264220967576363,1.8568452089814984,2.8024353461557574,2.3499294423191763,2.6886034338548344,2.5881873937519284,2.435405689484928,2.9421599749152163,-0.34841398939313795,-0.4002338759283286,0.6277549834480824,-0.7470954386036093,-0.2599779779690494,-0.8278314255318113,-0.00674183831712627,-0.15254186917692847,0.23063610351781527,-0.1092965980942937,-0.009228649464556149,0.04799191347269005,0.4865372559061867,1.5714250480130367,-0.43227180935502707,-0.17423647907238937,-0.21448184330435716,-0.31943604244276935,-0.6412596227806704,-0.9367724763706616,-0.2478092753237087,0.4404916691238066,0.4428890982991947,0.03626309132761875,0.5011674654417674,0.04146230796634817,0.38406304749632325,0.30784849777818174,0.15267880238098894,-0.31525952307831573,-0.47799792463061647,0.46497781621063045,-0.49062286685123585,0.5860106143819346,-0.20299344869171115,-0.2603270105870898,0.17768147841489457,0.009581628767308616,0.23132539896236992
0.16095207554419425,0.5598972507329817,-0.052371499662829724,-0.054120766277323575,1.715395891215358e-05,-0.25429416575409797,9404.547941350542,0.5786056997746822,1.5295888292210695,10.0,0.21765543360910272,0.9556999999999999,2.1765543360910273,9.556999999999999,14118.282338868363,10181.715060010063,0.026065521772294577,5300.519277123489,328.60248955803223,2659.9009695200884,1632.2875212290846,679.7282968162832,6.1994395714444,50.18189408347131,30.794860576658483,12.823805768425796,-1904.2017363221328,-20976.09653766118,-12075.23492851512,-4432.979380482797,273.9166930955996,4.565032230000916,-7.010180457401193,1.914203353702755,2.6010439394497085,1.3195002874542128,1.0787535787999833,1.1557316349451923,0.8718365947055783,1.2708828415965256,1.2467960798506665,0.46529397247565096,1.2401713170131148,0.7914621736772853,1.671632807496314,0.7627223051384314,1.5974113022372303,0.9038343638726307,0.21495413289021104,0.5801258508784453,6.092346557286464,5.792871841180769,3.4756170663085224,3.0536243875318285,3.120585069428108,2.366921967554558,2.894257441704567,2.27933299058118,1.8291862422265293,1.6568607850840318,2.2251963605875558,2.393795617201812,2.3354242498320867,2.611893640733647,2.363028813609125,2.375785767730168,2.2110219336013794,2.089954064051283,2.4174890826738475,2.1534820595771262,274.7594368784226,4.160095904077478,-7.049870889496979,2.3602040063627285,2.704417442519885,1.1589161623438757,1.251371479311295,0.9204026718063462,0.8108399253405678,1.3095472067788636,0.9803204772403289,0.5289494829064677,1.2697488836878843,0.8156147794532758,1.7990175815456475,0.6334080473668056,1.0728380870535628,0.19694923237687706,-0.10810320202225365,0.6896335540826819,4.758774313217724,-0.7313570706009376,-0.40354782236266296,-0.5793637260916467,0.2378996748427138,-0.691128416023207,-0.9057610984230999,-0.4599700173317314,0.14514518923142417,-0.3207063097231919,0.41638723004004285,2.07372222342296,-0.4595458574584823,-0.4988276922247188,-0.885676556660624,-0.6856117849108756,-0.8170872819232451,-1.0931185982007807,-0.4278975573686683,0.5336198368736875,-1.3568781613488594,0.08523899800937089,0.1489529231416633,-0.11269568612271778,-0.03975592238997695,0.10710421094031954,0.026411565937657946,0.00867210801900503,-0.141165895239485,-0.040009267962172294,0.2675811350714297,0.6820958563000932,0.07330303780665309,0.2880432490152242,0.13686481017108607,0.3882474337119774,0.07711741522218696,0.4352243658765077,0.5408847712703558,0.2697697972355912
