rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
0.8596456188314402,0.5447894107185003,0.7390152238168837,22169.717699282694,227.0075788247896,408.06666666666666,15317.0,1.5385100707493413,0.14686946430336892,0.7584509465664537,0.6838207811874101,0.41905744225520525,0.31891216934079303,1.6340120613317606,1.3254672884355199,0.6909695560660798
0.322489017314211,0.26057108540768525,0.1040026330427202,3119.9749886485633,292.9575389425335,374.76666666666665,17446.0,0.9464069806354752,0.04049715092123476,0.19241114388114047,0.27394898471926116,0.2928592017281271,0.06508903174128601,0.30750901996869595,0.4375527417571862,0.46481207220496484
0.31289093524556233,0.25192469692987607,0.09790400082553687,2937.0221207652803,296.1797116916158,374.1,17469.0,0.9599279290233336,0.03883504564740918,0.20286841002809555,0.2647685844599154,0.2788682080769801,0.06345838670351026,0.3306679026978991,0.42441251453258994,0.44824259269022076
0.3252956225919977,0.2629234784316092,0.1058207694364966,3174.517262325461,308.82232595227896,378.1,19020.0,0.8932591903685294,0.03691984149758785,0.19065193336492275,0.24722233465531931,0.31218785325171977,0.059951814939684586,0.3174755425507725,0.3990070863824978,0.4951488204144425
0.30634844452058746,0.24597682110145475,0.09385249787677934,2815.481083805503,301.5960677385621,376.1,17825.0,0.9363675956607703,0.03716734719307665,0.19105604371747742,0.24801112956584118,0.2798869112015322,0.05993523571431314,0.3077781117770793,0.40551451331888394,0.4486645251699455
0.31781862012849654,0.25560377416512714,0.10101204236846054,3030.2602590114475,297.35403588881553,373.8333333333333,17551.0,0.9402726662517081,0.03953062110041683,0.19932192246584346,0.2679711550598247,0.2863335180975058,0.06497332633234182,0.3249978904058703,0.4248104288608669,0.45692330178415586
0.40112720999582313,0.29456728631867557,0.16090840221244027,4827.0911579709955,265.59766393480885,374.5333333333333,16510.0,1.0697959368912693,0.052511242504320065,0.25516365901340055,0.3381141905542078,0.3021635225993862,0.10658793586019398,0.5107306956391761,0.6117683490613838,0.49009527584134643
0.34263334690532127,0.25269621450710744,0.11740152379566876,3521.928312346267,189.90110663879932,432.93333333333334,9277.0,1.5935812651240957,0.08458673442534345,0.4747590715192161,0.3338148917823565,0.11616010374945009,0.14069378513079836,0.807827151344271,0.5629084119808068,0.189726879699972
0.32216576423471016,0.24006161058237946,0.1037942394529166,3113.723389348045,190.6212887229918,433.5333333333333,9008.0,1.631397461045088,0.07759745330045931,0.45360362287378186,0.3179790870193538,0.10785665886274577,0.12837633626413836,0.7656877602735073,0.5343765651625374,0.1784258955577006
0.3118782415086758,0.23476050557286057,0.09727127990254068,2918.041125796318,188.2875162429245,435.6333333333333,8670.0,1.6610292644379026,0.07821255654861589,0.4526950328047659,0.3113128620735026,0.10034339332164886,0.12802976168421476,0.7319410669540994,0.5188028875725783,0.16701479458644017
0.3152934522401555,0.2409844868391777,0.09941327480134193,2982.2988307654564,189.16670616489162,434.7,8670.0,1.6495777392873374,0.0778897477959163,0.4636189607382328,0.31806749649856764,0.10377734858900883,0.12830025456310046,0.7542927043241695,0.522976671924041,0.1716796615574016
0.29587172291404606,0.227068890459787,0.0875429945199434,2626.202292603782,193.61465850192462,428.96666666666664,9159.0,1.605323252163619,0.07511422647113987,0.420843268652029,0.30313397425282523,0.10677474109707993,0.1218802726816311,0.6984146945557709,0.49801984124068105,0.17512435022997022
0.2949470141079858,0.22479569570117383,0.08699664101925032,2609.8122339364904,188.73220244225226,434.1333333333333,8817.0,1.6774795460674137,0.07716221953771282,0.43797573773189324,0.29204339513548877,0.0977240511055306,0.12642147349073177,0.7217619230023324,0.4775880709386192,0.16044292397321216
0.42261448956205944,0.3104243013126987,0.17860896041981403,5358.090203634001,200.98601632097416,435.0333333333333,9920.0,1.7362733087900368,0.09030512491107061,0.6005274333183677,0.39840600901374557,0.1475968464105544,0.14854921888625197,1.0218296912077307,0.6765152268958815,0.23738328909058243
0.36920085661434887,0.2778090465222145,0.13631381631864628,4089.2781757430694,187.8599917468606,437.09999999999997,8922.0,1.6430496847758616,0.08443789526976471,0.5435773797988471,0.360185029243835,0.12192893072733495,0.14018788069917465,0.9122758721359367,0.5968190775825517,0.19859518130088222
0.362532853374681,0.2766628652250142,0.1314344509243521,3942.9020932796384,180.02080788920244,443.6666666666667,8235.0,1.7230189346234115,0.08529072649390121,0.5493320219752018,0.3639285888178515,0.10542540323827955,0.138922756247977,0.9048272181070223,0.5994490156666358,0.17363514388374404
0.3461372954833042,0.2504523046028635,0.11981502115853486,3594.330819734887,179.21299286252398,444.06666666666666,8406.0,1.7301957880372756,0.07912017017385375,0.5070573451342361,0.3210265292528467,0.09507241312664595,0.13380482410604996,0.8562925898105719,0.5487737506058126,0.1598644720159175
0.32165484668193656,0.24433083333941027,0.10346528923695467,3103.855211819403,182.87213915887395,441.56666666666666,8355.0,1.6826010519661583,0.07508772572501009,0.49042617638028013,0.31367147292290015,0.09581157810512204,0.12310339771015365,0.8316386801920727,0.5167124795553737,0.15845013616033224
