,importance
meanPeakAmplitude,0.29545028634352904
sumPeakAmplitude,0.12985024251995755
meanNegativeDerivative,0.12129109436993325
meanMFCCS_0,0.06866658868974863
meanDerivative,0.021729344595119975
entropyWavelet_1,0.016425762051087422
stdMFCCS_3,0.015734105704750468
energyWavelet_1,0.015611160905740619
medianMFCCS_0,0.015007950319990427
entropyWavelet_2,0.014994797785391594
mobility,0.013760426987247628
mnf,0.013352232630976388
meanRiseTime,0.01191323766138756
QRS_Mean,0.011671777228797567
energyWavelet_2,0.009327611949969792
RS_Mean,0.008463367965791998
totalEnergyWavelet,0.007882330024635363
stdMFCCS_2,0.005953382216057869
kurtEda,0.005879984490600695
stdMFCCS_10,0.005611424762022179
meanMFCCS_17,0.005202236471931171
sumRiseTime,0.004869739857913464
mdf,0.0047173960038976925
kurtMFCCS_14,0.004645745258055491
meanMFCCS_8,0.004241447375698176
mav_arr_3,0.004067920486291232
skewMFCCS_13,0.003938583668513262
skewMFCCS_7,0.0035951979542874694
stdMFCCS_8,0.0034379888937477857
stdMFCCS_9,0.00340837316438316
TR_Mean,0.00334390348628527
activity,0.0032545710828064053
medianMFCCS_18,0.003136108809082935
HRV_Prc80NN,0.0030634662624193735
stdMFCCS_13,0.003052939686428997
QR_Mean,0.0029765179469796827
QQ_Mean,0.002942975801098495
skewMFCCS_9,0.0028863237623748296
kurtMFCCS_15,0.0027125007648221783
kurtMFCCS_0,0.0026743317716240813
stdMFCCS_6,0.002554064294485539
meanMFCCS_5,0.002447044345650958
HRV_pNN20,0.00226737741053317
stdEda,0.0022575415781961364
stdMFCCS_11,0.0022084168267857748
PR_Mean,0.002193563559164518
kurtMFCCS_8,0.0021313726697680955
skewMFCCS_4,0.0020362741763264537
entropyWavelet_0,0.0020186906652210307
kurtMFCCS_10,0.0019693567983894164
entropyWavelet_3,0.001914986040556886
stdMFCCS_18,0.001910890553394551
meanMFCCS_18,0.0019101494176074316
skewMFCCS_11,0.0019078242559823224
complexity,0.0019019747368131423
stdMFCCS_19,0.0018772230547475538
medianMFCCS_1,0.0018643808949486672
HRV_MinNN,0.0018450693402855608
fr,0.0017685315193890015
kurtMFCCS_4,0.001752143491957224
stdMFCCS_5,0.0017456417597944552
std_3,0.0017440150083996215
distributionEnergy_2,0.0016961945236437243
HRV_CVSD,0.0016681314001511622
kurtMFCCS_18,0.001572248133285433
skewMFCCS_19,0.0015070528441019396
medianMFCCS_14,0.0014904807839539098
peaksCount,0.0014624940763908615
skewMFCCS_14,0.001458566687515554
HRV_RMSSD,0.0014414393641161264
HRV_MedianNN,0.001410755710771786
skewMFCCS_0,0.0013867696568194863
medianMFCCS_10,0.0013464650183041156
LF_Rel,0.001320438046960926
kurtMFCCS_9,0.0012682869528387753
medianMFCCS_19,0.0012131205591850774
HRV_Prc20NN,0.0012109518585789723
mav_arr_0,0.0012019695165898948
kurtMFCCS_19,0.0011640372418345187
skewMFCCS_10,0.0011426115614089783
stdMFCCS_14,0.001133000208187975
medianMFCCS_5,0.001129475624589561
kurtMFCCS_17,0.0011272610162554968
kurtMFCCS_5,0.0011234267441428587
meanMFCCS_3,0.0011098947054073028
meanMFCCS_2,0.0011051534425283716
zc,0.0010877435273087567
stdMFCCS_0,0.001059350233347009
HR_Mean,0.0009643870575349223
kurtMFCCS_6,0.0009606003850947792
TT_Mean,0.0009195383942132378
stdMFCCS_1,0.0009021888215122496
stdMFCCS_7,0.0009007140600893254
kurtMFCCS_16,0.0008938467157638546
distributionEnergy_1,0.0008848686858767579
skewMFCCS_5,0.0008807528343291036
meanMFCCS_13,0.0008767924885380916
energyWavelet_0,0.0008596245229547625
std_2,0.0008519115854834559
std_0,0.0008178544408621128
energyWavelet_3,0.0008133265131711677
medianMFCCS_3,0.0008016507099169136
skewMFCCS_2,0.0007924648990296988
skewMFCCS_12,0.0007922437406036546
distributionEnergy_0,0.0007741819590674683
stdMFCCS_15,0.0007544300504512462
skewMFCCS_3,0.0007527451867594188
meanMFCCS_15,0.0007463910807948874
kurtMFCCS_7,0.0007378803916564963
meanMFCCS_4,0.0007294565980389546
mav_arr_2,0.0007128596978593096
HF_Norm,0.0007124817355016017
skewMFCCS_17,0.0007040127682567877
kurtMFCCS_3,0.0007019051211761695
medianMFCCS_9,0.0006896285084606613
sma,0.0006811067474039881
skewMFCCS_1,0.0006629878729229443
stdMFCCS_16,0.0006444286440846174
SS_Mean,0.0005514996946564434
HRV_TINN,0.0005505546769690396
skewMFCCS_8,0.0005436535709374986
kurtMFCCS_13,0.0005136261443310694
HRV_MaxNN,0.0005105853531569565
std_1,0.0004993572522233081
skewEda,0.0004875287454354112
kurtMFCCS_2,0.0004772087489725111
rmse,0.0004732898014129988
skewMFCCS_16,0.00046530063899204627
skewMFCCS_6,0.0004623023708676474
meanMFCCS_16,0.00045298524776551344
meanMFCCS_14,0.00044345817704106224
medianMFCCS_15,0.00041654666443688215
HRV_MCVNN,0.0004064151020707644
HRV_pNN50,0.0003987402092612643
meanEda,0.00039768030146943094
stdMFCCS_12,0.00039547627798499924
fft_total,0.00038207806662323633
medianMFCCS_12,0.00038009694581547066
skewMFCCS_15,0.00036137558543773
kurtMFCCS_12,0.0003378333441223771
medianMFCCS_4,0.00032832066137327906
HRV_HTI,0.0003250075826388234
HRV_SDNN,0.00030441010781534836
meanMFCCS_19,0.00030339353279529654
meanMFCCS_12,0.0002986906047279789
medianMFCCS_6,0.00029452707255663214
