,importance
zc,0.1160280577573495
mav_arr_3,0.07790937103670713
meanNegativeDerivative,0.03919116447038783
meanMFCCS_17,0.03664100989316016
meanMFCCS_2,0.03455833785476707
TR_Mean,0.033296272004695454
stdMFCCS_1,0.032577129601434454
entropyWavelet_0,0.02470856848408068
meanMFCCS_16,0.024174886403642383
stdMFCCS_0,0.020857855408078586
kurtMFCCS_3,0.020105978254658693
medianMFCCS_19,0.017245531767182732
stdMFCCS_7,0.017172705222740323
mnf,0.01380583135649037
distributionEnergy_2,0.012790722740749286
std_3,0.01196847815216447
stdMFCCS_3,0.011827985645140397
fr,0.011616784626575843
stdMFCCS_2,0.010926502569590473
mdf,0.009710314569747188
meanMFCCS_3,0.009032242919200439
sumPeakAmplitude,0.008821476592000633
medianMFCCS_0,0.00881673125407425
entropyWavelet_3,0.008747252052549868
medianMFCCS_18,0.008347418628392238
kurtMFCCS_5,0.008272066613698194
entropyWavelet_1,0.007762745797611317
stdMFCCS_8,0.007459050957357469
kurtMFCCS_4,0.007407357339755853
medianMFCCS_2,0.007403602414920497
medianMFCCS_1,0.006940789228706278
meanMFCCS_4,0.006853634273509568
kurtMFCCS_6,0.0065462121558287735
skewMFCCS_0,0.006303349931589467
skewMFCCS_16,0.006235833590100421
stdMFCCS_13,0.0061810543286888175
kurtMFCCS_8,0.0061065454790691365
stdMFCCS_19,0.005923226609147387
meanMFCCS_19,0.005703838361197911
entropyWavelet_2,0.005638439494379121
QR_Mean,0.0056030832171282
energyWavelet_0,0.005385548009204167
meanMFCCS_1,0.005212454942904979
meanPeakAmplitude,0.005204952093799178
stdMFCCS_6,0.0051016558694518595
skewMFCCS_6,0.0050593091701494446
kurtMFCCS_1,0.004948290673500631
stdMFCCS_12,0.004918488649852919
HRV_MeanNN,0.004913028087066296
stdMFCCS_14,0.0048204472727317125
skewMFCCS_3,0.004401280176261127
skewMFCCS_1,0.004372864534219117
medianMFCCS_4,0.004350005803382616
meanMFCCS_8,0.004256722626752676
stdMFCCS_4,0.004071272759142662
energyWavelet_3,0.0040428820721924216
energy,0.003973470194873085
HRV_MinNN,0.0039388628841888415
sumRiseTime,0.0038727484401322354
distributionEnergy_1,0.0038248579945626133
totalEnergyWavelet,0.003778137057293359
complexity,0.0036104749595694758
kurtMFCCS_19,0.003590103124651102
stdMFCCS_17,0.0035714046998846978
activity,0.0034088444545757584
mav_arr_2,0.003407271891669964
stdMFCCS_16,0.0033630623578894637
stdEda,0.003302767313808255
skewMFCCS_2,0.003247785863097531
kurtMFCCS_14,0.0032024797961588435
kurtMFCCS_17,0.0030878928360600025
meanMFCCS_6,0.003049179786669784
medianMFCCS_17,0.003024798393669588
energyWavelet_1,0.0030191689808165114
kurtMFCCS_11,0.0030167189662395504
varSpectralPower,0.002950060945926783
medianMFCCS_3,0.002920011522872761
kurtMFCCS_0,0.002897284887780348
energyWavelet_2,0.0028745273066074217
skewMFCCS_17,0.00285105162494559
medianMFCCS_5,0.002831496085469664
HRV_Prc20NN,0.002723491859331684
PR_Mean,0.00261958573994815
mobility,0.0026004472661311727
std_1,0.002558175365189464
HRV_SDNN,0.0025518801264507317
HRV_Prc80NN,0.0024409179894004703
HRV_HTI,0.0024143445046269385
kurtMFCCS_2,0.0023518085356648132
skewMFCCS_4,0.0023411318004684808
medianMFCCS_9,0.0023389610013218854
distributionEnergy_0,0.002338897715100532
HRV_MaxNN,0.002330903349340371
QRS_Mean,0.002318653981715069
RS_Mean,0.002295851260921321
meanMFCCS_18,0.0022567785474815107
skewEda,0.002246123573864385
stdMFCCS_15,0.0021112187775002996
kurtMFCCS_16,0.0020775148954572326
meanMFCCS_0,0.0020248284574533194
HRV_CVNN,0.0020164158482624027
stdMFCCS_11,0.002015989952533298
meanRiseTime,0.001990709461908281
stdMFCCS_10,0.0019871227142686052
std_0,0.0019621503381332004
medianMFCCS_16,0.0019353638937754005
var,0.0018435925907029729
medianMFCCS_12,0.0017955443488454
medianMFCCS_11,0.0017574768659280897
skewMFCCS_18,0.0017366680426745096
HR_Mean,0.0016508190969515102
fft_total,0.0016431980267174779
kurtMFCCS_15,0.0016277074064276456
meanEda,0.0015734211621417698
stdMFCCS_9,0.0015728535771358898
skewMFCCS_14,0.0015727690680323243
HF_Rel,0.0015487779373577109
medianMFCCS_8,0.001465316238550985
distributionEnergy_3,0.0014620961200807728
SS_Mean,0.0014563640791528457
HF_Norm,0.0014481790461564547
skewMFCCS_15,0.001445495313863692
HRV_MedianNN,0.001443965344186183
skewMFCCS_7,0.0013939219816886906
mav,0.0013933056446346634
skewMFCCS_13,0.0013288086429276197
meanDerivative,0.001289297620001702
energy,0.0012847378737082806
stdMFCCS_5,0.0012314231764753518
skewMFCCS_9,0.001164771886915393
meanMFCCS_11,0.001134975881964865
HRV_MadNN,0.001077050642545148
kurtMFCCS_13,0.0010238633544246436
sma,0.0010135608923834269
QQ_Mean,0.0010113063886756759
rmse,0.0009728419682876491
kurtMFCCS_12,0.0009442227277377362
kurtMFCCS_9,0.0009298773202522552
PP_Mean,0.0009277758065099374
kurtMFCCS_10,0.0009095148895498044
kurtMFCCS_7,0.0009006665485103842
kurtMFCCS_18,0.0007824493820132089
meanMFCCS_14,0.0007549995910522894
meanMFCCS_7,0.0006979572803657612
stdMFCCS_18,0.0006619275000166353
meanMFCCS_10,0.0006578591900751851
HRV_pNN50,0.0006524137566444409
meanMFCCS_12,0.0006505196331055016
std_2,0.0006289733801050556
TT_Mean,0.0005755195851907059
HRV_SDSD,0.000566494915283804
mav_arr_0,0.0005613901232215511
meanMFCCS_15,0.0005613646952088518
HRV_IQRNN,0.0005436654371540542
skewMFCCS_19,0.000526653416358033
mav_arr_1,0.0004905624230718027
meanMFCCS_5,0.00041837331360603143
skewMFCCS_12,0.0003710425127214583
LF_Rel,0.00035781160557185973
fft_ratio,0.0003524111428246001
medianMFCCS_14,0.0003452328331393738
HRV_MCVNN,0.0003431553311148092
medianMFCCS_7,0.0003378563044488896
HRV_RMSSD,0.00033616923556780705
VLF_Rel,0.00033238678728949027
skewMFCCS_10,0.00030763773653104154
medianMFCCS_15,0.0003014908362365424
skewMFCCS_8,0.0002717133200217638
meanMFCCS_9,0.0002659679697023115
HRV_pNN20,0.00026329794027171336
LF_Norm,0.00025900730016198707
meanMFCCS_13,0.000245093275777017
skewMFCCS_5,0.0002259328840289012
kurtEda,0.00020097479264512725
medianMFCCS_10,0.00013679174031658658
medianMFCCS_13,0.00011453769217592395
HRV_TINN,9.061237080895652e-05
medianMFCCS_6,4.572022340564477e-05
HRV_CVSD,4.549390614295921e-05
LF_Peak,0.0
peaksCount,0.0
HF_Peak,0.0
VLF_Peak,0.0
skewMFCCS_11,0.0
