,importance
meanMFCCS_2,0.09354395915147498
meanNegativeDerivative,0.056776253891680575
meanMFCCS_17,0.05502682787469797
stdMFCCS_1,0.028591779947110568
stdMFCCS_0,0.028116800255135042
entropyWavelet_0,0.026237778922710984
energyWavelet_3,0.024642869773580895
medianMFCCS_19,0.024085981187053344
meanMFCCS_16,0.02145414416797992
kurtMFCCS_3,0.02137821127453153
sumPeakAmplitude,0.02074407711917475
medianMFCCS_4,0.01894666513287425
stdMFCCS_2,0.01888572920302822
entropyWavelet_3,0.0177877227676153
meanMFCCS_3,0.015624124606194516
distributionEnergy_2,0.015604665295856784
stdMFCCS_4,0.015334133284686746
stdMFCCS_7,0.014590277960068261
skewMFCCS_6,0.014312126986529275
energy,0.013235955829968258
meanMFCCS_4,0.012233271776527952
energyWavelet_0,0.012075499394066824
totalEnergyWavelet,0.010988698621173425
medianMFCCS_18,0.010801985221697659
meanPeakAmplitude,0.00965919539353199
distributionEnergy_1,0.008980114433801176
stdMFCCS_3,0.008916199008628261
medianMFCCS_5,0.008781613374585566
medianMFCCS_1,0.00866505004696091
stdMFCCS_19,0.008592782105278004
energyWavelet_2,0.008536681188050423
stdMFCCS_13,0.008307450690027559
distributionEnergy_3,0.00817680136704311
varSpectralPower,0.008084561122868178
medianMFCCS_17,0.007410210958104745
meanMFCCS_18,0.007331309626574447
kurtMFCCS_6,0.007250892419975345
entropyWavelet_1,0.007101602297872569
stdMFCCS_8,0.007006873430666407
skewMFCCS_2,0.00700568929404144
kurtMFCCS_5,0.006955915704711465
medianMFCCS_0,0.006799828418217887
medianMFCCS_2,0.006773546684861246
stdMFCCS_14,0.006614247584893274
meanMFCCS_8,0.0065180433418214325
sma,0.006499312362597181
skewMFCCS_16,0.006444505176415127
skewMFCCS_17,0.006327754056366392
meanMFCCS_19,0.006282973982583664
kurtMFCCS_4,0.0062820675988638185
kurtMFCCS_8,0.0061943723684332605
skewMFCCS_18,0.005995496513734408
skewMFCCS_1,0.005831312504257338
entropyWavelet_2,0.005796695161497543
sumRiseTime,0.005740726095291701
skewMFCCS_3,0.005666884121751736
kurtMFCCS_1,0.005441201663063313
skewEda,0.005389555981236285
skewMFCCS_12,0.005383436752805164
medianMFCCS_3,0.005349809676756855
stdMFCCS_17,0.0051926999934953965
kurtMFCCS_17,0.005189911944782193
kurtMFCCS_2,0.005179180487342725
kurtMFCCS_9,0.005084162086976518
stdMFCCS_16,0.005074364515366487
skewMFCCS_0,0.005005913461008604
skewMFCCS_14,0.0044887610673184745
stdMFCCS_10,0.004337705642605459
medianMFCCS_16,0.004297979458969012
stdEda,0.003908599165892538
skewMFCCS_11,0.0038431983292861573
medianMFCCS_8,0.00379187608852874
kurtMFCCS_15,0.0037174744772320817
kurtMFCCS_14,0.0036504147550747864
meanRiseTime,0.0036439821111662347
stdMFCCS_6,0.0035499095444615513
stdMFCCS_11,0.003517808123024915
meanEda,0.003463982579952178
energyWavelet_1,0.003373384033475798
stdMFCCS_5,0.0030428635702729745
kurtMFCCS_12,0.0029166566091799735
meanMFCCS_7,0.002901201185206818
meanMFCCS_1,0.002828657311675701
kurtMFCCS_0,0.0027143251158796944
kurtMFCCS_13,0.002675208257954357
stdMFCCS_9,0.002600403422096678
skewMFCCS_9,0.0025656527058154255
skewMFCCS_4,0.0025254280890086773
skewMFCCS_8,0.0024909297976381034
medianMFCCS_6,0.0024693398877198057
kurtMFCCS_10,0.0024660267190918343
meanMFCCS_15,0.00245980497417702
skewMFCCS_7,0.002418032608328182
skewMFCCS_13,0.0023640288755720582
kurtMFCCS_11,0.002085554762284537
activity,0.0020681009859784523
meanMFCCS_6,0.0019099459882578349
skewMFCCS_5,0.0019012249751710051
skewMFCCS_10,0.0018598331897334468
distributionEnergy_0,0.001838094509593151
kurtMFCCS_7,0.0018264521566299136
peaksCount,0.0017950491203560046
meanMFCCS_0,0.0017171901052329768
complexity,0.0016818361441711034
kurtMFCCS_18,0.0013549944961704307
stdMFCCS_18,0.0013515029285885074
kurtEda,0.0013079833994402135
kurtMFCCS_16,0.0012466213134220473
medianMFCCS_10,0.001112878818763435
stdMFCCS_12,0.0010849822867224441
skewMFCCS_19,0.0010785409372424325
stdMFCCS_15,0.0010403541009463204
kurtMFCCS_19,0.0008347356409897352
meanMFCCS_10,0.0007896180253035279
medianMFCCS_15,0.0007701690727867033
meanMFCCS_14,0.0006649265131317273
medianMFCCS_13,0.0006582222626059217
skewMFCCS_15,0.0006425779876542537
meanMFCCS_11,0.0005861240588253506
meanMFCCS_9,0.0005679046697146187
meanMFCCS_13,0.0005295622820269471
meanMFCCS_12,0.0005264220770859695
mobility,0.0003846084003833977
medianMFCCS_11,0.00038251105084475124
medianMFCCS_12,0.00035753762453900233
medianMFCCS_9,0.00033936028526192316
medianMFCCS_7,0.00029618872896958247
meanMFCCS_5,0.0002676685486664138
meanDerivative,0.00017525373564893827
medianMFCCS_14,0.0001013496676926007
