,importance
zc,0.160079997923926
mav_arr_3,0.14723749104970635
fr,0.0967244313424725
mav_arr_1,0.09459640476060129
std_3,0.08502660255083223
mnf,0.0825623127979867
mav_arr_0,0.049088805099536836
mdf,0.04692552676845348
mav,0.042997455409741536
mav_arr_2,0.040551522695217224
std_1,0.037440624481132743
std_0,0.035017411446073135
rmse,0.024566898578170782
var,0.024236055561962833
energy,0.01889760736256337
std_2,0.014050852171623038
