,importance
medianMFCCS_0,0.16651125270800804
meanMFCCS_0,0.0648642906229893
entropyWavelet_0,0.051021136083224505
energyWavelet_0,0.03639805707175502
distributionEnergy_2,0.033051307600306175
entropyWavelet_1,0.025821022632225563
zc,0.024242113471649104
meanNegativeDerivative,0.02212097358115079
PR_Mean,0.021243398971912367
entropyWavelet_2,0.019978106974735534
meanPeakAmplitude,0.019692136281963354
kurtMFCCS_1,0.01918196601853597
TR_Mean,0.017780901211042813
energyWavelet_2,0.016499206004283756
kurtMFCCS_19,0.015703287997255063
totalEnergyWavelet,0.015637512108892
varSpectralPower,0.014552112805619823
energyWavelet_1,0.010856481641305784
mnf,0.01050533885307114
stdMFCCS_1,0.010290518455024518
meanMFCCS_15,0.010052288286438876
meanMFCCS_2,0.009194423253411667
kurtMFCCS_6,0.00909674796814444
meanMFCCS_3,0.008392722834510917
medianMFCCS_2,0.008196367862685796
skewMFCCS_9,0.007380786940056407
stdMFCCS_17,0.007001747399134328
HRV_TINN,0.006922107948064951
QRS_Mean,0.0069076287958643335
kurtMFCCS_2,0.006312731602620996
meanMFCCS_1,0.006296876504548968
kurtMFCCS_9,0.006264896567746634
activity,0.0059823120124575845
stdMFCCS_3,0.005944150929483343
skewMFCCS_12,0.005895910483623365
kurtMFCCS_3,0.005732933377721835
kurtMFCCS_5,0.0057001328314220355
energyWavelet_3,0.005651096840987597
HRV_CVSD,0.005348040420873189
mav_arr_3,0.005209361003367781
kurtMFCCS_0,0.005076032197541971
medianMFCCS_15,0.0049030701488865435
medianMFCCS_4,0.004855509666160756
kurtEda,0.0046209128359563315
mobility,0.004550477084795282
kurtMFCCS_12,0.004533451023328461
HRV_MinNN,0.004489574706962321
skewMFCCS_13,0.004482192940236524
HRV_pNN20,0.004432699941917468
fft_total,0.004390009736042338
mdf,0.004377066880835454
distributionEnergy_1,0.0039301465749663625
sumPeakAmplitude,0.003709410533343721
meanRiseTime,0.003472297225299041
skewMFCCS_16,0.003455957587761639
skewMFCCS_4,0.0033625202004464306
stdMFCCS_13,0.0033377747798102077
skewMFCCS_18,0.003271247184267223
stdMFCCS_7,0.0032277965370082094
medianMFCCS_13,0.0031556326165335684
kurtMFCCS_11,0.0030525418956043543
stdMFCCS_10,0.003049748664229637
TT_Mean,0.003048689697193414
skewEda,0.0029901717823489155
meanDerivative,0.0029687883639797747
skewMFCCS_0,0.0028062014217323157
skewMFCCS_17,0.0028009305753933247
stdMFCCS_8,0.0028004959317796817
skewMFCCS_6,0.0027372596009047423
sumRiseTime,0.00272872845146889
skewMFCCS_19,0.002685166916606846
medianMFCCS_14,0.002682791551988098
HRV_IQRNN,0.0026425047312905376
skewMFCCS_10,0.0025808486425087764
fr,0.0025555681970282893
HRV_HTI,0.002535379640852447
peaksCount,0.0025273624269910927
complexity,0.0025214779506046096
kurtMFCCS_18,0.0024794219480655613
skewMFCCS_8,0.0024637874600090216
medianMFCCS_1,0.002414102161640114
meanMFCCS_4,0.0024005825955786303
meanMFCCS_14,0.002381921012408938
sma,0.0023508932927026557
medianMFCCS_12,0.002288023632831628
kurtMFCCS_15,0.002270120203948414
medianMFCCS_11,0.0021669004875886607
RS_Mean,0.0021571752278330856
skewMFCCS_2,0.002129278271871166
meanMFCCS_11,0.0020919074552491236
meanMFCCS_10,0.002036048483789854
HRV_Prc80NN,0.002022731717793009
HRV_MedianNN,0.0019947975647356363
stdMFCCS_9,0.0019709368131533424
skewMFCCS_14,0.0019673601257300284
meanMFCCS_13,0.0019359564914799964
HR_Mean,0.00188965440354801
medianMFCCS_3,0.0018487983249577756
stdMFCCS_14,0.0018272264302329451
HRV_SDNN,0.0018247595129802906
stdMFCCS_5,0.001820598415465797
HRV_MaxNN,0.0018010000033660725
HRV_Prc20NN,0.001768721994757803
kurtMFCCS_7,0.0017371230605874436
kurtMFCCS_14,0.001692306185743928
std_1,0.001686778120218499
std_3,0.001673628548139517
stdMFCCS_12,0.0016629950409368305
kurtMFCCS_13,0.0016483868054687797
medianMFCCS_9,0.0016383233763682251
HRV_pNN50,0.0016098126220465963
stdMFCCS_11,0.0015809825863687865
distributionEnergy_3,0.0015799997847480054
stdMFCCS_6,0.0015032248774241642
skewMFCCS_3,0.0014789536211586446
skewMFCCS_7,0.001431489855601966
meanEda,0.0014248269959970586
stdEda,0.0013826127043090836
energy,0.0012999229743394455
skewMFCCS_11,0.0012968295014457992
HRV_MCVNN,0.0012274175023273756
rmse,0.0011979313347952908
HRV_SDSD,0.001192025365462395
kurtMFCCS_4,0.001162933175263532
stdMFCCS_2,0.0011326123842009558
HRV_CVNN,0.0011148811303486844
kurtMFCCS_16,0.001106397451303176
kurtMFCCS_10,0.0011055172668102099
kurtMFCCS_17,0.0011026389292870188
meanMFCCS_16,0.001063246002953905
medianMFCCS_5,0.0010451185578661832
medianMFCCS_10,0.001022331566494051
medianMFCCS_16,0.000996894388641521
stdMFCCS_16,0.0009875756230804517
stdMFCCS_0,0.0009870945287054015
meanMFCCS_12,0.0009524112620078074
skewMFCCS_5,0.0008818067365939694
entropyWavelet_3,0.0008614444038330221
meanMFCCS_7,0.0008148826024085313
QQ_Mean,0.0008100907611439468
medianMFCCS_19,0.0008057643987802704
