,importance
skewMFCCS_10,0.12681983102533262
medianMFCCS_0,0.05279741663566668
kurtMFCCS_18,0.03881745252825198
kurtMFCCS_7,0.0305478803519519
zc,0.024713373541549916
kurtMFCCS_11,0.020502279242906866
skewEda,0.019437747040489256
kurtMFCCS_6,0.018621612073494283
stdMFCCS_13,0.01808093541820087
entropyWavelet_1,0.017660849786987513
HRV_MaxNN,0.01646443222654237
skewMFCCS_12,0.015464909340258105
kurtMFCCS_17,0.014119615584388637
HRV_Prc20NN,0.013874448868686148
kurtMFCCS_4,0.013574641040952809
stdMFCCS_15,0.01293995797604056
meanNegativeDerivative,0.012385619482092618
stdMFCCS_3,0.011674215740381612
kurtMFCCS_13,0.011629650101491504
sumPeakAmplitude,0.011141189119899869
HRV_Prc80NN,0.010942837185282012
kurtMFCCS_10,0.010935887503266593
fr,0.010118539959422768
medianMFCCS_1,0.009714662918379774
complexity,0.009594667972519394
stdEda,0.009267276145317818
kurtMFCCS_2,0.009197447635411094
stdMFCCS_12,0.00914928702986744
skewMFCCS_3,0.008667891851503698
skewMFCCS_11,0.00865509446909301
meanMFCCS_19,0.00839795342249147
kurtMFCCS_3,0.008099142669202877
medianMFCCS_4,0.008069613544970886
meanDerivative,0.007845555980659566
meanPeakAmplitude,0.007698404986795042
medianMFCCS_19,0.0076730963960684375
stdMFCCS_11,0.00757223909263906
stdMFCCS_18,0.007193977840759017
HRV_pNN20,0.007176274062909701
HRV_TINN,0.006973935333492435
kurtMFCCS_9,0.006603640754471638
meanMFCCS_1,0.006552506069879172
sumRiseTime,0.006542604290815517
kurtMFCCS_8,0.005971885619028232
HRV_RMSSD,0.005955351602344989
skewMFCCS_7,0.00571860769899933
activity,0.005640851281467185
skewMFCCS_16,0.005546188756304396
medianMFCCS_9,0.0055413076540828075
skewMFCCS_9,0.005310987927072784
medianMFCCS_3,0.005273224088023744
stdMFCCS_0,0.005247893205987361
energyWavelet_2,0.005225500405938787
entropyWavelet_3,0.00510352563691765
distributionEnergy_2,0.0050594910863673405
peaksCount,0.005036502289196019
kurtMFCCS_14,0.0047962621228678564
meanEda,0.004780738124450186
distributionEnergy_0,0.004759972418837639
TT_Mean,0.0047299633713363395
stdMFCCS_10,0.004720608057798096
skewMFCCS_6,0.004694984239335121
kurtMFCCS_19,0.004658351164332091
meanMFCCS_5,0.004658081520765665
mobility,0.004631168212222941
mdf,0.004422252213763597
fft_total,0.004366892804520607
RS_Mean,0.004351029202510391
skewMFCCS_4,0.00413585969754618
QRS_Mean,0.0038815346554891485
skewMFCCS_1,0.0037560318303093664
stdMFCCS_6,0.0037212371364064856
mnf,0.0036581417158045464
HRV_MedianNN,0.0034812161684709742
stdMFCCS_8,0.003470597462255127
varSpectralPower,0.0034596971087837085
std_3,0.003441705032949721
TR_Mean,0.0033785068143427164
meanMFCCS_0,0.0032967495333674278
distributionEnergy_1,0.0032870944957590436
entropyWavelet_2,0.0032761206238340963
HRV_SDNN,0.0032585866368097433
kurtEda,0.0032190700792195043
meanMFCCS_3,0.003183048401696598
skewMFCCS_19,0.003177137048343591
rmse,0.0031033360622012983
entropyWavelet_0,0.002810639059101162
meanMFCCS_17,0.0027326677864479014
kurtMFCCS_15,0.002708039475212528
kurtMFCCS_16,0.002617931398193898
skewMFCCS_18,0.002610626792861589
skewMFCCS_2,0.0025265421877432082
stdMFCCS_7,0.002497335214057017
PR_Mean,0.0024940292298897245
medianMFCCS_13,0.0024851592131662843
skewMFCCS_0,0.002484634765796267
skewMFCCS_5,0.002467231942690987
stdMFCCS_9,0.002455937219235352
stdMFCCS_1,0.0024528310073296923
skewMFCCS_15,0.0024500623763329434
medianMFCCS_17,0.0023905590883507937
energyWavelet_1,0.0023775251166221166
std_1,0.0022373446116840962
QQ_Mean,0.002080396795183518
HRV_IQRNN,0.002062076130199013
HR_Mean,0.0020108788439631656
energyWavelet_3,0.0019451200991705147
energyWavelet_0,0.0019024444457017176
distributionEnergy_3,0.0017873867814634378
stdMFCCS_17,0.0017826367585601604
skewMFCCS_14,0.001779973083342353
kurtMFCCS_5,0.0017774571124532486
HRV_pNN50,0.001762987896802812
stdMFCCS_14,0.0017255823125003542
SS_Mean,0.0016825590635189424
stdMFCCS_16,0.001656099817950782
var,0.0016131152086382653
HRV_MCVNN,0.0015667668511850459
PP_Mean,0.001539000072500681
medianMFCCS_6,0.001513161345055963
stdMFCCS_19,0.001510966326111752
stdMFCCS_4,0.0013983661771493536
HRV_MeanNN,0.0013841342069815443
HRV_CVNN,0.0013544517662100095
HRV_MinNN,0.0013216075129284161
skewMFCCS_8,0.001243376536773191
skewMFCCS_17,0.0011407837368231414
stdMFCCS_2,0.0011119703894718902
medianMFCCS_10,0.0011032440342758317
meanRiseTime,0.0010648040343965316
mav_arr_1,0.0010639021422594152
meanMFCCS_4,0.0010514037201458976
std_2,0.001013349040768364
HRV_CVSD,0.0010012362926393491
kurtMFCCS_1,0.0009988067979513579
energy,0.0009980766818792478
medianMFCCS_8,0.000972642957659835
fft_ratio,0.0009589980094287139
meanMFCCS_2,0.0009511461418015878
energy,0.0008974733348318402
sma,0.000888004754134889
medianMFCCS_18,0.0008728009197775878
totalEnergyWavelet,0.0008713389899919122
meanMFCCS_10,0.0008665043618578202
meanMFCCS_16,0.0008401241124617062
skewMFCCS_13,0.0008358911987109221
HRV_HTI,0.0008232197664197651
medianMFCCS_12,0.0008217522840535699
medianMFCCS_15,0.0008114314815179587
mav_arr_0,0.0007719564610522522
kurtMFCCS_0,0.000759274439153974
meanMFCCS_6,0.0007569681833942529
meanMFCCS_9,0.0007542160287440018
medianMFCCS_5,0.0007343788924627795
meanMFCCS_13,0.0007243703484041992
medianMFCCS_2,0.0006491354997741231
meanMFCCS_18,0.0006446932441829945
medianMFCCS_14,0.0006062052517584577
QR_Mean,0.000605421874223996
stdMFCCS_5,0.0006038648265877646
kurtMFCCS_12,0.0005653464096181677
HF_Norm,0.0005528037077766859
std_0,0.0005290447307318352
HF_Rel,0.0005006592916653109
LF_Rel,0.0004990225315249943
