patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
9.0,0.5221106888867898,0.29183284514474406,0.27260865840511844,8177.987143495148,238.25868438364338,402.3666666666667,15379.0,1.345789390177955,0.05333476568450278,0.2835288965139295,0.3744852369682651,0.26691983595886176,0.11117896416908603,0.7485173463083891,0.837326702117601,0.4575138798956383
9.0,0.36757115110928107,0.27453614179482394,0.1351130548962985,4053.2565338340582,272.86551848612623,377.6333333333333,16466.0,1.0650550302417303,0.04431664812189543,0.23393975384426335,0.3185006165042475,0.29026505750672643,0.07530261898727372,0.44323841205809345,0.5454197495222456,0.4693334834333738
9.0,0.3114696304805904,0.249239663547289,0.09701656459720209,2910.3999213514653,297.75470210722267,375.2,17909.0,0.9799258350916191,0.03770853276165809,0.19986120637106952,0.25649234271026633,0.28186441875777085,0.06026630741419238,0.3334197072853524,0.41491532494523486,0.44855145571604305
9.0,0.41240153247355876,0.29660445233921573,0.17008069334298448,5102.250719596192,274.7072326778851,380.56666666666666,17638.0,1.15191594758929,0.05042351170034812,0.2718343595640227,0.336219825170009,0.31134645989467113,0.0942994996060454,0.5078555932885788,0.6220952621151772,0.5035911413153926
9.0,0.31153691793485366,0.25058603268521534,0.09705848651923171,2911.657537090432,305.6780952456964,378.5333333333333,19002.0,0.9155149175324424,0.03490806794421027,0.19781628425524087,0.24341893263314118,0.2949767523890511,0.057900937615292546,0.31859166635764663,0.3939738449385979,0.46564055810400035
9.0,0.30856938579737103,0.2496335312187845,0.09521823979269321,2856.451975541004,309.96020940855107,380.0,19622.0,0.8954524041063749,0.034005058061038866,0.18704424974491907,0.23015196806903032,0.3009822240045978,0.05553027560812964,0.3033903873711354,0.366633665553437,0.47431195695799094
9.0,0.32930986833744935,0.2609246152675789,0.10844860433790615,3253.3496815328467,298.9875364870972,378.8666666666667,18744.0,0.9664874293617683,0.03839329592497555,0.2215763647839621,0.2612600003787253,0.29829404123987346,0.06292930134699894,0.3774970176264125,0.4505040969684245,0.47409129949112827
9.0,0.5888184957583669,0.37428625329822973,0.3467187782397539,10401.216628414377,250.7622680247319,390.93333333333334,17203.0,1.335764324470384,0.07275477404462868,0.39954584454426134,0.4555326222956617,0.3510999989166985,0.14811031445248354,0.830133367407438,0.9477570138774264,0.5810835916723618
9.0,1.0353188496785353,0.3809206041743777,1.0719208511947254,32156.553614990567,208.55588643829935,416.93333333333334,11966.0,1.5637653707840293,0.12023772446811973,0.563561747278613,0.5531012891209424,0.2371726876748681,0.3692036151171368,1.683926827613481,1.5897879995867128,0.6771300737986794
9.0,0.23470465385111453,0.17379795785424237,0.05508811080973181,1652.5882361811446,223.11116802542057,405.5333333333333,11536.0,1.4355071434537126,0.049655773652457366,0.25560921260443975,0.2474381894791987,0.11848934973524149,0.08258547776486598,0.4252672327009536,0.41548539092882364,0.19592759903054988
9.0,0.14557645594711519,0.11056392592968414,0.021193210966487915,635.775135783671,245.65855259358358,389.8666666666667,13907.0,1.2129055684383097,0.025739904180475802,0.13224544480855366,0.14580785807516453,0.09508638429180333,0.043289375441009886,0.22394917467768066,0.2444457580692844,0.15276977548838275
9.0,0.10752601825630181,0.08509764556065794,0.01156223000972154,346.8553380616365,267.5203949829342,379.76666666666665,15073.0,1.1443421743095579,0.01615978996295469,0.07664594555453308,0.10922015568854974,0.081989942502638,0.02715912910205224,0.13027669493627367,0.17716744305547147,0.1315362516423693
9.0,0.09543850373926399,0.07631711643413024,0.009108811623043608,273.2552398796852,267.6514815002783,382.43333333333334,14517.0,1.205192159200511,0.014212373840134445,0.06914937782109415,0.10070636204995861,0.07105422954284273,0.023074052630917604,0.11632865086630965,0.16174983888562436,0.11450400805573276
9.0,0.1027856244635266,0.08229793518507113,0.010565236770916149,316.94653789071356,267.3693115081433,381.96666666666664,14736.0,1.1687788675014172,0.015064079142008425,0.07474924140206106,0.10734241012974181,0.07717504463467259,0.02440735304695443,0.12204395736818766,0.17309299460927685,0.12405499684618322
9.0,0.09867369512097923,0.07870720977537801,0.009736822669583612,292.0949432648388,273.3296772788528,378.8,15228.0,1.13878083825785,0.014767850452819805,0.0701764995986933,0.09976089331226191,0.07685225364984404,0.023820959517100553,0.11851483897534314,0.15977964012554577,0.12378641019459564
