patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
9.0,0.6181122220289652,0.2650329283261361,0.3820754548700804,11461.881570647542,211.09633683360786,415.3,13794.0,1.5210874308571571,0.058560579390907835,0.2952726477478535,0.3759659317779033,0.21150014376456072,0.1707417275475768,0.8156873450832215,1.0486884482588144,0.41894798530894495
9.0,0.29162872381213967,0.21445935834694477,0.08505014755721582,2551.4193765689174,254.72340681903628,384.23333333333335,14952.0,1.1754197838192524,0.0407577961449393,0.2019060499233736,0.27739000672305997,0.2017869899996775,0.07210983855500344,0.37740154989312436,0.4840127271821831,0.3256566161603718
9.0,0.29081884793802776,0.21216105376843775,0.0845784215967216,2537.2680694800515,249.38733202570901,388.06666666666666,14150.0,1.2729528832890837,0.04321625159171783,0.22985773174068808,0.2831553723895397,0.18422609672529963,0.07311817398253641,0.42171716012593213,0.4919910791370078,0.3015256990466037
9.0,0.32230363579200444,0.23742271352822747,0.10388309641462554,3116.3890093423515,253.88304417775407,383.73333333333335,14692.0,1.248228777873845,0.049100756186977804,0.24687745422358118,0.3116908793571483,0.21494813452730782,0.09032140055929566,0.45250802736807016,0.5334371038302301,0.34906252810938193
9.0,0.30252541769208857,0.22388725015616803,0.09152467917241174,2745.6488504931795,254.76636136299857,387.26666666666665,14205.0,1.2700736336051741,0.04616530571863264,0.24346719328737676,0.297939728493954,0.19589161976172823,0.07739032333901848,0.4371623687849684,0.5144040457478242,0.32039099780369035
9.0,0.5878351778384912,0.3054087602612087,0.34556171502824473,10366.505889132313,226.19786217433736,409.96666666666664,14254.0,1.5559446806639512,0.07178772601417556,0.36761213304056706,0.41855334862182575,0.2405283412483981,0.18176151933586315,0.8582573569083678,0.982038895847028,0.4525770808079717
9.0,0.305058247797726,0.22238791482020237,0.09306363667064114,2791.8160364825635,250.60639008259275,389.3333333333333,13757.0,1.339702946790118,0.046745858048073276,0.2631039771312744,0.294953976071273,0.18804483907272995,0.08170435917284616,0.4790166314064087,0.5136405473233172,0.30893777681652074
9.0,0.24072629493245332,0.17702338692907554,0.05795108077459898,1738.4744721571947,215.82225815446972,415.93333333333334,10745.0,1.4967070824646072,0.048567543302338284,0.2554635940364738,0.26391440898267937,0.10815698009851524,0.08096926041171418,0.4322130937459679,0.4451935371759673,0.18025629822537287
9.0,0.43073177667093243,0.28450682841080377,0.1855360479690303,5565.89590302294,208.36547224722915,419.96666666666664,10623.0,1.6007072725957194,0.08925782434335545,0.4134551404188906,0.4281205254962097,0.16756753987121634,0.16306106527356737,0.7620897711146758,0.7685465581960715,0.2982186199921765
9.0,0.2166105976191138,0.1690458656903221,0.04692171505807824,1407.604530027289,272.20474382700763,376.9,15080.0,1.1524368010584924,0.03191464217365311,0.16028534645682463,0.21210285187320413,0.16125907456078956,0.054606141426341535,0.2678257990331188,0.3504445740020102,0.2635419869894707
9.0,0.297798288065007,0.21958629557003065,0.0886867766003356,2660.5146112334673,258.32527952457804,385.8,14839.0,1.2646757952717087,0.04480765179271266,0.24201057598076423,0.2809383704762908,0.19682901922997206,0.07737646802871734,0.43227463625818324,0.4895582986370553,0.3191526780440578
9.0,0.8012572960855777,0.24579241219084902,0.6420346556855606,19260.397635911133,213.2948872537672,425.06666666666666,16480.0,1.6170666333386337,0.045465935363477865,0.2711394804776553,0.3053083273037765,0.21820127543898926,0.138016728968736,1.1358195188583107,1.3161786562250941,0.4584048724377983
9.0,0.41827756773248986,0.22899831017250769,0.17496195573339876,5248.683710046229,242.69434789973153,395.4,16819.0,1.4204289741435494,0.04816887913359694,0.24534399814022162,0.2759146621165771,0.21940998391057354,0.13799830939384644,0.6016787856007751,0.6508713262511152,0.386562792644966
9.0,0.2713129627385879,0.20550950557189165,0.07361317752257449,2208.321712499712,269.03031783002433,383.0,15714.0,1.2199508815212354,0.039593742780236925,0.22337099446634284,0.25132041023416163,0.19522102648868836,0.06840676994586457,0.39142643385607595,0.42545325213565555,0.3166901074974322
9.0,0.2951368869836366,0.2233954573650038,0.08710868568124794,2613.173461751757,265.53425954172366,383.2,15241.0,1.2382085341451023,0.047809942962160006,0.2492457265765431,0.27911875583340506,0.20692801214564033,0.08049889205050245,0.43284561570359315,0.4723532957910826,0.3374512919189676
9.0,0.255820510981592,0.19390895877788483,0.0654463153827289,1963.324015166484,282.0859721961051,378.5333333333333,17786.0,1.0977103780104174,0.03241904665682857,0.1732468646292137,0.21438466747201398,0.20679611317604252,0.05766330339380318,0.30313845972292686,0.37490054761237446,0.3310321378163592
9.0,0.22695302130720438,0.1667804734091522,0.051509390860163706,1545.230216414051,255.54391793678812,389.9,14832.0,1.3575356334891462,0.03577093661359,0.19169119496680367,0.21978704471076202,0.14443934983276394,0.06137757339733487,0.3379273968175198,0.3819546396967805,0.23670128595199375
9.0,0.5390478528091412,0.1597057457815749,0.29058227369393536,8717.177628544367,218.10790895704048,416.46666666666664,18698.0,1.717770081893324,0.03598250679597949,0.17057970200865907,0.18325367937854237,0.1522676915374987,0.1996787413796226,0.8986820737742082,0.776388360995274,0.3437104418642697
9.0,0.4444853785183031,0.1619317519568188,0.1975738375111429,5927.017551496776,224.57462817703816,405.76666666666665,17541.0,1.512005710893129,0.02973778548349735,0.17915006642380665,0.18554658805386917,0.15687921962950815,0.09591181451607224,0.7868642665007302,0.6020604030951425,0.33301095999019975
9.0,0.18117059274638536,0.13754529734312315,0.0328238778053368,984.6835102822986,276.3818073205282,380.56666666666666,16945.0,1.1361469073298318,0.02503167763789735,0.13938193038306404,0.15854717341717223,0.14146002902078703,0.04282865580616104,0.24618014546975694,0.27227504711637973,0.22359526150387066
9.0,0.22644367282743194,0.14120500433063712,0.05127844624511854,1538.302108907311,257.3521981436221,383.56666666666666,17341.0,1.2860564993292223,0.02880240543129006,0.1420329954798011,0.16184689672473354,0.14480365468805917,0.07796206134332223,0.3034083513736432,0.3423509742596838,0.24312741664583482
9.0,0.5750802129478082,0.22602474079792706,0.3307282755999498,9921.517539722892,217.7594718765718,413.96666666666664,15745.0,1.6328828870248162,0.0543374362441651,0.2808199595229427,0.29520830001589643,0.18409227623773283,0.19023409943515976,0.8522211364475172,0.9035287094951295,0.4033170599659742
9.0,0.17713860088722325,0.13658904929487203,0.031379129895279474,941.3425177284889,277.05144707859927,382.0333333333333,16535.0,1.1506478867003573,0.025783221556008307,0.1415156657238251,0.1579979762256658,0.13789161159078953,0.043556925991319405,0.2482043299379172,0.267111689157069,0.21908692730767684
9.0,0.7419186519943222,0.23139181060816547,0.5504616348982353,16513.29858531216,205.41582176838733,419.09999999999997,15631.0,1.5361286396959855,0.0628677533857607,0.3278570312702303,0.30969355333012943,0.16156731301788085,0.25738071050079797,1.2440917493096761,1.1000454023974955,0.4439938233423627
9.0,0.10377222082803966,0.0817086981768044,0.010769032783342875,323.0602144675029,283.774939979505,374.1666666666667,17537.0,1.018521286982266,0.01336764567746387,0.06948328611329574,0.08832444437584809,0.08834894405975814,0.023242140928050176,0.12234373456041042,0.14892199450445584,0.1400172960343264
9.0,0.11434248961298578,0.08770120801383718,0.013074640752254169,392.2261479268728,272.2479359492048,377.1333333333333,16420.0,1.0744414198921315,0.015233053780259676,0.07555256218372401,0.10290900007246644,0.09121838019925484,0.025789585362094806,0.13528049285134575,0.17424565260691738,0.1456852556558194
9.0,0.1148447374334514,0.08968177854323146,0.013189753374604214,395.6794114847518,275.0717630653379,375.3333333333333,16407.0,1.0744527864552287,0.016327398659788214,0.08698989020378621,0.104869143262538,0.09145560363932209,0.027689706032850515,0.14675229953169272,0.17542640283479968,0.144960697939971
9.0,0.3130843176793538,0.1199746636770713,0.09802505747866248,2940.6536993023956,220.22582687033653,417.26666666666665,17126.0,1.6107814919763561,0.02342461068751739,0.13521519780899063,0.14994843958019685,0.10630545503893553,0.07285673094781335,0.4587108924971796,0.5093346277528208,0.20120084193139517
9.0,0.11137604957483305,0.08699266050745731,0.012405037920159675,372.1387325668701,282.6656459282404,376.6666666666667,17157.0,1.0677232142211985,0.015084879365358694,0.08444370190979245,0.09658371683173322,0.09173107692016218,0.024843042290437024,0.1441118684781174,0.16142771504138467,0.14473719506449664
9.0,0.4241983198931422,0.1380718290886529,0.179950212940596,5398.326438004939,215.2242745210839,412.06666666666666,16836.0,1.6198855014434266,0.03177881429511968,0.16603789229578836,0.17488881736823053,0.1180544493440911,0.12344115336647024,0.6602595247957984,0.6487928059784148,0.27174356385747306
9.0,0.9795192952044298,0.3705989296508183,0.9594900326788723,28783.74149033349,202.04710868833948,422.23333333333335,12139.0,1.4601968638294882,0.10792123138897551,0.5959505990144421,0.5256588571329305,0.21324740105452528,0.31095250039354383,1.7657333161889908,1.4637707043723678,0.580487908265475
9.0,0.08548138264506593,0.059275367919796526,0.007307310355924041,219.2120033673653,244.8553896480289,386.8333333333333,14216.0,1.2240503844294388,0.012131888573971223,0.057331589063365364,0.07978096006074557,0.053026448482308676,0.026068072666089546,0.11228836308455592,0.14416506931169867,0.08885312854281978
9.0,0.0744607170146542,0.05782401271884487,0.005544583197776341,166.33195135009245,252.1420338708076,390.0,13562.0,1.2688034306857607,0.011853542001558222,0.057879182777998486,0.08041000634530085,0.04950292828461128,0.01934617193064459,0.09909272070405488,0.1300107311368791,0.08001202835033326
9.0,0.4438932102526975,0.10607456874597683,0.1970477503667911,5911.235463253366,200.253953681361,427.0,13324.0,1.5071388817579376,0.02759839953161674,0.14303963183337512,0.15001365468706132,0.07380252609771756,0.14343056896601575,0.730281685012841,0.6642263714069767,0.24257835224688606
9.0,0.07809403972603189,0.061204698026038694,0.00609888233680894,182.96037122193138,267.9867186627772,380.06666666666666,15605.0,1.094222440269617,0.01131679513384276,0.05355026713081156,0.07651488563583046,0.060574957088596386,0.019389613705203538,0.08896475237486944,0.126477099922954,0.09718336138907895
9.0,0.09992175079976875,0.06973366912060217,0.009984689105861281,299.5306884867326,243.0578241587582,390.8333333333333,14504.0,1.276109362501259,0.014980431172198388,0.07284132089952201,0.09312002505979992,0.06090728757859112,0.031059489994560725,0.14565504590213224,0.16416395070432427,0.1002136923915351
9.0,0.09185349231405712,0.06763201403098001,0.008437345295131722,253.1119215086565,256.03083311591143,384.7,15188.0,1.1671817850701531,0.012680120226663183,0.06943493293278978,0.08412668546769492,0.06447433103852458,0.022255300731856952,0.1332090279692211,0.1449546384785147,0.10394212736083464
