,importance
TR_Mean,0.2284096065457124
fft_total,0.17402038862117405
QR_Mean,0.16912515579055268
HRV_MaxNN,0.045683989170660834
HRV_TINN,0.04242470091928824
QRS_Mean,0.04115221309099717
RS_Mean,0.0396058953849484
HRV_CVSD,0.028437864575768655
HRV_SDSD,0.02275750276376476
HRV_MedianNN,0.020239934098370802
HRV_pNN20,0.01631392138459097
HRV_RMSSD,0.0156466274033921
PR_Mean,0.015111594597092947
HRV_HTI,0.014860765340479703
HRV_MCVNN,0.01381291176493314
PP_Mean,0.011608079375027029
TT_Mean,0.010030249544868078
HRV_CVNN,0.009293430250180427
HRV_MadNN,0.00839632773950836
HRV_MinNN,0.008132793266395941
HRV_IQRNN,0.00747660875314397
HRV_SDNN,0.006748432314578833
HRV_Prc20NN,0.006697431302554086
HRV_Prc80NN,0.006188154409771884
HR_Mean,0.0054686566173072085
LF_Norm,0.005120496622631418
HRV_pNN50,0.004891568247369793
QQ_Mean,0.0040610278032154005
SS_Mean,0.0038142873720545434
VLF_Rel,0.003582901856879874
HRV_MeanNN,0.0033578356553186184
HF_Rel,0.0026086653348868145
LF_Rel,0.0023795916916946307
fft_ratio,0.0015291598054622585
HF_Norm,0.0010112305854241466
VLF_Peak,0.0
LF_Peak,0.0
HF_Peak,0.0
