,importance
distributionEnergy_2,0.2658021613176861
distributionEnergy_1,0.13417866213233792
complexity,0.04779243910711372
mobility,0.03744352944470153
medianMFCCS_3,0.030545908234478843
meanMFCCS_2,0.025476388350455632
meanNegativeDerivative,0.022114728207370475
TR_Mean,0.01950362251734879
skewMFCCS_4,0.018765592146641124
distributionEnergy_0,0.017476954859003344
mnf,0.01494001886791276
kurtMFCCS_2,0.014736946432121319
kurtEda,0.013525566871096318
std_0,0.012242140636398755
meanMFCCS_1,0.011295570871328214
totalEnergyWavelet,0.011102192468814543
energyWavelet_3,0.010736192189975954
QR_Mean,0.01066806648308056
meanMFCCS_15,0.00948575877581953
varSpectralPower,0.00921397550317178
skewMFCCS_2,0.008576489342034421
kurtMFCCS_11,0.008154471821139209
entropyWavelet_2,0.008022352460133516
skewMFCCS_15,0.00741320285765275
skewMFCCS_13,0.0072085165991768825
RS_Mean,0.006967835551592268
PR_Mean,0.006569754970712001
medianMFCCS_2,0.006522659882180056
meanRiseTime,0.006399412924067039
meanMFCCS_11,0.006371852834701293
QRS_Mean,0.00625025149237491
entropyWavelet_0,0.00611692879991247
energy,0.005751251928714928
skewMFCCS_18,0.005579339269441424
medianMFCCS_8,0.005502645502645627
meanMFCCS_3,0.005375061338823538
std_2,0.004945687674455781
kurtMFCCS_13,0.004938988613196916
medianMFCCS_19,0.004821092278719466
fft_total,0.00481481481481499
stdMFCCS_17,0.004682048509414675
distributionEnergy_3,0.004556094213846051
sumPeakAmplitude,0.0045363347198432505
skewMFCCS_10,0.004505851619644736
energyWavelet_2,0.004502164502164679
entropyWavelet_3,0.004485300359002982
mav_arr_0,0.004319760865487515
mav_arr_2,0.003968172838036117
medianMFCCS_13,0.0038972110583363703
medianMFCCS_9,0.003860315153717
kurtMFCCS_16,0.003809523809523758
HRV_HTI,0.0037037037037038647
meanMFCCS_0,0.003574234951271017
HRV_MadNN,0.003487699202270093
meanMFCCS_16,0.00343200343200378
meanMFCCS_5,0.0032954699212504905
kurtMFCCS_5,0.0030982811960670576
meanMFCCS_4,0.0029629629629629064
kurtMFCCS_15,0.00270781780826789
kurtMFCCS_7,0.0026241404688749333
medianMFCCS_0,0.002603519356460426
stdMFCCS_0,0.0025730317032423766
kurtMFCCS_1,0.0025468540288800957
stdMFCCS_1,0.0025092784352404507
HRV_MCVNN,0.0025024437927662997
kurtMFCCS_18,0.002435758775797844
kurtMFCCS_3,0.002390013999377815
HRV_Prc80NN,0.002285755120275338
kurtMFCCS_14,0.002207248891459443
stdMFCCS_7,0.0020219511128602113
peaksCount,0.001936734289675375
stdMFCCS_9,0.001864107800853342
skewMFCCS_17,0.0018433179723502944
meanPeakAmplitude,0.0017609396360022019
skewMFCCS_0,0.0015880893300248265
mav,0.0015033175073743835
HRV_pNN50,0.001500721500721512
zc,0.0014849894760164057
skewMFCCS_5,0.0014226633581469496
HRV_MedianNN,0.0014222222222222696
skewMFCCS_19,0.0013885601577909102
HRV_RMSSD,0.0013128205128204846
stdMFCCS_11,0.0012040043290043076
stdMFCCS_5,0.0011904761904762199
medianMFCCS_5,0.0011296005581719764
meanMFCCS_14,0.001118881118881274
std_1,0.0009661835748794468
HRV_IQRNN,0.0009222661396574261
energy,0.0008513708513709164
kurtMFCCS_9,0.000816430667176877
kurtMFCCS_10,0.0008147891925131607
entropyWavelet_1,0.0008076923076923076
VLF_Rel,0.0007002801120448154
HRV_TINN,0.0006837606837606681
HRV_CVSD,0.000679117147707924
medianMFCCS_17,0.0006746784735399018
PP_Mean,0.0006571087216248663
stdMFCCS_10,0.0006516780710329
HRV_SDNN,0.0006349206349205899
kurtMFCCS_4,0.0006315789473683868
meanMFCCS_19,0.0006153846153846152
sma,0.0006141641609622226
meanMFCCS_18,0.0005997001499249966
HF_Rel,0.0005734767025089579
kurtMFCCS_8,0.0
kurtMFCCS_6,0.0
HR_Mean,0.0
kurtMFCCS_12,0.0
kurtMFCCS_17,0.0
mav_arr_3,0.0
mav_arr_1,0.0
fr,0.0
mdf,0.0
var,0.0
rmse,0.0
skewMFCCS_16,0.0
skewMFCCS_14,0.0
skewMFCCS_12,0.0
skewMFCCS_11,0.0
skewMFCCS_9,0.0
skewMFCCS_8,0.0
skewMFCCS_7,0.0
skewMFCCS_6,0.0
skewMFCCS_3,0.0
skewMFCCS_1,0.0
kurtMFCCS_19,0.0
kurtMFCCS_0,0.0
stdMFCCS_4,0.0
medianMFCCS_18,0.0
medianMFCCS_16,0.0
energyWavelet_1,0.0
energyWavelet_0,0.0
sumRiseTime,0.0
activity,0.0
meanDerivative,0.0
skewEda,0.0
stdEda,0.0
meanEda,0.0
fft_ratio,0.0
HF_Norm,0.0
LF_Norm,0.0
HF_Peak,0.0
LF_Rel,0.0
LF_Peak,0.0
VLF_Peak,0.0
HRV_MaxNN,0.0
HRV_MinNN,0.0
HRV_pNN20,0.0
HRV_Prc20NN,0.0
HRV_CVNN,0.0
