,importance
medianMFCCS_0,0.18656489490394854
stdMFCCS_6,0.0730842894993024
kurtMFCCS_6,0.04383182177048102
stdMFCCS_1,0.04226048339748471
kurtMFCCS_2,0.041080914173208666
meanMFCCS_12,0.03673320473508194
skewEda,0.03494248966631072
skewMFCCS_3,0.030660988724122915
kurtMFCCS_18,0.024315050970676474
stdMFCCS_8,0.02409105208311483
meanMFCCS_0,0.0207092230188412
stdMFCCS_15,0.01943622809231099
meanMFCCS_9,0.011881514622108437
skewMFCCS_6,0.011832746601881104
meanMFCCS_13,0.01140713023622387
mobility,0.011087734856795577
skewMFCCS_4,0.010840517274365443
complexity,0.01042032235934177
kurtMFCCS_8,0.009804023167269936
skewMFCCS_10,0.008705405874416119
stdMFCCS_10,0.008302099104303302
energy,0.008293220564019323
medianMFCCS_15,0.008075268787129407
kurtMFCCS_16,0.007417556850375623
medianMFCCS_12,0.007126984306145874
stdMFCCS_16,0.007121582909749583
stdMFCCS_12,0.006992869718765761
kurtMFCCS_4,0.006827446685202066
medianMFCCS_7,0.006754873756978651
sumRiseTime,0.006630046157049968
stdMFCCS_2,0.006330362753664625
distributionEnergy_3,0.005956211655005272
kurtEda,0.005947986746222744
medianMFCCS_10,0.005857715096285663
stdMFCCS_17,0.005822591028461856
stdMFCCS_5,0.005819410262151586
meanPeakAmplitude,0.00579080800785404
medianMFCCS_16,0.0056287777540200154
skewMFCCS_14,0.005438010094984688
skewMFCCS_7,0.005244304761323102
energyWavelet_1,0.005189204248652039
kurtMFCCS_9,0.005162578649451479
entropyWavelet_0,0.00511595599362156
meanMFCCS_7,0.00503215227946952
medianMFCCS_13,0.0048718545837112244
skewMFCCS_15,0.004790177803362049
kurtMFCCS_17,0.004787106899932874
stdMFCCS_0,0.004749087568695475
varSpectralPower,0.004472255503488413
stdMFCCS_14,0.004466761340243941
kurtMFCCS_10,0.004264646209255531
skewMFCCS_16,0.004234337783113165
medianMFCCS_17,0.004222336335001656
kurtMFCCS_3,0.004188762574379169
skewMFCCS_0,0.004167927713153693
skewMFCCS_11,0.004161360592231175
meanMFCCS_3,0.004051459895911451
stdMFCCS_19,0.0040214367606068
medianMFCCS_19,0.003865245140754644
entropyWavelet_1,0.0038594801453130153
meanMFCCS_4,0.0038324200447755813
medianMFCCS_14,0.0038236695368302825
meanMFCCS_19,0.003604987398535594
medianMFCCS_1,0.003547123332811972
skewMFCCS_17,0.0035347909687213513
skewMFCCS_5,0.0033981730705691148
meanMFCCS_6,0.003322424837694479
sumPeakAmplitude,0.003225679226291864
stdMFCCS_4,0.003119096549816595
distributionEnergy_1,0.00309242580953954
meanMFCCS_18,0.003002255323979724
skewMFCCS_9,0.0028313902724374997
medianMFCCS_3,0.0026384848406798543
energyWavelet_0,0.002633657755235316
meanDerivative,0.0025903350950769715
kurtMFCCS_1,0.00250854886820151
kurtMFCCS_12,0.0024835833684876026
stdMFCCS_9,0.0023125025500546604
medianMFCCS_5,0.0022853247560842955
meanRiseTime,0.002272348531160087
skewMFCCS_2,0.0022511063082281263
totalEnergyWavelet,0.0022466521857683356
skewMFCCS_1,0.0021854048769325857
meanMFCCS_8,0.0021673685026333232
meanMFCCS_16,0.002126576835258041
kurtMFCCS_0,0.002049434476062816
skewMFCCS_13,0.0020009354091394685
skewMFCCS_12,0.0019873164924223492
kurtMFCCS_15,0.0018762281005739396
meanMFCCS_14,0.0017881937350272869
kurtMFCCS_11,0.001785446984442887
medianMFCCS_8,0.0017499731120588433
meanNegativeDerivative,0.0016484202403836232
stdMFCCS_11,0.001647788602722847
meanMFCCS_2,0.0016373838709270992
skewMFCCS_8,0.0016368723920014308
distributionEnergy_0,0.0015610966730890345
meanMFCCS_10,0.0015521187545068536
stdMFCCS_18,0.0015266535361666991
stdEda,0.0014720653866321365
meanMFCCS_1,0.0014499328026269362
stdMFCCS_13,0.0012817532925107206
peaksCount,0.001234425631223285
sma,0.0011100665568828615
meanMFCCS_15,0.0011071366719648998
distributionEnergy_2,0.0011057598373100685
medianMFCCS_6,0.0011049335934612192
activity,0.000995475673002617
kurtMFCCS_14,0.0008699880299584931
meanMFCCS_11,0.0008010591593788262
kurtMFCCS_13,0.000688367904975665
skewMFCCS_19,0.0006287454637018114
stdMFCCS_3,0.0005760576322739054
meanEda,0.0005685433518184767
meanMFCCS_17,0.0005674399385671936
kurtMFCCS_7,0.0005611535151807751
medianMFCCS_18,0.0005596343971548688
medianMFCCS_2,0.0004649868849853046
kurtMFCCS_19,0.0004342766317680968
skewMFCCS_18,0.00041751890252363034
kurtMFCCS_5,0.0003433513398544474
meanMFCCS_5,0.00028902269569245346
energyWavelet_3,0.00027182599208696467
stdMFCCS_7,0.0002065393160344505
medianMFCCS_9,0.00020408647652602653
entropyWavelet_2,0.00016081737377439298
medianMFCCS_11,0.00012627197039778013
entropyWavelet_3,8.787742226227988e-05
medianMFCCS_4,8.440188281123408e-05
energyWavelet_2,0.0
