patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
4.0,1.573754879458831,0.6789852000599929,2.476786980186486,74301.13261861439,256.26254531061,391.9,14519.0,1.1966406788870636,0.14315947563604253,0.6829948983911516,0.975001413282031,0.600638846207715,0.3142021634753961,1.597343180319261,2.429080420300418,1.5193863576871278
4.0,2.0685140859600026,1.0419064340646103,4.278893153586732,128362.51571444835,260.1206349371423,389.46666666666664,13037.0,1.1858055420326539,0.26446515230054257,1.1175317974452168,1.5493301350801285,0.9186849941549787,0.48559973086598834,2.1453126915137566,3.217191591063318,2.129912506620366
4.0,0.7061966575895645,0.2847994262696292,0.4987303435354572,14961.41157572018,251.75168342173995,395.46666666666664,16485.0,1.2816252525126248,0.05859762121600344,0.27341267388953866,0.385597819108963,0.26032105567258623,0.14911792733255577,0.7277093993909339,1.0994436202499172,0.6462301492381922
4.0,0.18812870914706994,0.15074776422763198,0.035393590991709224,1061.772336160285,299.5899962426984,375.1333333333333,18050.0,1.0011373191646589,0.022309428450077877,0.10139095282831072,0.16001067610124545,0.1711452161854634,0.037030122367037864,0.16588873042956617,0.2633624524949482,0.2720512351846978
4.0,0.2882687882335675,0.17381678920873037,0.08310166432512688,2492.966828089481,275.1774543271697,380.8333333333333,16889.0,1.1117342677584465,0.029357717039599482,0.12261357492199741,0.20489489044571857,0.1873503830111709,0.06291284663059334,0.26286565855217986,0.4296480568339344,0.3430421363461124
4.0,0.316717269045379,0.18166693728047684,0.10031317228397246,3009.29485534689,261.6531310856881,387.1,17113.0,1.2496159535478468,0.03079124757131562,0.13606265101993226,0.21274905719805023,0.19225206167181233,0.06334864208366188,0.33940517905650114,0.4744616504960351,0.3479236954103759
4.0,0.268079579789792,0.16459917512655456,0.07186905673549598,2155.999833008144,274.4631990692503,380.8333333333333,17520.0,1.1297767561876766,0.026231607734302755,0.11167822014924993,0.1852815909720769,0.18094233516189273,0.054587528934696476,0.23996901770778273,0.4201480956507859,0.30440818919362406
4.0,0.21303435106089103,0.15685798181142388,0.045385147570187294,1361.5090419580486,294.02195598423515,374.6666666666667,17857.0,1.0156500657455156,0.024550788943454357,0.11049398030979476,0.16744358155407799,0.17654051055625566,0.045264484063592764,0.19588463636883743,0.2978095181786662,0.2931495767631539
4.0,0.4185874105443796,0.23451271022021533,0.17522126097494814,5256.462607987469,265.0121776025544,385.2,17158.0,1.2195826202402968,0.04236324277221968,0.2239996991680983,0.28636697955103874,0.23139852140249853,0.08582270762764785,0.46458302682270847,0.637309401351917,0.4469164323578903
4.0,0.441326749681172,0.2666237707484858,0.1947757925105649,5843.078999524436,204.8961757172828,423.0333333333333,10601.0,1.2955979002196398,0.06296058780387864,0.447712974501373,0.3716591072073392,0.15335435391920288,0.11824773104423963,0.8574603273462977,0.7149480840969564,0.2969514183298965
4.0,0.5324771086783258,0.40442849941363196,0.28354132264385096,8505.956137992885,211.652501958042,418.1666666666667,10102.0,1.3185792468220607,0.09683919928503687,0.6726745281777589,0.5624708812628911,0.243298306065752,0.15599705911736356,1.1083132321321103,0.9230952873232768,0.403862460498744
4.0,0.5467907064883568,0.4139377247872047,0.29899004303680426,8969.40230106109,209.94959062040195,419.2,10106.0,1.3228367803107266,0.0940115405362876,0.6842714086969275,0.5860349727529501,0.24439248923005047,0.1508436922959315,1.1309608446730004,0.9648597593850045,0.4068194419147217
4.0,0.5387827426324576,0.4055151093292882,0.29029652030923,8708.60531275659,206.05099527246162,421.8,9849.0,1.2924487794583268,0.09547196215898059,0.6760784178616671,0.5701198031292333,0.23866857762000954,0.15585115280676906,1.1080785849570045,0.9488017763412636,0.4009589426730968
4.0,0.5358750470353074,0.40780908407899524,0.28717163842304033,8614.861981052787,205.99564473415214,421.8333333333333,9863.0,1.2992427321942634,0.09537188149049328,0.6776356748074007,0.573796947414766,0.23703394190022048,0.1526427291510092,1.1307355605945175,0.9468188905674775,0.39307580981994356
4.0,0.5275313241677893,0.4008164616562095,0.27829857459737445,8348.678939346635,206.88359755408214,420.1666666666667,9974.0,1.310928859583916,0.09385038923734117,0.6628302858097938,0.566279463174677,0.23510677821313883,0.15131013295464002,1.0639408401153752,0.9373593714433623,0.39036411410864136
4.0,0.5288960989678976,0.4006677792710847,0.2797404081837329,8391.932505103803,210.18201872463743,417.8666666666667,10212.0,1.3081897898515835,0.09740877410490831,0.6633197298706259,0.5639101340183947,0.2387807179265459,0.15611442331776454,1.076373137666868,0.9307865927715291,0.3973249695253622
