,Importance
std_3,0.17197776
mdf,0.11021084
mav_arr_3,0.10142417
zc,0.07694945
std_2,0.0764255
std_1,0.07229333
std_0,0.06600678
mav_arr_0,0.064851955
mav_arr_2,0.055915542
fr,0.05584215
mav_arr_1,0.04848171
mnf,0.045029376
mav,0.038745288
rmse,0.01584612
var,0.0
energy,0.0
