,importance
meanPeakAmplitude,0.1252036368806302
kurtMFCCS_6,0.09159687154568404
distributionEnergy_1,0.04778270394278289
skewMFCCS_1,0.03222497994238679
stdMFCCS_5,0.0261958642679342
stdMFCCS_1,0.02309085451993039
HRV_pNN50,0.022873061641902108
sumPeakAmplitude,0.020581991893817927
stdMFCCS_11,0.01781109574822283
meanMFCCS_7,0.01775989695306193
medianMFCCS_12,0.015498159960690238
skewMFCCS_5,0.012761353621570708
kurtMFCCS_0,0.01199055909676263
PR_Mean,0.011816970561640485
HRV_IQRNN,0.011803742670098321
meanMFCCS_6,0.011698031390981373
stdMFCCS_14,0.011498689017494894
kurtMFCCS_19,0.011125321755426212
distributionEnergy_2,0.010959951411266213
skewMFCCS_0,0.010893885708165588
medianMFCCS_6,0.010359024548330906
HRV_pNN20,0.010159931254006627
medianMFCCS_0,0.009874217346676218
meanMFCCS_13,0.009279443259341552
HRV_RMSSD,0.009196818247678656
skewMFCCS_12,0.007934405386458314
medianMFCCS_11,0.007909407629162613
HRV_CVNN,0.007791677716870022
meanMFCCS_0,0.007637498983481484
QRS_Mean,0.007308823491744565
stdMFCCS_10,0.006925850036586339
RS_Mean,0.006910762948128841
distributionEnergy_0,0.006817757842582597
TT_Mean,0.006805977794719693
entropyWavelet_1,0.006677857188192468
HRV_Prc20NN,0.006569830136555178
HRV_MCVNN,0.006565568120644766
stdMFCCS_13,0.00649567901356913
meanMFCCS_12,0.006291642447377502
meanMFCCS_11,0.0061996208873056815
meanMFCCS_1,0.006093445168885917
energyWavelet_1,0.005803462339039683
mnf,0.005744894469559434
mdf,0.005651217477072577
skewMFCCS_10,0.005642608992530757
stdEda,0.005578281573311686
varSpectralPower,0.0054862525901235425
skewMFCCS_15,0.005367046534790853
kurtMFCCS_4,0.005148220161740141
meanMFCCS_5,0.004985025897872765
stdMFCCS_12,0.004662449010652212
peaksCount,0.004608805342347399
meanMFCCS_18,0.004594803880077455
sumRiseTime,0.004548086826213429
stdMFCCS_7,0.00447690533756133
stdMFCCS_19,0.004428419015101304
energyWavelet_2,0.004186516867238949
skewMFCCS_9,0.004081953628333694
stdMFCCS_9,0.004072545629928167
stdMFCCS_18,0.0038856478898651407
meanEda,0.00387522589408004
HRV_Prc80NN,0.0037945587567226944
kurtMFCCS_18,0.003689009959102648
TR_Mean,0.0036769476721519485
skewEda,0.0036090583162621246
totalEnergyWavelet,0.003504769951580326
energyWavelet_3,0.0034508932644643853
HRV_SDNN,0.0034470675935041393
