,importance
distributionEnergy_0,0.41799707016682996
distributionEnergy_1,0.10300161332671695
distributionEnergy_3,0.09988980861802918
medianMFCCS_17,0.015438466752792816
QR_Mean,0.015182717152476977
RS_Mean,0.014420511909430398
skewMFCCS_14,0.014211361925048219
kurtMFCCS_6,0.013265263476844166
medianMFCCS_0,0.012425321747397359
QRS_Mean,0.011011197985140588
meanRiseTime,0.00804243745663384
stdMFCCS_6,0.007784216869478209
HRV_MinNN,0.007193474351458065
energyWavelet_3,0.006989446789310292
kurtMFCCS_18,0.006174901414303006
kurtMFCCS_10,0.00613663835160711
activity,0.005863978370025753
kurtEda,0.005246411557747525
kurtMFCCS_13,0.004672776607019334
stdMFCCS_12,0.0045730152701627105
stdMFCCS_13,0.00448599583739603
meanMFCCS_13,0.004477583431291126
mav_arr_3,0.004344294025698564
varSpectralPower,0.004343962024934595
stdMFCCS_18,0.004235038610038609
kurtMFCCS_9,0.004203611787862904
kurtMFCCS_5,0.004113516204212364
kurtMFCCS_7,0.003897718309838733
kurtMFCCS_12,0.003775733939879132
meanMFCCS_11,0.0036502224382024347
medianMFCCS_10,0.0035630077859887905
meanMFCCS_14,0.0033956587303870414
meanMFCCS_19,0.003281612771837239
kurtMFCCS_16,0.003202820289133742
skewMFCCS_9,0.0031634720906823107
medianMFCCS_9,0.003150664019021977
skewMFCCS_18,0.0030763742639073003
medianMFCCS_7,0.0030673789087921656
skewMFCCS_19,0.0030058327228467793
stdMFCCS_15,0.002962321291668751
skewMFCCS_16,0.0029277547545740927
totalEnergyWavelet,0.002815619678642204
stdMFCCS_9,0.0028147937902543506
stdMFCCS_1,0.0027262489162821874
mdf,0.002688669094776682
skewMFCCS_17,0.0026536896224924372
stdMFCCS_7,0.0026163091385809955
meanMFCCS_15,0.002606634131545751
medianMFCCS_5,0.002586790756759249
skewMFCCS_0,0.0025822467934109574
peaksCount,0.0025628354146103286
meanMFCCS_2,0.0025421297487272956
sumPeakAmplitude,0.002481172754118118
medianMFCCS_4,0.0024434803636115476
medianMFCCS_6,0.002371169609439941
stdMFCCS_3,0.00235429155852671
medianMFCCS_3,0.002336875570592075
stdMFCCS_10,0.0023011170060297462
skewEda,0.0021855207284610548
stdMFCCS_4,0.0021848218698390003
meanMFCCS_4,0.002156775923693873
meanMFCCS_9,0.002153593517931908
HRV_pNN20,0.002087167867647761
kurtMFCCS_17,0.00203054122131326
meanPeakAmplitude,0.0020232783626351306
zc,0.0019760320137629118
mav,0.0019341451755685386
rmse,0.001927429759744737
entropyWavelet_0,0.001908233199821983
medianMFCCS_2,0.0018971193804549437
kurtMFCCS_3,0.0018395797088460034
kurtMFCCS_4,0.0018128556896581177
medianMFCCS_14,0.001741054613935942
sumRiseTime,0.0016627273903927484
skewMFCCS_1,0.001654675281133065
medianMFCCS_19,0.0016434676719106337
fr,0.00163153572508747
stdMFCCS_14,0.0016262328248147582
stdMFCCS_5,0.0016026323960078596
mnf,0.001596617285533996
kurtMFCCS_8,0.0015827199506720842
kurtMFCCS_1,0.0015755298478203055
HF_Norm,0.0015449170322334247
stdMFCCS_11,0.001514584891548241
std_3,0.001511782793701362
PR_Mean,0.0014563106796117134
skewMFCCS_12,0.0014300000499235417
stdMFCCS_2,0.0013816498860393903
stdEda,0.0013757342841787615
mobility,0.0013751156367164937
medianMFCCS_16,0.001326769575931648
skewMFCCS_10,0.0013134350763887703
medianMFCCS_12,0.0013095138664178608
stdMFCCS_19,0.001281135347191589
stdMFCCS_16,0.0012670098043673235
meanMFCCS_3,0.0012512873326467823
kurtMFCCS_19,0.0012137977038353186
skewMFCCS_15,0.0012092560338392636
stdMFCCS_17,0.0010750485737705568
HRV_HTI,0.0010747814027045265
skewMFCCS_6,0.0010187068895142742
kurtMFCCS_14,0.0010032147899274287
skewMFCCS_3,0.0010023796448835717
VLF_Rel,0.000992887802306944
skewMFCCS_2,0.0009044295011753274
stdMFCCS_0,0.0008943205379741483
kurtMFCCS_15,0.0008564062459389876
energy,0.0008462819018006798
kurtMFCCS_11,0.0008364946889226257
HRV_TINN,0.0008296623946238362
HRV_CVNN,0.0008199164531953936
meanMFCCS_0,0.0008183799934469141
HRV_pNN50,0.0008046210880783179
HRV_MadNN,0.0008014417990448994
HRV_Prc80NN,0.0007760753668048582
energy,0.0007680768444797533
meanMFCCS_17,0.0007570495485312473
HRV_MCVNN,0.0006845919259570868
HRV_RMSSD,0.0006761198234575891
HRV_IQRNN,0.0006540950958425655
meanMFCCS_12,0.0006385856665628858
medianMFCCS_18,0.0006375465203383973
complexity,0.0006288642626575416
LF_Norm,0.0006253744801170579
sma,0.0005586190411240426
skewMFCCS_8,0.0005491749304747418
HF_Rel,0.0005442764578833986
var,0.0005430105191135409
entropyWavelet_1,0.0005396977545120052
fft_total,0.0004953248475051474
TR_Mean,0.0004931881828828385
distributionEnergy_2,0.000487611810338059
skewMFCCS_11,0.00047394333108624555
meanMFCCS_7,0.0004627726143732391
mav_arr_2,0.0004201841472891807
std_0,0.00041682821677618446
entropyWavelet_2,0.00040626691017306286
kurtMFCCS_0,0.00040281329923268547
HRV_MedianNN,0.0003887688984881167
meanMFCCS_5,0.0003749491978293427
stdMFCCS_8,0.0003622386347627754
medianMFCCS_1,0.00034936094856771196
energyWavelet_2,0.0003463599509503566
fft_ratio,0.0003364485981308469
std_2,0.0003262269391302279
meanEda,0.00029654036243822226
HRV_SDSD,0.0002838592621924132
skewMFCCS_7,0.0002795248078267305
meanMFCCS_10,0.0002718964779335833
meanMFCCS_8,0.00026832964794156356
medianMFCCS_13,0.00020714655618852068
QQ_Mean,0.00020400593471812763
kurtMFCCS_2,0.000191781794935619
HRV_MeanNN,0.00017610594533673692
meanMFCCS_6,0.00017361111111111044
LF_Rel,0.00016822429906542346
skewMFCCS_4,0.00015815485996703446
medianMFCCS_15,0.0001546391752577336
