,importance
QR_Mean,0.3023966394716949
QRS_Mean,0.208847636311384
RS_Mean,0.1315204343233562
TR_Mean,0.03685492770845045
HRV_TINN,0.028458938257584193
fft_total,0.022011823288480694
HRV_MinNN,0.021031779415028647
HRV_HTI,0.01935451552532846
HRV_MaxNN,0.01788770984159216
HRV_pNN20,0.017680302334682832
HRV_Prc80NN,0.01632065405514054
HRV_IQRNN,0.015908765720479997
HRV_Prc20NN,0.014751873191266543
HRV_SDNN,0.013822127789885315
HF_Rel,0.01192901776751756
HRV_MCVNN,0.011845321358282795
HRV_CVNN,0.010939896623040712
SS_Mean,0.010923852126418509
PR_Mean,0.008325772589191077
HRV_MadNN,0.008238159067474403
HRV_SDSD,0.007870042211498073
HRV_CVSD,0.007329228851336719
HRV_MedianNN,0.006966015004306075
LF_Norm,0.00677704148361516
HRV_RMSSD,0.006314175316137935
QQ_Mean,0.005084275119555375
HF_Norm,0.005035154716084272
fft_ratio,0.0045948396252155355
VLF_Rel,0.004422533142156909
TT_Mean,0.004084318283483531
PP_Mean,0.003812097822814253
HR_Mean,0.0028574223917004053
HRV_pNN50,0.002803732975329333
LF_Rel,0.002555115122183446
HRV_MeanNN,0.00044386116830313167
VLF_Peak,0.0
LF_Peak,0.0
HF_Peak,0.0
