,importance
HRV_pNN20,0.09560786818754022
PR_Mean,0.08967555132685372
fft_total,0.06267239107820019
HRV_Prc20NN,0.05410684068977834
HRV_HTI,0.050692511330573925
QQ_Mean,0.0496204815128762
HRV_MaxNN,0.04959715466011767
HRV_IQRNN,0.047839560700673106
HRV_Prc80NN,0.03959121691699274
TT_Mean,0.03239241139059991
HRV_MeanNN,0.029676880313291635
HF_Rel,0.028135776714337396
HRV_MCVNN,0.02612098503757554
fft_ratio,0.0250648046496893
VLF_Rel,0.022810367492816265
HRV_MedianNN,0.02239938313520462
QR_Mean,0.022176360256240105
TR_Mean,0.019898208116759956
PP_Mean,0.019858885147571965
HR_Mean,0.019281846882787203
HRV_TINN,0.018944793461025972
QRS_Mean,0.01798359935330961
LF_Rel,0.016969933445432503
RS_Mean,0.01672967128179833
SS_Mean,0.016463936308287918
HRV_MinNN,0.015148034614466718
HF_Norm,0.014119744822814924
LF_Norm,0.013940382039658234
HRV_CVNN,0.011869987440806383
HRV_RMSSD,0.011210543254138077
HRV_pNN50,0.010742601449530764
HRV_MadNN,0.008470573020412884
HRV_SDNN,0.007777932545542904
HRV_CVSD,0.007410495320979977
HRV_SDSD,0.004998286101314798
VLF_Peak,0.0
LF_Peak,0.0
HF_Peak,0.0
