,importance
mav_arr_3,0.33451868534751433
std_3,0.14554249132375563
mav,0.125677460737397
zc,0.07757784858722556
mav_arr_1,0.041427279946736804
mav_arr_2,0.036210055438397976
mav_arr_0,0.03614391383507783
fr,0.0329642607722892
mnf,0.03198352233954202
mdf,0.02496578910449616
std_0,0.024713661053742127
energy,0.019865054843332283
rmse,0.018364936287974455
var,0.017670466044543125
std_2,0.01678295751188082
std_1,0.015591616826094733
