,importance
HF_Peak,0.0
LF_Peak,0.0
VLF_Peak,0.0
QQ_Mean,0.00538659718213648
TT_Mean,0.006373631828027468
HRV_SDNN,0.006700658722578533
SS_Mean,0.00775364931048034
HR_Mean,0.007762853442778081
PP_Mean,0.007931855776545352
HRV_MeanNN,0.010721017434640354
HRV_CVNN,0.012083149338998223
HRV_RMSSD,0.013373348941390573
HRV_IQRNN,0.015957485939443346
HRV_SDSD,0.017067085256524003
LF_Norm,0.019391406793229482
HRV_MadNN,0.01993347897177534
HRV_MCVNN,0.021053021368048493
HRV_MedianNN,0.021655468373400488
HRV_HTI,0.02206883545132646
HRV_pNN50,0.023242200954249333
HF_Rel,0.02422204052963511
HRV_CVSD,0.026016352075543325
HRV_MinNN,0.026115767200591423
HRV_Prc80NN,0.026134748517470434
fft_ratio,0.026863840548228393
HRV_Prc20NN,0.026874586128973796
LF_Rel,0.028424102741553586
HRV_TINN,0.028686981161835795
VLF_Rel,0.028913324361883815
HF_Norm,0.028955950699283455
PR_Mean,0.031965852941874394
RS_Mean,0.04367715776129403
fft_total,0.04462934381727646
HRV_pNN20,0.048436389808056125
TR_Mean,0.059284615871330854
HRV_MaxNN,0.061881890114738235
QRS_Mean,0.08032572014880239
QR_Mean,0.12013559048605586
