,importance
VLF_Peak,0.0
HF_Peak,0.0
LF_Peak,0.0
SS_Mean,0.005365130915953669
TT_Mean,0.005470092510048665
HRV_MeanNN,0.005632531610792045
fft_ratio,0.006072845212529988
VLF_Rel,0.006559875409297911
LF_Rel,0.006760259223694529
HRV_RMSSD,0.007195088034728446
HR_Mean,0.007778450137466135
HRV_SDSD,0.008107971122059
HRV_pNN50,0.008291568712586685
QQ_Mean,0.00879971065486708
HF_Rel,0.008802353688108817
HRV_SDNN,0.009004590579041034
PP_Mean,0.009258536705157482
HRV_CVSD,0.010964154678954776
LF_Norm,0.011683234517506757
HF_Norm,0.012801868409806717
HRV_CVNN,0.012863396636065451
HRV_Prc80NN,0.013371006574865339
HRV_MaxNN,0.016161371110578783
fft_total,0.016249533952888185
HRV_MinNN,0.01835151912766323
HRV_HTI,0.01953775395755979
HRV_MadNN,0.021368813308430747
HRV_IQRNN,0.02262468915952183
HRV_MedianNN,0.023840451692640357
PR_Mean,0.029372804581432082
HRV_TINN,0.030968382211457778
HRV_pNN20,0.03623296518056014
HRV_MCVNN,0.038962864658794436
HRV_Prc20NN,0.041331384656415476
TR_Mean,0.0615916499425806
QR_Mean,0.0828107268586453
RS_Mean,0.15952148534515292
QRS_Mean,0.21629093892214793
