,importance
entropyWavelet_0,0.0
meanMFCCS_18,0.0
meanMFCCS_16,0.0
entropyWavelet_2,0.0
meanNegativeDerivative,0.0
skewMFCCS_4,0.0
medianMFCCS_15,0.0
complexity,0.0
kurtMFCCS_2,0.0
skewMFCCS_5,0.0
kurtMFCCS_1,0.00013735949268558505
medianMFCCS_13,0.00018596223536138757
stdMFCCS_11,0.0003358095601331082
energyWavelet_0,0.00035324637094554824
kurtMFCCS_0,0.0004016064257027646
meanMFCCS_6,0.00041426814783420345
meanEda,0.00042594887123285663
meanMFCCS_8,0.00043128288608880634
skewMFCCS_13,0.0004992169044407132
meanMFCCS_3,0.0005242010688547002
energyWavelet_1,0.0005464462274215559
skewMFCCS_2,0.000563168762905984
distributionEnergy_2,0.0005726535957178336
meanMFCCS_5,0.0005834367699446278
skewMFCCS_11,0.0006448190692442928
meanMFCCS_12,0.000677449271617165
kurtMFCCS_15,0.0006885145549830667
energyWavelet_2,0.0007418397626112868
medianMFCCS_18,0.0008006085185069005
meanDerivative,0.000816350001023945
stdMFCCS_8,0.0008255811549811099
entropyWavelet_1,0.0008261858897783084
medianMFCCS_16,0.0008419023785951515
meanMFCCS_1,0.0008518059892220388
medianMFCCS_1,0.0008945875258988877
kurtMFCCS_14,0.0009328751871874036
totalEnergyWavelet,0.0009414802720047978
skewMFCCS_3,0.0009464416194287404
skewMFCCS_15,0.0010315893111598608
skewMFCCS_7,0.0010337658177337035
medianMFCCS_12,0.0010423858145608138
mobility,0.0010882054331689628
skewMFCCS_6,0.0011452891679952872
meanPeakAmplitude,0.0011551783907145729
stdMFCCS_5,0.0012602136021110358
medianMFCCS_8,0.001297561773343157
stdEda,0.0013180308745830073
sma,0.0013613182417436288
stdMFCCS_19,0.001398955671197492
medianMFCCS_2,0.0014061927152794831
skewMFCCS_1,0.001425086293968142
meanMFCCS_11,0.001516644275265408
medianMFCCS_11,0.0015367068445772125
sumRiseTime,0.001573072581926848
skewMFCCS_9,0.0015924858522687656
skewMFCCS_8,0.001636936309312856
stdMFCCS_0,0.0016451470944092174
stdMFCCS_1,0.0017029034662394242
stdMFCCS_3,0.0017034090845296254
stdMFCCS_14,0.0017129790808796332
meanMFCCS_4,0.001750912490682986
stdMFCCS_4,0.0018112811575760398
kurtMFCCS_17,0.0018910102605743098
stdMFCCS_18,0.001977590868983487
stdMFCCS_17,0.00201046921337397
meanMFCCS_10,0.002016048147378919
medianMFCCS_9,0.0020475285316683875
medianMFCCS_6,0.0021042994448461578
activity,0.0021124405759400428
skewMFCCS_12,0.0021310019039108563
skewMFCCS_10,0.0021492128154122748
energy,0.0021757778699593154
kurtMFCCS_11,0.0021870391911873064
stdMFCCS_16,0.002193092467278677
entropyWavelet_3,0.002214429998481842
stdMFCCS_10,0.0022583521299582537
medianMFCCS_14,0.0023681192869434687
meanMFCCS_15,0.0024103724493027565
skewMFCCS_19,0.0024248062656143767
meanMFCCS_9,0.0024791018152197464
kurtMFCCS_10,0.00255069666189828
skewMFCCS_0,0.0025606450221412453
kurtMFCCS_9,0.0025682222334461897
kurtMFCCS_8,0.002605585329077015
medianMFCCS_3,0.0026795973149937894
meanMFCCS_13,0.002744317322232877
stdMFCCS_15,0.002947629891066173
kurtMFCCS_16,0.0029649868661147678
skewMFCCS_17,0.0030768185154008737
stdMFCCS_2,0.003105601501528915
peaksCount,0.003214858050745149
medianMFCCS_5,0.003322253536688747
kurtMFCCS_12,0.0034824589297974256
stdMFCCS_13,0.0035066144528838133
skewMFCCS_16,0.0037402283926589097
medianMFCCS_4,0.0038291378776777133
medianMFCCS_0,0.003833667915181961
stdMFCCS_9,0.003875172230418923
kurtMFCCS_19,0.003999761723885668
kurtMFCCS_13,0.0042884797318316304
meanMFCCS_19,0.0043288523416355066
stdMFCCS_7,0.004401128374613438
medianMFCCS_10,0.004431809601438763
medianMFCCS_7,0.004437965852957388
kurtMFCCS_7,0.004580471395506654
kurtMFCCS_3,0.004711298489908719
sumPeakAmplitude,0.004847995812573308
skewMFCCS_18,0.004875249013062392
skewEda,0.005144126096916876
meanMFCCS_2,0.005270119006771804
kurtMFCCS_4,0.005291493499503245
varSpectralPower,0.0055172539086542315
meanRiseTime,0.005933425259838256
meanMFCCS_14,0.006140981043728134
medianMFCCS_17,0.006464349015275005
meanMFCCS_17,0.006907259335363442
stdMFCCS_6,0.0071429991073077665
kurtMFCCS_5,0.007805769043640923
stdMFCCS_12,0.008072901202538972
meanMFCCS_0,0.008194756397207183
kurtMFCCS_18,0.009341809229654713
kurtEda,0.00963714506000018
energyWavelet_3,0.009729527093313425
medianMFCCS_19,0.009739850883636927
meanMFCCS_7,0.010014597284833927
kurtMFCCS_6,0.012849250676450241
skewMFCCS_14,0.014918525796146914
distributionEnergy_3,0.09309389177235548
distributionEnergy_1,0.11559490745785807
distributionEnergy_0,0.4449815643520241
