,importance
medianMFCCS_5,9.51019922080867e-05
meanMFCCS_2,0.00016816181167150128
meanMFCCS_13,0.00018720278321621606
medianMFCCS_7,0.0004113737744265508
meanMFCCS_15,0.00046181485818916454
skewMFCCS_5,0.0004635998033631139
medianMFCCS_12,0.0005742550108811087
meanMFCCS_7,0.0006262508879203415
meanMFCCS_10,0.0006298017685556124
meanMFCCS_16,0.0006526332045567207
meanMFCCS_14,0.000692993983697586
medianMFCCS_18,0.0007745056645652529
meanMFCCS_8,0.0007808629244433765
medianMFCCS_11,0.0008086188408952062
meanMFCCS_4,0.0008090796081581677
stdMFCCS_1,0.0009271534119951947
medianMFCCS_10,0.0009711964501955218
kurtMFCCS_15,0.0010519086129748003
energy,0.001143337420472121
meanMFCCS_18,0.0011549471226024067
meanMFCCS_9,0.0012149324036588884
stdMFCCS_14,0.0012201710119437096
medianMFCCS_15,0.0012553564754389263
medianMFCCS_8,0.0012918344858252337
medianMFCCS_16,0.0013367715982890434
energyWavelet_2,0.0013986894792181162
meanMFCCS_11,0.001492840505670873
medianMFCCS_6,0.0014938045208386297
stdMFCCS_5,0.0015437483017427995
medianMFCCS_14,0.0016142784511667398
skewMFCCS_13,0.0017238028289222906
stdMFCCS_2,0.001759864420218353
meanMFCCS_17,0.0018171910946522328
distributionEnergy_3,0.001954244277432112
meanRiseTime,0.001969409566153583
stdMFCCS_0,0.0020295408104720647
medianMFCCS_2,0.0021905687518768762
skewMFCCS_14,0.002289566191575757
skewMFCCS_8,0.002348957530088175
kurtMFCCS_1,0.0023995675908847812
skewMFCCS_4,0.0024229427016470664
medianMFCCS_17,0.002432734738676314
kurtMFCCS_5,0.002502027789504498
skewMFCCS_0,0.002525457378883768
meanMFCCS_6,0.002605598816931735
energyWavelet_3,0.002647824100220556
stdMFCCS_16,0.0026874924421874838
kurtMFCCS_12,0.0027021362339730796
stdMFCCS_19,0.002827386968144313
totalEnergyWavelet,0.002827777987061348
sma,0.0028525360421192444
kurtMFCCS_0,0.0030214827039991613
skewMFCCS_15,0.003282927696156717
skewMFCCS_17,0.003501022388363388
medianMFCCS_9,0.0035675433822706646
meanMFCCS_12,0.0035986144702436816
skewMFCCS_6,0.0036972886339052833
skewMFCCS_1,0.0037843795335687647
stdMFCCS_4,0.0038517516604245545
varSpectralPower,0.0040880603116318715
peaksCount,0.004169365852232145
energyWavelet_0,0.004185222012136965
medianMFCCS_13,0.00419457061496116
skewMFCCS_9,0.004346399586242573
kurtMFCCS_16,0.004442687184772077
skewMFCCS_19,0.0044559522777548625
entropyWavelet_0,0.0044619566364923115
distributionEnergy_1,0.004541755380981053
stdMFCCS_11,0.0045598687815902594
kurtEda,0.0045986032214549765
meanEda,0.0046346467268894
meanMFCCS_0,0.0046604314026869875
mobility,0.004826080889068606
stdMFCCS_9,0.0049513777868331645
stdMFCCS_17,0.004951623643651007
stdMFCCS_10,0.00496482161126647
entropyWavelet_3,0.004976422194627987
stdMFCCS_6,0.005061010365475754
medianMFCCS_3,0.005385746739712336
entropyWavelet_2,0.005625126634764477
kurtMFCCS_14,0.005644376989549097
meanMFCCS_3,0.005665123303475645
meanMFCCS_5,0.005714778078342819
distributionEnergy_0,0.006111928979897736
kurtMFCCS_8,0.00627850886487467
entropyWavelet_1,0.0063012445812254125
meanPeakAmplitude,0.006409086822928459
stdMFCCS_7,0.006489494381927788
distributionEnergy_2,0.006783858713587003
stdMFCCS_8,0.006850550409532638
skewMFCCS_2,0.0073197937063048165
sumRiseTime,0.0074383157681279675
stdMFCCS_18,0.007480796569917458
kurtMFCCS_19,0.007609683115767761
energyWavelet_1,0.007770102031720637
skewMFCCS_16,0.00791675546163202
kurtMFCCS_3,0.008478582988896944
medianMFCCS_19,0.00851386992390729
meanDerivative,0.008919788657450026
skewMFCCS_7,0.009461596269718415
meanMFCCS_19,0.009682103805190129
stdEda,0.010035535607663218
stdMFCCS_12,0.01024869830052986
kurtMFCCS_9,0.01025168668306744
complexity,0.010268483398808793
skewMFCCS_3,0.010290383913113519
skewMFCCS_18,0.010425601426058237
medianMFCCS_4,0.010729096855703758
skewMFCCS_11,0.01108323656849897
kurtMFCCS_10,0.011273076884939531
activity,0.011515048328389463
kurtMFCCS_2,0.011752220877866358
kurtMFCCS_13,0.013127804096491212
medianMFCCS_1,0.014420855948063742
stdMFCCS_15,0.015999562969711275
stdMFCCS_3,0.016575132252002845
skewEda,0.016786273713138487
meanMFCCS_1,0.01736751776148863
skewMFCCS_12,0.017721727365574234
kurtMFCCS_4,0.018909190763935803
kurtMFCCS_17,0.019900386910195075
sumPeakAmplitude,0.020011927003227792
kurtMFCCS_6,0.02043458169514601
meanNegativeDerivative,0.0237675711664949
stdMFCCS_13,0.02409854832883791
kurtMFCCS_11,0.024525208701626718
kurtMFCCS_7,0.025598840202078213
kurtMFCCS_18,0.04050253124130812
medianMFCCS_0,0.06148667367999675
skewMFCCS_10,0.13490166217750327
