,importance
HF_Peak,0.0
VLF_Peak,0.0
HRV_TINN,0.0
kurtMFCCS_14,0.0
HRV_MadNN,0.0
HRV_CVSD,0.0
LF_Peak,0.0
mav_arr_2,0.0
energy,0.0
medianMFCCS_18,5.0283770543331414e-06
meanMFCCS_17,5.072757705883017e-06
mdf,2.2161611511814174e-05
skewMFCCS_8,2.3779516533114306e-05
medianMFCCS_13,2.789723667804415e-05
rmse,3.126849720460789e-05
LF_Norm,5.175223440796708e-05
HRV_pNN50,5.5249434817129526e-05
medianMFCCS_17,6.018575322193519e-05
meanMFCCS_12,0.0001062925839318697
energyWavelet_3,0.00011520322769134505
HRV_IQRNN,0.00011953897522460899
SS_Mean,0.00012998416874045816
HRV_SDNN,0.00013898050279787896
PP_Mean,0.00015040712471883083
meanNegativeDerivative,0.00019069132675919018
stdMFCCS_17,0.00019415442392755795
energyWavelet_0,0.00019995199470792475
kurtMFCCS_7,0.00021315586419753076
skewMFCCS_12,0.00023370410760496535
std_0,0.00025613590884958527
LF_Rel,0.0002580130859217281
meanMFCCS_0,0.0002711690740882774
meanMFCCS_15,0.00027568266683709874
medianMFCCS_19,0.00029062782301439585
meanMFCCS_9,0.00029137336590992485
skewMFCCS_19,0.0003070152622274554
meanRiseTime,0.0003097998043798473
medianMFCCS_14,0.0003103353561038617
mav_arr_3,0.00032028499249462007
HRV_pNN20,0.00032444451422081053
HRV_Prc80NN,0.00032455986316911966
medianMFCCS_11,0.0003265657612073655
std_2,0.00033774069423478934
medianMFCCS_8,0.0003507240290381193
stdMFCCS_16,0.0003521579510038382
meanMFCCS_7,0.0004152741363144022
HRV_MeanNN,0.000423560904182301
HR_Mean,0.00044527729359447203
kurtMFCCS_1,0.0004511939383337934
energyWavelet_2,0.000453845220605387
medianMFCCS_5,0.0004567632045344741
skewMFCCS_10,0.00047297988460038567
skewMFCCS_13,0.0005156861750287528
meanMFCCS_11,0.0005300082999811438
kurtMFCCS_18,0.0005418992082338428
meanMFCCS_16,0.0005828228631768719
skewMFCCS_11,0.0005848484885411495
energyWavelet_1,0.0005999573080352888
stdMFCCS_2,0.000600478261413939
medianMFCCS_10,0.0006208889364966461
medianMFCCS_9,0.0006530604827977375
kurtMFCCS_3,0.0006585940959619889
fft_ratio,0.0006739970360855569
kurtMFCCS_4,0.0006820198746948915
meanMFCCS_18,0.0006841554172542163
skewMFCCS_14,0.0007022868596626446
std_3,0.0007052145459194402
skewMFCCS_0,0.000711505177611855
kurtEda,0.0007335164198407267
meanMFCCS_19,0.0007678517842800903
stdMFCCS_15,0.0007970222182456261
HRV_MCVNN,0.0007980340692155163
stdMFCCS_9,0.0008315167148846519
skewMFCCS_16,0.0008646983275754763
HRV_CVNN,0.0008906096299884454
std_1,0.0008992477987692792
mav,0.000905153526357121
entropyWavelet_3,0.0009128584585297222
kurtMFCCS_9,0.0009463077448233321
meanMFCCS_14,0.000951854964489234
var,0.0009880016528027095
QQ_Mean,0.0009908548028870806
kurtMFCCS_11,0.0009965509621807183
