,importance
HF_Peak,0.0
LF_Peak,0.0
VLF_Peak,0.0
activity,0.000171061826669567
meanMFCCS_1,0.00018428883515942405
totalEnergyWavelet,0.00018448389649825605
medianMFCCS_6,0.0001928530130634651
medianMFCCS_5,0.0002466442672669036
distributionEnergy_1,0.0002512210027132506
rmse,0.00026750217160669644
HRV_SDNN,0.0002823490896040184
mav_arr_1,0.00035026981297768724
medianMFCCS_12,0.0004429472285292614
medianMFCCS_18,0.0004879075602847416
medianMFCCS_7,0.0005726413832753408
PP_Mean,0.0005825938846472906
meanMFCCS_7,0.0006013339766829822
std_0,0.0006076520791005978
energy,0.0006144483993090927
sma,0.0006529491595834249
std_1,0.0006716481120714521
medianMFCCS_0,0.0007563077800705436
energy,0.0007707269038260643
stdEda,0.0007855187336557922
entropyWavelet_1,0.0007956548374846153
stdMFCCS_19,0.0008572996745244875
energyWavelet_1,0.0009312040182884541
mav,0.000976764540976476
meanPeakAmplitude,0.0009950732479681033
skewMFCCS_16,0.0010002788624593713
complexity,0.0010323888256434245
mav_arr_0,0.0010468959764185274
entropyWavelet_3,0.0010544603917595923
stdMFCCS_13,0.0010735065858480826
meanMFCCS_12,0.001082395190643352
QQ_Mean,0.001116338362912485
meanMFCCS_6,0.0011491980709461035
sumPeakAmplitude,0.0011737127652477165
std_3,0.0011957195471001799
meanMFCCS_9,0.00119629757758406
var,0.0012089547178781577
HRV_HTI,0.001237018106216345
sumRiseTime,0.0012622240450987973
meanDerivative,0.0013062806675342043
kurtMFCCS_10,0.0013755268064832094
stdMFCCS_12,0.0013787831868077973
kurtMFCCS_19,0.001388847874509837
stdMFCCS_3,0.001424740917346183
skewMFCCS_0,0.0014377776990209348
kurtMFCCS_12,0.001479887043421737
kurtMFCCS_5,0.0014915819065296507
meanMFCCS_15,0.0015471217134425553
skewMFCCS_2,0.0015608434592781148
HRV_MeanNN,0.0017310665634151243
meanMFCCS_13,0.001755512006522556
kurtMFCCS_3,0.0017671375861652264
HRV_TINN,0.001802102237842297
std_2,0.0019116219220985413
stdMFCCS_9,0.001915424216839217
HF_Norm,0.0020129881591932053
meanMFCCS_2,0.002050034238364109
HR_Mean,0.002058758920194815
kurtMFCCS_8,0.002067059838554512
energyWavelet_0,0.0020831394035566164
stdMFCCS_15,0.002149871052168148
PR_Mean,0.0022249534545267127
skewEda,0.002259619218610104
medianMFCCS_13,0.002347485816106114
stdMFCCS_16,0.0023851818324363673
meanMFCCS_5,0.0025644058734923107
skewMFCCS_5,0.0026115957981035693
HF_Rel,0.002636585992549324
skewMFCCS_18,0.002672661488049573
energyWavelet_2,0.0027501110947106633
HRV_MedianNN,0.0028060509744871824
medianMFCCS_11,0.002866352698154212
skewMFCCS_12,0.002866712449039479
medianMFCCS_19,0.0028701927077365037
mav_arr_2,0.0028781980401922603
stdMFCCS_14,0.0028784072519275894
distributionEnergy_3,0.0029217661757403196
zc,0.002937715978496359
stdMFCCS_7,0.002953792305392466
LF_Norm,0.002976417385918606
medianMFCCS_15,0.0030087680863363025
meanMFCCS_11,0.003018090236948926
energyWavelet_3,0.0030698385340484184
HRV_CVSD,0.003201700731721903
entropyWavelet_2,0.0032050157617898372
HRV_CVNN,0.003247382779241384
meanMFCCS_16,0.0033124750087170497
fr,0.0033523822087014963
skewMFCCS_14,0.0033949140632962525
HRV_Prc80NN,0.0034415332521042473
mav_arr_3,0.0035024631603722146
mobility,0.0035241774531271012
SS_Mean,0.003594368963103226
mnf,0.0036120697789412
kurtMFCCS_4,0.0036679695971942655
stdMFCCS_8,0.0037428394054119384
meanMFCCS_8,0.0037704612933066608
peaksCount,0.0037769370359781456
kurtMFCCS_6,0.0038046678880443814
meanMFCCS_0,0.003830537927701152
stdMFCCS_11,0.0038691768427990313
TT_Mean,0.003929030232287179
skewMFCCS_1,0.003964846777699183
kurtMFCCS_0,0.003976839389056219
entropyWavelet_0,0.004001208814404198
kurtMFCCS_2,0.004184591963769834
skewMFCCS_6,0.00421920814692506
distributionEnergy_0,0.004224900310533702
HRV_IQRNN,0.004293760732847079
skewMFCCS_15,0.004299620264156658
stdMFCCS_5,0.0043181006695319855
skewMFCCS_11,0.004367219387987136
HRV_SDSD,0.004390433028592917
medianMFCCS_1,0.004407814363535174
HRV_MinNN,0.004575171151792912
meanMFCCS_18,0.004685588317162499
kurtMFCCS_11,0.004752258332734701
