,importance
kurtMFCCS_8,0.0
kurtMFCCS_2,3.886602652034606e-05
meanMFCCS_4,5.4846818750090596e-05
distributionEnergy_3,0.0002254035759025705
meanMFCCS_6,0.0002408264268975145
kurtMFCCS_9,0.00048191828738241145
skewMFCCS_14,0.0006517422525775017
meanMFCCS_5,0.0006825741832229322
stdMFCCS_4,0.0007184996798662166
medianMFCCS_3,0.0007880409989152857
entropyWavelet_2,0.0009125847321420543
medianMFCCS_4,0.000927330220043608
totalEnergyWavelet,0.0009344126714122226
medianMFCCS_6,0.0009452811572785588
meanMFCCS_8,0.0010137803773933144
stdMFCCS_11,0.0010185573564503597
stdMFCCS_13,0.0010209957132431998
meanMFCCS_9,0.00104758841399048
stdMFCCS_7,0.0010664878334850085
meanMFCCS_3,0.0010920420827348343
meanMFCCS_1,0.001138141512973826
skewEda,0.001166855962143492
kurtMFCCS_5,0.001167699461342793
stdMFCCS_2,0.0012645958196230718
kurtMFCCS_6,0.0012747262328410534
meanMFCCS_11,0.001282199141271335
kurtMFCCS_15,0.0013101754362811965
kurtMFCCS_10,0.0013213309000035182
distributionEnergy_1,0.0013291597738461173
meanMFCCS_16,0.0013603682954906034
peaksCount,0.0013892016110196906
skewMFCCS_17,0.001521955599747072
skewMFCCS_7,0.0015826262917059842
skewMFCCS_0,0.001593763785566101
meanMFCCS_10,0.0016093407704073368
kurtMFCCS_3,0.0016145027816777003
stdMFCCS_5,0.0016443942908649612
skewMFCCS_13,0.0018760339558336792
meanMFCCS_15,0.0018988414453335158
kurtMFCCS_7,0.0019759879235686584
medianMFCCS_10,0.00203614116732956
medianMFCCS_15,0.0020376924656652956
stdMFCCS_17,0.002056272537553552
meanMFCCS_17,0.002103241918787625
skewMFCCS_5,0.0022570001366949144
kurtMFCCS_18,0.002261821979372804
skewMFCCS_4,0.0022749163520704645
stdMFCCS_14,0.002323324506657796
kurtMFCCS_11,0.002346922183845169
medianMFCCS_5,0.002368090596192168
stdMFCCS_9,0.002538455586252482
medianMFCCS_1,0.0026561079521303754
medianMFCCS_12,0.0027113124038528375
varSpectralPower,0.002757474875640978
medianMFCCS_19,0.0028248521262259564
meanEda,0.002838757783801867
skewMFCCS_10,0.0028503300846513444
medianMFCCS_17,0.0028740935084149207
activity,0.0029595917392904536
stdMFCCS_0,0.0031430026024248194
kurtMFCCS_1,0.003147553048966956
meanMFCCS_19,0.00332938656390117
stdMFCCS_1,0.003338563577336188
entropyWavelet_3,0.00337268719506453
meanNegativeDerivative,0.003383596088725684
stdMFCCS_10,0.0034565549108963563
stdMFCCS_3,0.003571984765898845
kurtMFCCS_4,0.0036415843783706527
distributionEnergy_0,0.0036825523322016915
skewMFCCS_11,0.003683263120815964
skewMFCCS_3,0.0037244821601227283
stdMFCCS_6,0.0037405647877379196
medianMFCCS_9,0.003769563644652403
kurtMFCCS_16,0.003853325215530889
stdMFCCS_12,0.003905436092564988
complexity,0.003921999518219121
meanMFCCS_13,0.003977434668474579
distributionEnergy_2,0.0040246476844811585
mobility,0.004332434622024597
kurtMFCCS_14,0.00443592846627258
medianMFCCS_11,0.00448745263591249
skewMFCCS_12,0.004575211757031407
kurtMFCCS_13,0.004693330492051153
stdMFCCS_18,0.0047652020150404945
kurtMFCCS_19,0.004832573321888087
energyWavelet_1,0.004838317015615405
sumRiseTime,0.004873581755439812
skewMFCCS_6,0.004888713542446381
stdMFCCS_8,0.005003150454460182
medianMFCCS_8,0.005059875878555647
skewMFCCS_1,0.005091081341135904
skewMFCCS_15,0.005125086233079072
kurtMFCCS_12,0.005287774881845923
skewMFCCS_2,0.005340692312600596
sma,0.005638217057802268
medianMFCCS_18,0.005761247865156519
skewMFCCS_18,0.006223037629125883
meanMFCCS_2,0.00652019549810687
meanRiseTime,0.007223803491012409
kurtMFCCS_17,0.007479015273660244
energy,0.007489904039504929
energyWavelet_2,0.007946195913225124
kurtMFCCS_0,0.008430242112459213
medianMFCCS_13,0.00862939530811865
skewMFCCS_9,0.008720831475516718
skewMFCCS_16,0.009145299081801008
stdEda,0.009550463062520718
stdMFCCS_16,0.010282361242364327
meanDerivative,0.013080036990183527
meanMFCCS_0,0.013824159701586375
entropyWavelet_1,0.01403930698969897
meanMFCCS_12,0.014338718877133071
medianMFCCS_2,0.014443906255920905
medianMFCCS_0,0.015528786570830625
energyWavelet_3,0.016761868363608923
meanMFCCS_7,0.016816993521744174
skewMFCCS_19,0.016848536062348346
sumPeakAmplitude,0.016892992190499827
medianMFCCS_14,0.019296013574466114
skewMFCCS_8,0.020131249533177846
stdMFCCS_15,0.02130936757815953
entropyWavelet_0,0.023992519545765336
medianMFCCS_7,0.02573173607403188
meanPeakAmplitude,0.028837382779684874
meanMFCCS_14,0.03293486810831584
energyWavelet_0,0.03397410858416882
kurtEda,0.037990110843203174
stdMFCCS_19,0.04100109653388304
meanMFCCS_18,0.0656713797638989
medianMFCCS_16,0.15095598372134772
