,importance
meanMFCCS_7,0.04440860800388641
stdMFCCS_18,0.0441330377594345
skewMFCCS_4,0.03151041993277785
meanPeakAmplitude,0.031232082104689154
medianMFCCS_0,0.02933458624793242
meanMFCCS_14,0.02850372257245501
skewMFCCS_9,0.02616511136444767
meanMFCCS_0,0.026153979373802354
sumPeakAmplitude,0.023678300537960887
skewMFCCS_0,0.023037800047987878
sma,0.02252887852544614
stdMFCCS_6,0.021312076642410287
medianMFCCS_16,0.01995641052185587
meanMFCCS_5,0.01938979770564224
medianMFCCS_13,0.018052774886603756
kurtMFCCS_8,0.01657690575615701
kurtMFCCS_11,0.0164814747523987
kurtEda,0.014387217404993342
skewMFCCS_11,0.014371246137845496
medianMFCCS_7,0.013868213312685168
kurtMFCCS_12,0.013026157692608984
kurtMFCCS_4,0.01297635692924724
medianMFCCS_4,0.011788764302644781
skewMFCCS_15,0.011470085284640085
stdMFCCS_13,0.01080873871894014
meanNegativeDerivative,0.01077696432869196
meanEda,0.01073364936288162
stdMFCCS_8,0.010399408708215319
sumRiseTime,0.0103891029850338
distributionEnergy_2,0.009754918238197793
stdMFCCS_5,0.009372000529268157
kurtMFCCS_0,0.009267694312141469
distributionEnergy_1,0.00906687931736725
medianMFCCS_9,0.008946166907439235
skewMFCCS_5,0.008852699915089518
kurtMFCCS_2,0.008742649708009897
skewMFCCS_6,0.008741129260304275
stdMFCCS_0,0.008720286127533337
medianMFCCS_17,0.00865573283555055
medianMFCCS_8,0.008640898203112165
medianMFCCS_10,0.008632775995024421
stdMFCCS_7,0.00849350829729021
medianMFCCS_14,0.008155047981595472
meanMFCCS_6,0.007459334740832061
stdMFCCS_16,0.00734662921393066
meanMFCCS_16,0.007170995616699579
kurtMFCCS_9,0.007152862608993539
stdMFCCS_3,0.007063081589339746
stdMFCCS_12,0.0068828987451637425
skewMFCCS_8,0.0064658100635971785
skewMFCCS_17,0.006329914208415459
skewMFCCS_3,0.006184176897682017
meanMFCCS_1,0.00592076548588911
medianMFCCS_12,0.005658275512173041
kurtMFCCS_17,0.005290070214480761
medianMFCCS_11,0.005204321121028167
stdMFCCS_15,0.005182262256576511
complexity,0.005075351369225859
stdMFCCS_1,0.00483169018952486
medianMFCCS_2,0.004812153641951496
activity,0.00465895459066706
meanMFCCS_4,0.004578803112213991
meanMFCCS_17,0.004550258525111536
skewMFCCS_18,0.004518242381809713
meanMFCCS_12,0.004332702982785383
meanMFCCS_10,0.004260487140526095
meanMFCCS_18,0.004156581379047847
kurtMFCCS_14,0.004140663765089676
stdEda,0.004072107305377426
kurtMFCCS_1,0.004045644318318348
entropyWavelet_2,0.004019556101746058
skewMFCCS_19,0.003998785863178977
skewMFCCS_14,0.003995021033517419
skewMFCCS_13,0.003980565797583189
stdMFCCS_19,0.003976622494392225
energyWavelet_3,0.003929841917479977
stdMFCCS_9,0.0038534487359267633
skewMFCCS_10,0.0037786314697039135
stdMFCCS_2,0.003656356444447666
kurtMFCCS_3,0.0035821421425345297
kurtMFCCS_6,0.00354333700851109
kurtMFCCS_13,0.0034965316603069534
kurtMFCCS_19,0.00349385324122999
peaksCount,0.003380566869776694
kurtMFCCS_7,0.003310754683085299
medianMFCCS_5,0.003085078396816027
stdMFCCS_4,0.0030388065419010304
meanMFCCS_3,0.0030141309277025696
skewMFCCS_7,0.002987491889523417
entropyWavelet_3,0.0029390370726050984
medianMFCCS_15,0.0029039549174570338
kurtMFCCS_5,0.002893723466592154
skewMFCCS_16,0.0028695790080133484
energyWavelet_1,0.0028345435503426713
stdMFCCS_11,0.0026533218774142386
medianMFCCS_1,0.0025235639317102137
energyWavelet_0,0.0025028414849036355
meanMFCCS_19,0.002447011350682163
meanDerivative,0.002414237339186842
kurtMFCCS_10,0.0022954320356995865
kurtMFCCS_16,0.002272042914611484
skewMFCCS_2,0.002247835864599497
stdMFCCS_14,0.002202320535797163
distributionEnergy_3,0.002193532927765943
meanMFCCS_8,0.0021852990962197257
medianMFCCS_18,0.00216439658006848
skewMFCCS_1,0.002032952229062769
medianMFCCS_6,0.002003374139414345
meanMFCCS_13,0.0019756834440362477
skewEda,0.0019332618489514635
varSpectralPower,0.0018926069519473363
kurtMFCCS_18,0.001878556895509106
stdMFCCS_10,0.0016079963960089652
energy,0.0015791624320754644
kurtMFCCS_15,0.0015094277064938444
stdMFCCS_17,0.0015080620394309818
entropyWavelet_1,0.0014063275165433593
meanMFCCS_11,0.0013856450180287272
meanMFCCS_15,0.0013415762028541505
medianMFCCS_19,0.0012995702202895567
medianMFCCS_3,0.0012857905786104304
meanMFCCS_2,0.0010880309358079268
totalEnergyWavelet,0.001031169038326828
skewMFCCS_12,0.0010136537310843458
mobility,0.0005679984613906455
meanRiseTime,0.0005646821999544717
entropyWavelet_0,0.000536901448501685
meanMFCCS_9,0.00045982065342486673
distributionEnergy_0,0.0003883239600823108
energyWavelet_2,0.0002059302704464112
