patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
8.0,0.5395568822049596,0.2286371224692917,0.29113133351252035,8733.648874042097,201.76316880429584,423.8666666666667,11319.0,1.6066832981536128,0.07060506548771342,0.3392606652746927,0.3350097736770288,0.13919681441526843,0.1853889413181049,0.8727383735259316,0.8665688546917493,0.34009194136243603
8.0,0.06732130808879788,0.05191920455613094,0.0045323095997735026,135.9647556836053,245.18658967678368,392.46666666666664,12405.0,1.3413753360302532,0.011933505116723026,0.0677628323163072,0.07185395022000585,0.03924991404524844,0.019924710525483627,0.1111074378540236,0.11805561091224645,0.0647830521499357
8.0,0.08733869971783483,0.06864288722653558,0.007628302745160293,228.84145405206363,243.38575393475426,396.6,12068.0,1.397395970578117,0.01568320408732014,0.079117327191777,0.09820064347993916,0.05047158811435722,0.02546290942756484,0.13356439127253433,0.1599261410994332,0.0839111029745294
8.0,0.0966816400363055,0.07594115256489296,0.009347651108480036,280.42018560329257,239.1398908791097,397.8666666666667,11829.0,1.3937945868673296,0.018289652916477647,0.09045198212159834,0.11054587685435698,0.05408130687446165,0.03050584681903254,0.15065778839979424,0.1794987423632299,0.08947910065143146
8.0,0.1448632623361058,0.10826648169252709,0.020986064310136415,629.5609432397823,224.698532185607,408.9,11071.0,1.6113032431305063,0.03578802033125814,0.15546961287825115,0.15795569579870367,0.06976819885834779,0.05932149550552419,0.2587939396527293,0.2629250153837565,0.11696088438640322
8.0,0.1490025980505601,0.11112714011667145,0.022202514309627094,666.0532267745032,213.8783425901576,416.96666666666664,10563.0,1.6643942681312909,0.03624307212090939,0.16368330214501417,0.16487854891861958,0.06734218102069787,0.0601006985430653,0.2718290902300524,0.2747714616063057,0.11305787877724406
8.0,0.8160011496584447,0.4107164652678674,0.6658800722463118,19975.736287317108,197.52403167123447,426.8666666666667,10349.0,1.3573134460595677,0.1335694546490444,0.6886079516327375,0.5826650088714936,0.22784743527811996,0.28481640680552783,1.58467425373872,1.258146989049807,0.5005525302043418
8.0,0.44802594117500755,0.2952374736931246,0.20073393509692122,6021.817318972539,199.1190820124137,423.6333333333333,10233.0,1.4476178499580092,0.10482675521910716,0.47566821454906916,0.42897048361037016,0.16673682606236498,0.1905933684900038,0.8675158948445963,0.7611402774970335,0.3016667466291007
8.0,0.3481759621927282,0.26213844284312365,0.12123054166688761,3636.7950194649616,203.62722184610016,421.6666666666667,9964.0,1.4093643078221818,0.08469305548682803,0.4270189738381144,0.3756058827021517,0.15250176951505423,0.13786813613000723,0.6936020208786676,0.6175806757606943,0.2564375059425984
8.0,0.3285405544804875,0.24855471431915377,0.10794249402148025,3238.166878150386,205.4431466740622,419.5333333333333,10120.0,1.3843428456022127,0.07870930117231675,0.39382312876671766,0.36129498763309636,0.1463300827007491,0.12855127681057416,0.6431660339500365,0.5918652909551422,0.2456579802317636
8.0,0.3643748262927256,0.27551185610961376,0.13277343981718123,3983.0704210756194,204.9212583168407,419.96666666666664,10110.0,1.3985556361208074,0.08511921841477314,0.44639101330908443,0.3975040834549919,0.15989882334844996,0.1407413024346929,0.7375476010860547,0.6574722276670664,0.26572544246803154
8.0,0.3674969932098235,0.27746655581684687,0.13505854196966002,4051.621200547831,205.09526834599447,419.8333333333333,10055.0,1.4187930835671452,0.08602019553502697,0.4606072746215417,0.3936216913381019,0.15847904460312462,0.14017621235248504,0.7532621124178119,0.6487455470129145,0.2635655248196664
8.0,0.3412137817480994,0.25760286749835737,0.11643072587903557,3492.805345645188,206.84655112940274,418.5,10164.0,1.442202120761366,0.0817693512297855,0.42154587082155254,0.3663284641084079,0.15099778570563152,0.13173131362725596,0.7007823229784701,0.6028158244481611,0.25053402248039247
8.0,0.40602386933173334,0.27304741854147946,0.16486087782970682,4945.661474013375,203.3917886364896,420.46666666666664,10682.0,1.4384904574336594,0.09353441650246734,0.450938023903858,0.3860525955200874,0.16021749430608284,0.16395389971520832,0.8086160247725663,0.6878470054998218,0.28050402664332286
