patient,rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
8.0,0.1952781160038527,0.143120648136949,0.0381348137504725,1144.0062777004246,237.75779858011126,398.2,13416.0,1.5028541695869961,0.041348887784519235,0.18685729767753878,0.20044983780615094,0.11087541159995845,0.06864658534806818,0.3167113118379838,0.3418161376265796,0.18188748677613867
8.0,0.3679340798727925,0.26138884434906734,0.13537999979849835,4061.264613955152,211.135076474484,418.09999999999997,11276.0,1.5433996697603989,0.0859602531647839,0.40045439457046356,0.37423648309219537,0.1610601274577843,0.14493555761381158,0.7059493122878426,0.6457224276177461,0.27126457108340435
8.0,0.3366873447832913,0.24443093851720057,0.11336214687545208,3400.751044116687,211.56552513862988,419.3,11106.0,1.7336278840027177,0.09189052484664861,0.3603034477535369,0.36283406803215945,0.14932437909925494,0.1584245895551606,0.6145248051692263,0.6140701724446809,0.24960604919053847
8.0,0.2848299958752931,0.20522308142899706,0.08113083091134987,2433.8437965095845,210.4647067218631,418.46666666666664,11329.0,1.6624192596469878,0.0760828531492618,0.30035188910064725,0.30368556861798,0.12593540523269614,0.1293032493434206,0.5136680759802881,0.5226193349286408,0.207358983989174
8.0,0.27451462389622655,0.20010979983739832,0.07536079075924534,2260.748361986601,205.15315014829426,420.8666666666667,10750.0,1.6286395681957675,0.07129449621028491,0.2834439023394402,0.3026613476892056,0.11863439342942002,0.12263216639980586,0.4844221364887623,0.5134053753530538,0.19713011370440228
8.0,0.2646576093459017,0.19399284891811977,0.0700459850508563,2101.309505540638,206.38344555137596,420.06666666666666,10637.0,1.5572672910405623,0.06601559626710578,0.2743253595801464,0.2949174932258183,0.11551487212712205,0.11052001870949847,0.45772887836016285,0.49681509473162905,0.19294431571905438
8.0,0.43707065127580985,0.2624943428539595,0.19103712211073093,5730.922626199817,202.33956323972455,422.1666666666667,10052.0,1.5543301215718084,0.08993028710284079,0.41777677344355113,0.3812902689005381,0.1443148587997082,0.17906513631709747,0.8119531332658679,0.7324886321954184,0.27846461488919483
8.0,0.22469842721936212,0.16251917972312493,0.05049106623039599,1514.6814958456491,222.86246506743646,408.6,12168.0,1.5796917026251565,0.04897977333899367,0.22389419174095965,0.23408132193498427,0.11143427328950731,0.0870124800647422,0.3809748254225713,0.404395771069126,0.1842138671292051
8.0,0.3136721103079597,0.21980745400836446,0.09839347256746778,2951.7057835514656,209.40427067348458,419.56666666666666,11403.0,1.7116520959804762,0.08199797461379159,0.3185541598066147,0.32508220173827734,0.13631565068563373,0.14607773626492873,0.5493299720432515,0.5694808677138075,0.22931307683915927
8.0,0.27677968490366095,0.2009928854616345,0.07660954762695742,2298.2098192610956,209.747990558418,419.5333333333333,11217.0,1.6789974833395145,0.07300773557273423,0.28211080286664014,0.302771078770284,0.12251089717431682,0.12429431116609638,0.4836722103431435,0.5173794136293397,0.20305485798268874
8.0,0.3132239434672673,0.23021620984643526,0.09811250917815843,2943.277162835575,204.51454033980767,421.8333333333333,10627.0,1.6731055594889839,0.08474433085885238,0.3332724276018496,0.34614040932484974,0.1335306037035401,0.1466231733593997,0.562396372550151,0.5841857924655051,0.22227316535222785
8.0,0.2820290886288634,0.20673157150074925,0.07954305826810289,2386.2122049848185,210.1721537483561,416.96666666666664,11007.0,1.5864898903021347,0.0697989252703023,0.2873096407500737,0.3139335950558494,0.1270754518736701,0.11989640557184715,0.49276617843586495,0.5310101513133629,0.2112880071897953
8.0,0.2888484371554627,0.20660162798092024,0.08343620085384841,2503.0025894145983,201.51155625530487,424.56666666666666,10680.0,1.682400488782746,0.07220844381590512,0.29542957263449976,0.3137763637461591,0.11735706685662896,0.1239086738225779,0.5073431544156001,0.5426688379101204,0.1963429879793635
8.0,0.34286483505662096,0.21860696603867252,0.11756021379219697,3526.688853552117,202.3783514933693,421.76666666666665,10489.0,1.5430804689549784,0.07596915862013263,0.32287506934351456,0.3290577416212433,0.12636689508063173,0.14583165963042882,0.5962470949061943,0.6084754204609164,0.2342879507608813
8.0,0.26569203996978163,0.1797479771137566,0.07059461325707929,2117.7678030991215,210.02104159247622,416.46666666666664,11081.0,1.4555836819995613,0.05353156553383258,0.2660159604754098,0.26192503339853535,0.11420660296645817,0.09855614093295093,0.47674653269480033,0.45896206561974634,0.20006029837408454
8.0,0.2970468863902459,0.21543085556514927,0.0882397940406077,2647.10558142419,205.64959580850382,421.76666666666665,10904.0,1.6377987941769634,0.07480373169620974,0.29272500428630477,0.3305249829713102,0.13009896810673943,0.12839199866626014,0.49957831027914207,0.5588210533224617,0.2174939535320459
8.0,0.3280867041435406,0.23763428382098056,0.10764447358489063,3229.226563073134,200.04321634329258,424.8,10280.0,1.6560924202885188,0.08951289746804746,0.3465238142640408,0.3625228454980859,0.13395501633698728,0.15406327957770163,0.5919581190843876,0.612022426234532,0.22679612566644622
8.0,0.2584450735404173,0.18759441027965393,0.06679608257339749,2003.8156811193512,200.14509356977445,426.7,10173.0,1.7007017523050885,0.059623833523281475,0.26679237929539157,0.2910707746938435,0.10167003839076175,0.10169452129050974,0.4472330409415556,0.4955233447258265,0.17100586321589936
