,importance
QRS_Mean,0.13599641818075217
RS_Mean,0.11812061731085023
fft_total,0.08224256574629601
PR_Mean,0.06789268178204763
HRV_MadNN,0.0673899783756038
HRV_pNN20,0.0652299562222693
QR_Mean,0.05789696197082159
TR_Mean,0.05427258627635435
HRV_MCVNN,0.039673695789488136
HRV_pNN50,0.025045535233595807
HRV_CVSD,0.023935475539496768
HRV_TINN,0.023307806370684053
HRV_SDSD,0.020546719239792347
HRV_MedianNN,0.019452181491759556
HRV_IQRNN,0.01903023509085187
HRV_MaxNN,0.01856500224278554
HRV_HTI,0.017084645976484528
HRV_Prc80NN,0.01693174646707434
HRV_RMSSD,0.015807562462930882
HRV_SDNN,0.012650067052480847
TT_Mean,0.012208500196229901
HRV_Prc20NN,0.01193412642223188
HRV_MinNN,0.009470523057804518
HRV_CVNN,0.009264843087456847
fft_ratio,0.00829375525167173
HF_Norm,0.007647904913501301
PP_Mean,0.0068207131794133105
HRV_MeanNN,0.005483059220031561
LF_Norm,0.005401284739763714
QQ_Mean,0.005077136738203634
LF_Rel,0.005036821878299153
VLF_Rel,0.004019898649722872
HF_Rel,0.003953355944551185
SS_Mean,0.003931882948029177
HR_Mean,0.00038375495066941004
VLF_Peak,0.0
LF_Peak,0.0
HF_Peak,0.0
